stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000001ao,0000000000000000001f,00000000000000000063,000000000000000000xe,1410,753,00000000000000000004,00000000000000000001,0,0000000000000000009o,00000000000000000001,0
000000000000000001w2,0000000000000000008t,0000000000000000006z,000000000000000000o5,814,240,00000000000000000008,00000000000000000002,1,00000000000000000047,00000000000000000002,1
000000000000000001x2,0000000000000000004q,00000000000000000028,000000000000000000ob,1247,1150,00000000000000000005,00000000000000000001,3,0000000000000000004n,00000000000000000001,3
0000000000000000015d,000000000000000000ao,000000000000000000lr,000000000000000000pj,1204,350,00000000000000000007,00000000000000000002,4,0000000000000000008i,00000000000000000002,4
000000000000000000b0,0000000000000000007j,0000000000000000005w,000000000000000000sg,1926,636,00000000000000000003,00000000000000000001,2,0000000000000000000b,00000000000000000001,2
000000000000000001ay,000000000000000000fr,000000000000000000n9,000000000000000000ae,1237,721,00000000000000000006,00000000000000000002,5,0000000000000000007y,00000000000000000002,5
00000000000000000154,0000000000000000006u,00000000000000000076,000000000000000000rc,614,1370,00000000000000000001,00000000000000000001,0,000000000000000000ad,00000000000000000001,0
0000000000000000014a,0000000000000000009i,000000000000000000jx,000000000000000000wk,1711,774,00000000000000000002,00000000000000000002,1,000000000000000000af,00000000000000000002,1
000000000000000000yd,0000000000000000003n,000000000000000000as,0000000000000000009s,1681,1207,00000000000000000004,00000000000000000001,3,0000000000000000006p,00000000000000000001,3
000000000000000000d6,000000000000000000aj,0000000000000000010f,000000000000000000ky,1226,1164,00000000000000000008,00000000000000000002,4,0000000000000000005w,00000000000000000002,4
00000000000000000172,0000000000000000001r,000000000000000000b3,000000000000000000me,1176,1886,00000000000000000005,00000000000000000001,2,000000000000000000cz,00000000000000000001,2
0000000000000000012j,0000000000000000005u,000000000000000000id,000000000000000000vi,1691,1197,00000000000000000007,00000000000000000002,5,0000000000000000000y,00000000000000000002,5
000000000000000001dd,000000000000000000bj,000000000000000000fh,00000000000000000003,1049,574,00000000000000000003,00000000000000000001,0,00000000000000000074,00000000000000000001,0
00000000000000000137,00000000000000000012,000000000000000000f7,0000000000000000004x,1703,1671,00000000000000000006,00000000000000000002,1,00000000000000000091,00000000000000000002,1
000000000000000001u2,000000000000000000cv,000000000000000000qb,000000000000000000c4,1403,1641,00000000000000000001,00000000000000000001,3,000000000000000000ai,00000000000000000001,3
0000000000000000005o,0000000000000000005i,000000000000000000gk,0000000000000000003d,401,1186,00000000000000000002,00000000000000000002,4,0000000000000000006z,00000000000000000002,4
000000000000000001kd,0000000000000000002v,00000000000000000078,000000000000000000p7,1325,1136,00000000000000000004,00000000000000000001,2,000000000000000000d4,00000000000000000001,2
000000000000000001xd,00000000000000000007,000000000000000000x0,000000000000000000mt,1497,1651,00000000000000000008,00000000000000000002,5,0000000000000000004k,00000000000000000002,5
000000000000000001xu,00000000000000000052,00000000000000000017,000000000000000000rr,1601,1009,00000000000000000005,00000000000000000001,0,0000000000000000006c,00000000000000000001,0
0000000000000000019e,0000000000000000008e,000000000000000000j5,0000000000000000002s,80,1663,00000000000000000007,00000000000000000002,1,0000000000000000004z,00000000000000000002,1
00000000000000000171,0000000000000000009a,000000000000000000hb,0000000000000000005q,146,1363,00000000000000000003,00000000000000000001,3,00000000000000000016,00000000000000000001,3
0000000000000000010w,0000000000000000000m,000000000000000000z1,0000000000000000007d,1828,361,00000000000000000006,00000000000000000002,4,0000000000000000002b,00000000000000000002,4
0000000000000000009a,000000000000000000fw,000000000000000000wn,0000000000000000009i,820,1285,00000000000000000001,00000000000000000001,2,0000000000000000003w,00000000000000000001,2
000000000000000001f6,00000000000000000069,000000000000000000h0,0000000000000000004k,169,1457,00000000000000000002,00000000000000000002,5,0000000000000000003o,00000000000000000002,5
0000000000000000005c,00000000000000000095,000000000000000000r1,000000000000000000dh,1909,1561,00000000000000000004,00000000000000000001,0,000000000000000000b9,00000000000000000001,0
0000000000000000010p,000000000000000000de,000000000000000000ru,000000000000000000ia,234,40,00000000000000000008,00000000000000000002,1,000000000000000000c8,00000000000000000002,1
000000000000000000pk,000000000000000000bs,000000000000000000cv,000000000000000000kn,1479,106,00000000000000000005,00000000000000000001,3,0000000000000000009h,00000000000000000001,3
0000000000000000007s,0000000000000000001w,000000000000000000g0,000000000000000000h9,1461,1788,00000000000000000007,00000000000000000002,4,000000000000000000cw,00000000000000000002,4
000000000000000001vq,000000000000000000fn,000000000000000000aq,00000000000000000059,1166,780,00000000000000000003,00000000000000000001,2,000000000000000000bc,00000000000000000001,2
000000000000000000km,000000000000000000e8,000000000000000000nc,000000000000000000vs,1559,129,00000000000000000006,00000000000000000002,5,0000000000000000009r,00000000000000000002,5
000000000000000000ug,0000000000000000005f,000000000000000000y1,000000000000000000j2,1428,1869,00000000000000000001,00000000000000000001,0,00000000000000000019,00000000000000000001,0
000000000000000001xp,0000000000000000000p,000000000000000000yj,000000000000000000ce,1876,194,00000000000000000002,00000000000000000002,1,0000000000000000004h,00000000000000000002,1
000000000000000001h8,000000000000000000dh,0000000000000000005i,000000000000000000q2,881,1439,00000000000000000004,00000000000000000001,3,00000000000000000046,00000000000000000001,3
000000000000000000p3,000000000000000000dy,000000000000000000nh,000000000000000000kp,939,1421,00000000000000000008,00000000000000000002,4,00000000000000000013,00000000000000000002,4
000000000000000000vt,00000000000000000094,000000000000000000kk,00000000000000000091,1429,1126,00000000000000000005,00000000000000000001,2,00000000000000000005,00000000000000000001,2
0000000000000000011q,000000000000000000co,000000000000000000k5,000000000000000000eu,1935,1519,00000000000000000007,00000000000000000002,5,0000000000000000003m,00000000000000000002,5
0000000000000000001u,000000000000000000e7,0000000000000000006l,0000000000000000001l,1768,1388,00000000000000000003,00000000000000000001,0,0000000000000000009t,00000000000000000001,0
0000000000000000012y,0000000000000000004p,000000000000000000lj,000000000000000000ba,1922,1836,00000000000000000006,00000000000000000002,1,0000000000000000002p,00000000000000000002,1
000000000000000000zr,0000000000000000009y,000000000000000000x1,000000000000000000et,1001,841,00000000000000000001,00000000000000000001,3,00000000000000000085,00000000000000000001,3
000000000000000000he,0000000000000000006b,0000000000000000002u,000000000000000000c2,1198,899,00000000000000000002,00000000000000000002,4,0000000000000000008g,00000000000000000002,4
000000000000000001g2,0000000000000000002c,0000000000000000010l,000000000000000000mh,1610,1389,00000000000000000004,00000000000000000001,2,000000000000000000ch,00000000000000000001,2
000000000000000000dl,0000000000000000004m,000000000000000000zb,000000000000000000u4,1388,1895,00000000000000000008,00000000000000000002,5,0000000000000000006j,00000000000000000002,5
000000000000000000sb,0000000000000000007s,000000000000000000yx,000000000000000000l9,338,1728,00000000000000000005,00000000000000000001,0,0000000000000000001k,00000000000000000001,0
00000000000000000027,00000000000000000061,000000000000000000mp,000000000000000000un,170,1882,00000000000000000007,00000000000000000002,1,000000000000000000cf,00000000000000000002,1
000000000000000001gr,000000000000000000ar,000000000000000000ig,000000000000000000n6,634,961,00000000000000000003,00000000000000000001,3,000000000000000000b2,00000000000000000001,3
000000000000000001ik,0000000000000000007t,0000000000000000004n,000000000000000000v8,1616,1158,00000000000000000006,00000000000000000002,4,00000000000000000076,00000000000000000002,4
000000000000000001gv,0000000000000000006r,000000000000000000pl,000000000000000000k0,929,1570,00000000000000000001,00000000000000000001,2,0000000000000000004i,00000000000000000001,2
000000000000000001p4,0000000000000000007c,0000000000000000002o,000000000000000000t6,751,1348,00000000000000000002,00000000000000000002,5,0000000000000000004w,00000000000000000002,5
0000000000000000000y,00000000000000000017,000000000000000000cs,000000000000000000ct,800,298,00000000000000000004,00000000000000000001,0,000000000000000000aq,00000000000000000001,0
000000000000000001jq,00000000000000000031,0000000000000000003w,0000000000000000002h,346,130,00000000000000000008,00000000000000000002,1,000000000000000000a5,00000000000000000002,1
000000000000000001lw,0000000000000000000r,000000000000000000xv,000000000000000000kq,1848,594,00000000000000000005,00000000000000000001,3,000000000000000000bd,00000000000000000001,3
000000000000000000c7,0000000000000000002i,000000000000000000ab,00000000000000000072,541,1576,00000000000000000007,00000000000000000002,4,0000000000000000000i,00000000000000000002,4
000000000000000000bn,0000000000000000008y,000000000000000000f8,000000000000000000pp,1316,889,00000000000000000003,00000000000000000001,2,000000000000000000d0,00000000000000000001,2
000000000000000000if,0000000000000000008c,000000000000000000qm,000000000000000000pw,328,711,00000000000000000006,00000000000000000002,5,0000000000000000001o,00000000000000000002,5
000000000000000000sk,0000000000000000006d,000000000000000000iv,000000000000000000h4,1868,760,00000000000000000001,00000000000000000001,0,0000000000000000005k,00000000000000000001,0
000000000000000000gy,000000000000000000bv,0000000000000000000x,000000000000000000l7,233,306,00000000000000000002,00000000000000000002,1,0000000000000000004b,00000000000000000002,1
000000000000000001hi,00000000000000000003,00000000000000000135,0000000000000000003v,1420,1808,00000000000000000004,00000000000000000001,3,00000000000000000002,00000000000000000001,3
000000000000000001m1,00000000000000000026,00000000000000000103,000000000000000000u3,1404,501,00000000000000000008,00000000000000000002,4,0000000000000000001g,00000000000000000002,4
0000000000000000008j,0000000000000000000a,000000000000000000jh,000000000000000000n2,460,1276,00000000000000000005,00000000000000000001,2,0000000000000000009j,00000000000000000001,2
0000000000000000000w,00000000000000000078,0000000000000000010z,0000000000000000003c,1038,288,00000000000000000007,00000000000000000002,5,0000000000000000008v,00000000000000000002,5
000000000000000001gg,0000000000000000005e,0000000000000000008p,000000000000000000fz,1649,1828,00000000000000000003,00000000000000000001,0,00000000000000000066,00000000000000000001,0
0000000000000000010j,00000000000000000099,000000000000000000q1,0000000000000000004v,1153,193,00000000000000000006,00000000000000000002,1,0000000000000000001x,00000000000000000002,1
000000000000000000rb,0000000000000000002t,000000000000000000ra,0000000000000000008u,1684,1380,00000000000000000001,00000000000000000001,3,0000000000000000006e,00000000000000000001,3
000000000000000000hc,0000000000000000009l,000000000000000000uk,000000000000000000j1,139,1364,00000000000000000002,00000000000000000002,4,0000000000000000002m,00000000000000000002,4
000000000000000000hd,0000000000000000003x,0000000000000000000h,000000000000000000ar,410,420,00000000000000000004,00000000000000000001,2,000000000000000000bu,00000000000000000001,2
000000000000000001ly,000000000000000000d2,000000000000000000rv,000000000000000000g6,1856,998,00000000000000000008,00000000000000000002,5,000000000000000000bf,00000000000000000002,5
000000000000000000pa,00000000000000000034,000000000000000000sy,000000000000000000q7,979,1609,00000000000000000005,00000000000000000001,0,000000000000000000a1,00000000000000000001,0
000000000000000001o1,00000000000000000011,000000000000000000ea,0000000000000000007z,842,1113,00000000000000000007,00000000000000000002,1,0000000000000000008h,00000000000000000002,1
0000000000000000000b,000000000000000000ec,0000000000000000008h,000000000000000000gh,91,1644,00000000000000000003,00000000000000000001,3,0000000000000000009k,00000000000000000001,3
000000000000000000i1,0000000000000000008b,000000000000000000qr,000000000000000000fs,1319,99,00000000000000000006,00000000000000000002,4,000000000000000000d6,00000000000000000002,4
000000000000000000sh,00000000000000000090,0000000000000000000g,000000000000000000tp,1582,370,00000000000000000001,00000000000000000001,2,00000000000000000060,00000000000000000001,2
000000000000000000c1,0000000000000000009s,000000000000000000q8,000000000000000000vq,955,1816,00000000000000000002,00000000000000000002,5,000000000000000000am,00000000000000000002,5
000000000000000000w1,0000000000000000001z,0000000000000000008o,000000000000000000sa,372,939,00000000000000000004,00000000000000000001,0,00000000000000000042,00000000000000000001,0
000000000000000000lu,000000000000000000fx,000000000000000000sz,0000000000000000000k,88,802,00000000000000000008,00000000000000000002,1,0000000000000000005t,00000000000000000002,1
000000000000000001ap,00000000000000000063,000000000000000000cn,000000000000000000ws,1337,51,00000000000000000005,00000000000000000001,3,000000000000000000at,00000000000000000001,3
000000000000000000gn,00000000000000000027,000000000000000000ax,0000000000000000001h,1740,1279,00000000000000000007,00000000000000000002,4,0000000000000000000o,00000000000000000002,4
000000000000000001j5,00000000000000000010,00000000000000000136,000000000000000000ou,270,1542,00000000000000000003,00000000000000000001,2,00000000000000000028,00000000000000000001,2
000000000000000001ni,0000000000000000003c,000000000000000000tr,000000000000000000au,110,915,00000000000000000006,00000000000000000002,5,0000000000000000001q,00000000000000000002,5
000000000000000000u7,0000000000000000002l,000000000000000000b9,0000000000000000002p,976,332,00000000000000000001,00000000000000000001,0,0000000000000000009f,00000000000000000001,0
000000000000000000xd,000000000000000000b4,0000000000000000008n,000000000000000000fn,314,48,00000000000000000002,00000000000000000002,1,0000000000000000003d,00000000000000000002,1
000000000000000000mi,0000000000000000008m,000000000000000000lm,000000000000000000vd,1405,1297,00000000000000000004,00000000000000000001,3,0000000000000000003b,00000000000000000001,3
000000000000000000ha,0000000000000000005n,000000000000000000hf,000000000000000000ja,519,1700,00000000000000000008,00000000000000000002,4,0000000000000000001v,00000000000000000002,4
00000000000000000178,0000000000000000006h,000000000000000000th,000000000000000000pi,809,230,00000000000000000005,00000000000000000001,2,0000000000000000002h,00000000000000000001,2
000000000000000001cd,00000000000000000004,000000000000000000l2,000000000000000000t7,1424,70,00000000000000000007,00000000000000000002,5,00000000000000000088,00000000000000000002,5
000000000000000000yu,0000000000000000002w,000000000000000000s0,000000000000000000o0,1640,936,00000000000000000003,00000000000000000001,0,0000000000000000008q,00000000000000000001,0
000000000000000001my,0000000000000000009b,000000000000000000hg,000000000000000000q5,1511,274,00000000000000000006,00000000000000000002,1,0000000000000000002k,00000000000000000002,1
00000000000000000164,000000000000000000cc,0000000000000000001g,000000000000000000g3,1219,1365,00000000000000000001,00000000000000000001,3,000000000000000000ae,00000000000000000001,3
0000000000000000008x,000000000000000000cd,000000000000000000om,000000000000000000sq,1269,479,00000000000000000002,00000000000000000002,4,0000000000000000003e,00000000000000000002,4
000000000000000000f3,000000000000000000d3,0000000000000000008z,000000000000000000qs,531,769,00000000000000000004,00000000000000000001,2,00000000000000000041,00000000000000000001,2
000000000000000001k0,0000000000000000003u,000000000000000000s6,000000000000000000lt,590,1384,00000000000000000008,00000000000000000002,5,00000000000000000043,00000000000000000002,5
000000000000000001br,000000000000000000fl,000000000000000000oo,000000000000000000iq,1173,1600,00000000000000000005,00000000000000000001,0,00000000000000000080,00000000000000000001,0
0000000000000000011j,000000000000000000cs,000000000000000000o6,00000000000000000045,1255,1471,00000000000000000007,00000000000000000002,1,000000000000000000bt,00000000000000000002,1
000000000000000001gf,00000000000000000058,000000000000000000zz,0000000000000000001t,1676,1179,00000000000000000003,00000000000000000001,3,0000000000000000004t,00000000000000000001,3
000000000000000000yw,00000000000000000053,000000000000000000pu,00000000000000000089,973,1229,00000000000000000006,00000000000000000002,4,000000000000000000cu,00000000000000000002,4
0000000000000000015p,000000000000000000c0,0000000000000000006j,000000000000000000lw,561,491,00000000000000000001,00000000000000000001,2,0000000000000000000w,00000000000000000001,2
0000000000000000010v,0000000000000000003p,0000000000000000008g,000000000000000000uu,758,550,00000000000000000002,00000000000000000002,5,000000000000000000cb,00000000000000000002,5
0000000000000000002w,000000000000000000bz,000000000000000000r2,000000000000000000xk,1921,1133,00000000000000000004,00000000000000000001,0,000000000000000000bn,00000000000000000001,0
000000000000000001d8,0000000000000000002z,000000000000000000py,000000000000000000ty,942,1215,00000000000000000008,00000000000000000002,1,0000000000000000001n,00000000000000000002,1
000000000000000001r9,00000000000000000084,000000000000000000r7,000000000000000000ak,297,1636,00000000000000000005,00000000000000000001,3,0000000000000000002n,00000000000000000001,3
000000000000000000j9,000000000000000000ep,000000000000000000wa,00000000000000000049,1695,933,00000000000000000007,00000000000000000002,4,000000000000000000ck,00000000000000000002,4
000000000000000000nv,000000000000000000bm,000000000000000000fc,000000000000000000rz,48,521,00000000000000000003,00000000000000000001,2,000000000000000000cn,00000000000000000001,2
000000000000000000hy,0000000000000000001c,0000000000000000004o,000000000000000000p4,512,718,00000000000000000006,00000000000000000002,5,000000000000000000cr,00000000000000000002,5
000000000000000001kc,0000000000000000006n,000000000000000000md,000000000000000000ro,1924,1881,00000000000000000001,00000000000000000001,0,000000000000000000bx,00000000000000000001,0
000000000000000001dc,0000000000000000004g,0000000000000000006t,000000000000000000hq,1119,902,00000000000000000002,00000000000000000002,1,0000000000000000001j,00000000000000000002,1
000000000000000001cc,0000000000000000003g,000000000000000000l1,00000000000000000040,196,257,00000000000000000004,00000000000000000001,3,000000000000000000bp,00000000000000000001,3
0000000000000000017z,0000000000000000005h,000000000000000000qn,000000000000000000pe,1009,1655,00000000000000000008,00000000000000000002,4,0000000000000000001m,00000000000000000002,4
000000000000000001fo,00000000000000000025,000000000000000000j3,000000000000000000j6,770,8,00000000000000000005,00000000000000000001,2,0000000000000000008u,00000000000000000001,2
0000000000000000003n,0000000000000000007v,000000000000000000e1,000000000000000000iy,1836,472,00000000000000000007,00000000000000000002,5,0000000000000000005g,00000000000000000002,5
000000000000000000d2,00000000000000000087,0000000000000000009b,0000000000000000005u,900,1884,00000000000000000003,00000000000000000001,0,0000000000000000001f,00000000000000000001,0
000000000000000000gw,000000000000000000d7,0000000000000000004p,000000000000000000dv,745,1079,00000000000000000006,00000000000000000002,1,0000000000000000008t,00000000000000000002,1
000000000000000001i4,0000000000000000006q,00000000000000000044,000000000000000000mu,1607,156,00000000000000000001,00000000000000000001,3,0000000000000000004q,00000000000000000001,3
000000000000000000rn,0000000000000000006m,00000000000000000041,00000000000000000055,952,969,00000000000000000002,00000000000000000002,4,000000000000000000ao,00000000000000000002,4
000000000000000000wl,0000000000000000003q,0000000000000000004b,000000000000000000p8,1370,730,00000000000000000004,00000000000000000001,2,0000000000000000007j,00000000000000000001,2
0000000000000000009x,000000000000000000cp,0000000000000000010o,000000000000000000rm,429,1796,00000000000000000008,00000000000000000002,5,0000000000000000006u,00000000000000000002,5
000000000000000000t5,0000000000000000004y,000000000000000000hv,000000000000000000b5,1487,1913,00000000000000000005,00000000000000000001,0,0000000000000000009i,00000000000000000001,0
000000000000000001fd,00000000000000000075,000000000000000000rg,000000000000000000lf,419,860,00000000000000000007,00000000000000000002,1,0000000000000000003n,00000000000000000002,1
000000000000000001fw,00000000000000000054,000000000000000000a6,0000000000000000004m,1696,705,00000000000000000003,00000000000000000001,3,000000000000000000aj,00000000000000000001,3
0000000000000000003r,0000000000000000007p,0000000000000000009p,000000000000000000tw,544,1567,00000000000000000006,00000000000000000002,4,0000000000000000001r,00000000000000000002,4
000000000000000001ie,0000000000000000003v,000000000000000000g1,0000000000000000000o,775,912,00000000000000000001,00000000000000000001,2,0000000000000000005u,00000000000000000001,2
000000000000000000sn,0000000000000000003j,000000000000000000lx,000000000000000000nm,354,1330,00000000000000000002,00000000000000000002,5,000000000000000000bj,00000000000000000002,5
000000000000000000lv,0000000000000000007n,000000000000000000iw,00000000000000000037,1555,389,00000000000000000004,00000000000000000001,0,00000000000000000012,00000000000000000001,0
0000000000000000005t,0000000000000000002f,0000000000000000002k,0000000000000000000z,66,1447,00000000000000000008,00000000000000000002,1,000000000000000000cv,00000000000000000002,1
000000000000000001sk,0000000000000000006s,0000000000000000000s,000000000000000000qw,1574,379,00000000000000000005,00000000000000000001,3,0000000000000000005i,00000000000000000001,3
000000000000000000uo,00000000000000000082,000000000000000000af,000000000000000000d0,483,1656,00000000000000000007,00000000000000000002,4,0000000000000000002v,00000000000000000002,4
0000000000000000009c,000000000000000000d9,000000000000000000f6,0000000000000000003t,1045,504,00000000000000000003,00000000000000000001,2,00000000000000000007,00000000000000000001,2
000000000000000001gl,00000000000000000086,000000000000000000ub,000000000000000000xb,1553,735,00000000000000000006,00000000000000000002,5,00000000000000000052,00000000000000000002,5
0000000000000000018q,00000000000000000073,000000000000000000hs,000000000000000000j8,1103,314,00000000000000000001,00000000000000000001,0,0000000000000000008e,00000000000000000001,0
000000000000000000dm,000000000000000000g0,000000000000000000h3,000000000000000000m8,547,1515,00000000000000000002,00000000000000000002,1,0000000000000000009a,00000000000000000002,1
00000000000000000162,000000000000000000db,000000000000000000dd,0000000000000000007n,484,26,00000000000000000004,00000000000000000001,3,0000000000000000000m,00000000000000000001,3
0000000000000000017b,0000000000000000009m,000000000000000000x3,000000000000000000mq,475,1534,00000000000000000008,00000000000000000002,4,00000000000000000069,00000000000000000002,4
000000000000000001ha,0000000000000000001h,00000000000000000064,0000000000000000009z,505,443,00000000000000000005,00000000000000000001,2,00000000000000000095,00000000000000000001,2
000000000000000001gh,000000000000000000a9,000000000000000000di,000000000000000000wf,1464,1005,00000000000000000007,00000000000000000002,5,000000000000000000bs,00000000000000000002,5
00000000000000000126,000000000000000000e9,000000000000000000g7,000000000000000000cj,192,1513,00000000000000000003,00000000000000000001,0,0000000000000000001w,00000000000000000001,0
000000000000000000s2,00000000000000000065,000000000000000000tn,000000000000000000vl,527,1063,00000000000000000006,00000000000000000002,1,0000000000000000005f,00000000000000000002,1
000000000000000000im,0000000000000000001s,0000000000000000001p,00000000000000000004,507,507,00000000000000000001,00000000000000000001,3,0000000000000000000p,00000000000000000001,3
000000000000000000hr,000000000000000000c7,000000000000000000ie,0000000000000000006k,1138,444,00000000000000000002,00000000000000000002,4,00000000000000000094,00000000000000000002,4
000000000000000001eb,0000000000000000008r,000000000000000000uj,000000000000000000q6,1949,435,00000000000000000004,00000000000000000001,2,000000000000000000co,00000000000000000001,2
000000000000000000x5,0000000000000000003a,0000000000000000008b,00000000000000000026,621,465,00000000000000000008,00000000000000000002,5,0000000000000000004p,00000000000000000002,5
0000000000000000009e,00000000000000000015,0000000000000000002j,000000000000000000a5,1087,1424,00000000000000000005,00000000000000000001,0,0000000000000000009y,00000000000000000001,0
00000000000000000088,0000000000000000001l,000000000000000000np,000000000000000000oy,1771,152,00000000000000000007,00000000000000000002,1,0000000000000000006b,00000000000000000002,1
00000000000000000082,000000000000000000d5,00000000000000000084,000000000000000000by,1437,487,00000000000000000003,00000000000000000001,3,0000000000000000002c,00000000000000000001,3
0000000000000000008m,0000000000000000005a,000000000000000000mz,000000000000000000x7,316,467,00000000000000000006,00000000000000000002,4,0000000000000000004m,00000000000000000002,4
000000000000000000zq,00000000000000000089,000000000000000000t0,000000000000000000co,124,1098,00000000000000000001,00000000000000000001,2,0000000000000000007s,00000000000000000001,2
000000000000000001wt,000000000000000000eb,000000000000000000v0,000000000000000000ih,1165,1909,00000000000000000002,00000000000000000002,5,00000000000000000061,00000000000000000002,5
00000000000000000145,0000000000000000007l,0000000000000000009k,000000000000000000n0,1678,581,00000000000000000004,00000000000000000001,0,000000000000000000ar,00000000000000000001,0
000000000000000001iw,0000000000000000000z,0000000000000000007u,00000000000000000070,1885,1047,00000000000000000008,00000000000000000002,1,0000000000000000007t,00000000000000000002,1
000000000000000000kc,000000000000000000cl,000000000000000000qk,0000000000000000004d,114,1731,00000000000000000005,00000000000000000001,3,0000000000000000006r,00000000000000000001,3
000000000000000001qz,000000000000000000dx,000000000000000000es,0000000000000000000d,993,1397,00000000000000000007,00000000000000000002,4,0000000000000000007c,00000000000000000002,4
000000000000000001dz,0000000000000000000x,0000000000000000011z,000000000000000000lb,1483,276,00000000000000000003,00000000000000000001,2,00000000000000000017,00000000000000000001,2
000000000000000000je,00000000000000000032,000000000000000000gl,00000000000000000066,779,84,00000000000000000006,00000000000000000002,5,00000000000000000031,00000000000000000002,5
000000000000000000w2,00000000000000000038,00000000000000000029,000000000000000000js,700,1125,00000000000000000001,00000000000000000001,0,0000000000000000000r,00000000000000000001,0
0000000000000000017u,000000000000000000aw,000000000000000000a7,00000000000000000024,1498,1638,00000000000000000002,00000000000000000002,1,0000000000000000002i,00000000000000000002,1
0000000000000000011s,0000000000000000002u,00000000000000000121,000000000000000000f9,1789,1845,00000000000000000004,00000000000000000001,3,0000000000000000008y,00000000000000000001,3
00000000000000000054,0000000000000000009g,000000000000000000jv,000000000000000000sc,534,74,00000000000000000008,00000000000000000002,4,0000000000000000008c,00000000000000000002,4
000000000000000000nl,000000000000000000f2,000000000000000000tb,0000000000000000003u,223,953,00000000000000000005,00000000000000000001,2,0000000000000000006d,00000000000000000001,2
0000000000000000001k,0000000000000000003h,000000000000000000qu,00000000000000000016,830,1443,00000000000000000007,00000000000000000002,5,000000000000000000bv,00000000000000000002,5
000000000000000001x5,00000000000000000067,00000000000000000086,000000000000000000uw,380,739,00000000000000000003,00000000000000000001,0,00000000000000000003,00000000000000000001,0
000000000000000000ku,000000000000000000bb,000000000000000000gu,000000000000000000mr,86,660,00000000000000000006,00000000000000000002,1,00000000000000000026,00000000000000000002,1
0000000000000000016x,000000000000000000do,000000000000000000b6,000000000000000000qo,54,1458,00000000000000000001,00000000000000000001,3,0000000000000000000a,00000000000000000001,3
000000000000000000uc,0000000000000000007a,000000000000000000tq,000000000000000000xn,866,1749,00000000000000000002,00000000000000000002,4,00000000000000000078,00000000000000000002,4
000000000000000001om,000000000000000000ex,000000000000000000nn,00000000000000000011,941,494,00000000000000000004,00000000000000000001,2,0000000000000000005e,00000000000000000001,2
0000000000000000006d,0000000000000000003i,0000000000000000004u,00000000000000000096,937,183,00000000000000000008,00000000000000000002,5,00000000000000000099,00000000000000000002,5
000000000000000001r5,0000000000000000006x,00000000000000000077,000000000000000000k9,313,790,00000000000000000005,00000000000000000001,0,0000000000000000002t,00000000000000000001,0
000000000000000000zk,000000000000000000bo,000000000000000000qd,0000000000000000006v,916,340,00000000000000000007,00000000000000000002,1,0000000000000000009l,00000000000000000002,1
000000000000000000y6,000000000000000000av,000000000000000000w7,000000000000000000az,1689,46,00000000000000000003,00000000000000000001,3,0000000000000000003x,00000000000000000001,3
000000000000000001y1,00000000000000000024,00000000000000000056,000000000000000000rl,1044,14,00000000000000000006,00000000000000000002,4,000000000000000000d2,00000000000000000002,4
0000000000000000018r,000000000000000000b0,000000000000000000qv,0000000000000000004q,360,826,00000000000000000001,00000000000000000001,2,00000000000000000034,00000000000000000001,2
0000000000000000014p,0000000000000000005q,0000000000000000001b,0000000000000000000n,888,901,00000000000000000002,00000000000000000002,5,00000000000000000011,00000000000000000002,5
000000000000000000qq,0000000000000000008n,000000000000000000o3,00000000000000000007,1072,897,00000000000000000004,00000000000000000001,0,0000000000000000008b,00000000000000000001,0
000000000000000001u6,0000000000000000000e,000000000000000000v2,000000000000000000bh,886,273,00000000000000000008,00000000000000000002,1,00000000000000000090,00000000000000000002,1
000000000000000000c8,000000000000000000a4,000000000000000000mo,000000000000000000c6,1592,876,00000000000000000005,00000000000000000001,3,0000000000000000009s,00000000000000000001,3
000000000000000000ft,000000000000000000an,000000000000000000ep,000000000000000000dy,1545,1649,00000000000000000007,00000000000000000002,4,0000000000000000001z,00000000000000000002,4
000000000000000000r0,000000000000000000ft,000000000000000000x2,0000000000000000004g,1636,1004,00000000000000000003,00000000000000000001,2,00000000000000000063,00000000000000000001,2
000000000000000000we,0000000000000000005z,0000000000000000004h,000000000000000000bs,1831,320,00000000000000000006,00000000000000000002,5,00000000000000000027,00000000000000000002,5
0000000000000000013f,000000000000000000f5,0000000000000000001d,000000000000000000ec,150,848,00000000000000000001,00000000000000000001,0,00000000000000000010,00000000000000000001,0
000000000000000000f5,00000000000000000018,000000000000000000ci,000000000000000000br,1401,1032,00000000000000000002,00000000000000000002,1,0000000000000000003c,00000000000000000002,1
000000000000000001na,0000000000000000003r,000000000000000000pr,000000000000000000lk,283,846,00000000000000000004,00000000000000000001,3,0000000000000000002l,00000000000000000001,3
000000000000000001pb,000000000000000000df,0000000000000000002t,000000000000000000m6,1141,1552,00000000000000000008,00000000000000000002,4,000000000000000000b4,00000000000000000002,4
0000000000000000003e,000000000000000000ci,00000000000000000114,0000000000000000001j,1563,1505,00000000000000000005,00000000000000000001,2,0000000000000000008m,00000000000000000001,2
0000000000000000010s,000000000000000000dn,0000000000000000001v,000000000000000000uy,1562,1596,00000000000000000007,00000000000000000002,5,0000000000000000005n,00000000000000000002,5
