trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000001r,000000000000000000hw,000000000000000000hw,0000000000000000001b,65,000000000000000002uh,1,1,3689
0000000000000000005u,0000000000000000005g,0000000000000000005g,0000000000000000005x,45,000000000000000001vg,0,0,2428
00000000000000000012,000000000000000000b8,000000000000000000b8,000000000000000000dp,6,000000000000000002fm,1,1,3154
0000000000000000005i,0000000000000000007g,0000000000000000007g,0000000000000000008a,36,0000000000000000012r,0,0,1395
0000000000000000002v,00000000000000000038,00000000000000000038,0000000000000000004s,44,000000000000000001qh,1,1,2249
00000000000000000007,000000000000000000hn,000000000000000000hn,000000000000000000c4,4,00000000000000000208,0,0,2600
00000000000000000052,0000000000000000003g,0000000000000000003g,0000000000000000006l,22,000000000000000002jj,1,1,3295
0000000000000000000m,000000000000000000tc,000000000000000000tc,00000000000000000030,47,000000000000000003ao,0,0,4272
00000000000000000069,000000000000000000m5,000000000000000000m5,000000000000000000a0,20,000000000000000001g1,1,1,1873
0000000000000000001w,000000000000000000g2,000000000000000000g2,0000000000000000007r,33,000000000000000000by,0,0,430
0000000000000000005f,000000000000000000gz,000000000000000000gz,0000000000000000005b,23,000000000000000000x7,1,1,1195
0000000000000000000p,00000000000000000009,00000000000000000009,00000000000000000021,54,000000000000000000co,0,0,456
0000000000000000004p,000000000000000000er,000000000000000000er,0000000000000000000c,53,0000000000000000014l,1,1,1461
0000000000000000006b,000000000000000000a3,000000000000000000a3,0000000000000000008o,62,000000000000000001op,0,0,2185
0000000000000000002c,000000000000000000bv,000000000000000000bv,00000000000000000014,24,000000000000000000ih,1,1,665
0000000000000000004m,000000000000000000f4,000000000000000000f4,0000000000000000000v,61,000000000000000002i8,0,0,3248
00000000000000000061,0000000000000000008c,0000000000000000008c,0000000000000000008z,17,0000000000000000015n,1,1,1499
0000000000000000006r,000000000000000000gp,000000000000000000gp,00000000000000000092,12,000000000000000003dg,0,0,4372
00000000000000000017,000000000000000000h6,000000000000000000h6,000000000000000000b8,35,000000000000000003ag,1,1,4264
00000000000000000031,000000000000000000m3,000000000000000000m3,000000000000000000bi,37,0000000000000000012x,0,0,1401
0000000000000000000r,000000000000000000hp,000000000000000000hp,000000000000000000ab,51,0000000000000000020b,1,1,2603
0000000000000000002i,000000000000000000e8,000000000000000000e8,000000000000000000fp,48,000000000000000002og,0,0,3472
0000000000000000006d,00000000000000000057,00000000000000000057,000000000000000000fo,27,000000000000000003ms,1,1,4708
00000000000000000003,000000000000000000si,000000000000000000si,000000000000000000ey,63,000000000000000002ji,0,0,3294
00000000000000000026,000000000000000000do,000000000000000000do,000000000000000000cg,31,00000000000000000391,1,1,4213
0000000000000000000a,000000000000000000o7,000000000000000000o7,000000000000000000f9,9,0000000000000000017y,0,0,1582
00000000000000000078,000000000000000000ga,000000000000000000ga,00000000000000000044,57,000000000000000002iz,1,1,3275
0000000000000000005e,0000000000000000004w,0000000000000000004w,0000000000000000004d,18,000000000000000002dw,0,0,3092
0000000000000000002t,000000000000000000ah,000000000000000000ah,0000000000000000001a,19,000000000000000001ry,1,1,2302
0000000000000000003x,000000000000000000b7,000000000000000000b7,00000000000000000057,26,000000000000000001cf,0,0,1743
00000000000000000034,000000000000000000fr,000000000000000000fr,0000000000000000007z,14,0000000000000000024v,1,1,2767
00000000000000000011,00000000000000000062,00000000000000000062,000000000000000000b3,32,000000000000000002f9,0,0,3141
0000000000000000001z,000000000000000000hm,000000000000000000hm,0000000000000000007w,16,0000000000000000038f,1,1,4191
00000000000000000063,0000000000000000001e,0000000000000000001e,0000000000000000008x,5,000000000000000000zv,0,0,1291
00000000000000000027,0000000000000000002v,0000000000000000002v,0000000000000000007m,29,000000000000000000n0,1,1,828
00000000000000000010,000000000000000000r3,000000000000000000r3,0000000000000000001p,60,00000000000000000070,0,0,252
0000000000000000003c,0000000000000000004r,0000000000000000004r,000000000000000000g1,10,000000000000000002lr,1,1,3375
0000000000000000002l,0000000000000000002a,0000000000000000002a,000000000000000000g2,64,0000000000000000004d,0,0,157
0000000000000000005n,00000000000000000095,00000000000000000095,0000000000000000006t,38,000000000000000001i5,1,1,1949
0000000000000000006h,000000000000000000fw,000000000000000000fw,0000000000000000008s,58,000000000000000002tz,0,0,3671
00000000000000000004,000000000000000000tt,000000000000000000tt,00000000000000000040,59,0000000000000000000d,1,1,13
0000000000000000002w,000000000000000000ng,000000000000000000ng,000000000000000000dc,3,000000000000000000lb,0,0,767
0000000000000000003u,0000000000000000009j,0000000000000000009j,000000000000000000ac,15,000000000000000003km,1,1,4630
00000000000000000058,00000000000000000067,00000000000000000067,0000000000000000006f,56,000000000000000002at,0,0,2981
00000000000000000053,000000000000000000jn,000000000000000000jn,0000000000000000000g,49,000000000000000002z8,1,1,3860
0000000000000000003p,000000000000000000ns,000000000000000000ns,000000000000000000bk,34,000000000000000001nz,0,0,2159
0000000000000000002z,000000000000000000d1,000000000000000000d1,000000000000000000b6,30,00000000000000000066,1,1,222
0000000000000000001c,000000000000000000la,000000000000000000la,000000000000000000a2,2,000000000000000002dv,0,0,3091
0000000000000000006n,0000000000000000007f,0000000000000000007f,00000000000000000097,8,000000000000000001qb,1,1,2243
0000000000000000004g,000000000000000000l6,000000000000000000l6,000000000000000000eu,50,000000000000000001qe,0,0,2246
0000000000000000003g,000000000000000000ij,000000000000000000ij,000000000000000000fc,41,000000000000000001vb,1,1,2423
0000000000000000005h,0000000000000000005n,0000000000000000005n,0000000000000000006a,42,0000000000000000027f,0,0,2859
00000000000000000025,000000000000000000jt,000000000000000000jt,000000000000000000bl,25,00000000000000000185,1,1,1589
0000000000000000006q,00000000000000000061,00000000000000000061,000000000000000000al,52,000000000000000002ug,0,0,3688
0000000000000000006m,000000000000000000qe,000000000000000000qe,00000000000000000079,55,000000000000000003c9,1,1,4329
0000000000000000003q,000000000000000000f2,000000000000000000f2,000000000000000000bq,21,000000000000000002wp,0,0,3769
0000000000000000004y,000000000000000000bl,000000000000000000bl,000000000000000000es,40,000000000000000001pl,1,1,2217
00000000000000000075,000000000000000000fm,000000000000000000fm,000000000000000000bw,46,000000000000000000js,0,0,712
00000000000000000054,000000000000000000qg,000000000000000000qg,0000000000000000000t,13,000000000000000001j0,1,1,1980
0000000000000000003v,000000000000000000a0,000000000000000000a0,000000000000000000c1,28,000000000000000001fv,0,0,1867
0000000000000000003j,000000000000000000el,000000000000000000el,0000000000000000004f,11,00000000000000000024,1,1,76
0000000000000000002f,000000000000000000qi,000000000000000000qi,0000000000000000002q,7,000000000000000003gk,0,0,4484
0000000000000000006s,000000000000000000ow,000000000000000000ow,000000000000000000eq,43,000000000000000003di,1,1,4374
00000000000000000073,000000000000000000nx,000000000000000000nx,0000000000000000002d,39,000000000000000001kg,0,0,2032
0000000000000000001h,000000000000000000l8,000000000000000000l8,0000000000000000005c,65,000000000000000002zp,1,1,3877
00000000000000000065,000000000000000000ad,000000000000000000ad,000000000000000000ds,45,0000000000000000012e,0,0,1382
0000000000000000001s,0000000000000000003j,0000000000000000003j,0000000000000000008k,6,00000000000000000156,1,1,1482
0000000000000000003a,000000000000000000cy,000000000000000000cy,0000000000000000009u,36,000000000000000003lj,0,0,4663
00000000000000000015,000000000000000000s4,000000000000000000s4,0000000000000000003f,44,000000000000000000f9,1,1,549
0000000000000000001l,0000000000000000008k,0000000000000000008k,0000000000000000004r,4,000000000000000001tu,0,0,2370
0000000000000000005a,000000000000000000bj,000000000000000000bj,000000000000000000be,22,0000000000000000038q,1,1,4202
0000000000000000000z,0000000000000000001o,0000000000000000001o,000000000000000000fu,47,000000000000000002yz,0,0,3851
0000000000000000000x,0000000000000000004f,0000000000000000004f,000000000000000000ew,20,000000000000000000zh,1,1,1277
00000000000000000032,00000000000000000083,00000000000000000083,0000000000000000002x,33,000000000000000001n5,0,0,2129
00000000000000000038,000000000000000000in,000000000000000000in,0000000000000000009q,23,000000000000000001gb,1,1,1883
0000000000000000002u,000000000000000000pb,000000000000000000pb,0000000000000000000j,54,000000000000000000sc,0,0,1020
0000000000000000003h,0000000000000000007w,0000000000000000007w,000000000000000000dq,53,0000000000000000003u,1,1,138
00000000000000000067,000000000000000000rt,000000000000000000rt,0000000000000000002r,62,00000000000000000016,0,0,42
0000000000000000003i,000000000000000000fv,000000000000000000fv,000000000000000000fg,24,000000000000000001wu,1,1,2478
0000000000000000006x,000000000000000000e5,000000000000000000e5,00000000000000000096,61,000000000000000002fv,0,0,3163
00000000000000000024,0000000000000000000a,0000000000000000000a,000000000000000000e4,17,00000000000000000233,1,1,2703
0000000000000000005q,000000000000000000ge,000000000000000000ge,0000000000000000002j,12,000000000000000001z7,0,0,2563
0000000000000000000e,000000000000000000cf,000000000000000000cf,0000000000000000009o,35,000000000000000000uw,1,1,1112
0000000000000000005z,0000000000000000005f,0000000000000000005f,00000000000000000047,37,000000000000000001b2,0,0,1694
00000000000000000018,000000000000000000or,000000000000000000or,0000000000000000004n,51,0000000000000000022r,1,1,2691
0000000000000000003r,000000000000000000h7,000000000000000000h7,0000000000000000008i,48,000000000000000000mr,0,0,819
0000000000000000003s,000000000000000000ip,000000000000000000ip,0000000000000000000b,27,0000000000000000015b,1,1,1487
00000000000000000039,000000000000000000tv,000000000000000000tv,0000000000000000007y,63,00000000000000000210,0,0,2628
0000000000000000000f,0000000000000000009n,0000000000000000009n,000000000000000000ad,31,000000000000000001ae,1,1,1670
0000000000000000001e,000000000000000000cr,000000000000000000cr,000000000000000000af,9,000000000000000002bo,0,0,3012
0000000000000000000d,000000000000000000pn,000000000000000000pn,0000000000000000006p,57,000000000000000000qo,1,1,960
0000000000000000004o,000000000000000000jw,000000000000000000jw,0000000000000000005w,18,0000000000000000032j,0,0,3979
00000000000000000055,000000000000000000i5,000000000000000000i5,000000000000000000cz,19,000000000000000003js,1,1,4600
00000000000000000045,000000000000000000c0,000000000000000000c0,0000000000000000000y,26,000000000000000000xn,0,0,1211
0000000000000000002e,000000000000000000hi,000000000000000000hi,00000000000000000074,14,0000000000000000012w,1,1,1400
00000000000000000062,000000000000000000ed,000000000000000000ed,000000000000000000ed,32,000000000000000001yo,0,0,2544
0000000000000000001i,000000000000000000de,000000000000000000de,00000000000000000091,16,00000000000000000284,1,1,2884
00000000000000000050,0000000000000000009d,0000000000000000009d,000000000000000000ai,5,00000000000000000011,0,0,37
00000000000000000006,000000000000000000ne,000000000000000000ne,0000000000000000006z,29,000000000000000001on,1,1,2183
0000000000000000004c,000000000000000000re,000000000000000000re,000000000000000000d4,60,000000000000000002v2,0,0,3710
0000000000000000000k,000000000000000000ay,000000000000000000ay,0000000000000000004k,10,000000000000000002e0,1,1,3096
0000000000000000004j,000000000000000000ff,000000000000000000ff,0000000000000000006c,64,000000000000000001yi,0,0,2538
0000000000000000005m,000000000000000000gs,000000000000000000gs,0000000000000000004z,38,000000000000000003lc,1,1,4656
0000000000000000005r,000000000000000000ta,000000000000000000ta,00000000000000000016,58,000000000000000003hf,0,0,4515
00000000000000000068,000000000000000000ez,000000000000000000ez,0000000000000000002b,59,000000000000000001rs,1,1,2296
00000000000000000022,0000000000000000005a,0000000000000000005a,0000000000000000003w,3,00000000000000000096,0,0,330
0000000000000000000n,000000000000000000ps,000000000000000000ps,0000000000000000003o,15,000000000000000001iz,1,1,1979
0000000000000000003y,000000000000000000rk,000000000000000000rk,000000000000000000b9,56,0000000000000000035f,0,0,4083
0000000000000000003t,000000000000000000kh,000000000000000000kh,000000000000000000c8,49,000000000000000000k9,1,1,729
0000000000000000004e,000000000000000000ck,000000000000000000ck,0000000000000000009h,34,000000000000000002av,0,0,2983
00000000000000000020,000000000000000000du,000000000000000000du,000000000000000000cw,30,000000000000000002jr,1,1,3303
0000000000000000006o,0000000000000000008v,0000000000000000008v,000000000000000000em,2,000000000000000001sa,0,0,2314
00000000000000000056,00000000000000000020,00000000000000000020,000000000000000000fj,8,000000000000000003ix,1,1,4569
00000000000000000008,000000000000000000cp,000000000000000000cp,000000000000000000bc,50,000000000000000002r2,0,0,3566
0000000000000000005s,0000000000000000009l,0000000000000000009l,000000000000000000ee,41,0000000000000000006v,1,1,247
0000000000000000005l,0000000000000000009h,0000000000000000009h,0000000000000000009r,42,000000000000000003iu,0,0,4566
00000000000000000051,0000000000000000002x,0000000000000000002x,00000000000000000019,25,000000000000000002ey,1,1,3130
00000000000000000035,000000000000000000bf,000000000000000000bf,0000000000000000004h,52,000000000000000003i8,0,0,4544
0000000000000000005v,000000000000000000cm,000000000000000000cm,00000000000000000046,55,000000000000000001vx,1,1,2445
0000000000000000005y,000000000000000000dt,000000000000000000dt,000000000000000000dw,21,0000000000000000037h,0,0,4157
0000000000000000001d,000000000000000000mx,000000000000000000mx,000000000000000000e2,40,000000000000000000az,1,1,395
0000000000000000002o,000000000000000000tx,000000000000000000tx,00000000000000000013,46,000000000000000002jf,0,0,3291
0000000000000000006w,0000000000000000002b,0000000000000000002b,00000000000000000005,13,00000000000000000344,1,1,4036
0000000000000000004a,000000000000000000ey,000000000000000000ey,0000000000000000003m,28,000000000000000000rl,0,0,993
0000000000000000004x,0000000000000000000c,0000000000000000000c,0000000000000000009t,11,00000000000000000396,1,1,4218
0000000000000000005p,000000000000000000jo,000000000000000000jo,0000000000000000002p,7,000000000000000001zx,0,0,2589
0000000000000000004v,000000000000000000bt,000000000000000000bt,000000000000000000e0,43,0000000000000000021i,1,1,2646
0000000000000000006v,000000000000000000dg,000000000000000000dg,00000000000000000085,39,000000000000000003b2,0,0,4286
0000000000000000004l,0000000000000000006i,0000000000000000006i,000000000000000000ff,65,0000000000000000022z,1,1,2699
00000000000000000072,000000000000000000jd,000000000000000000jd,0000000000000000008g,45,0000000000000000004q,0,0,170
0000000000000000004u,0000000000000000009m,0000000000000000009m,000000000000000000ch,6,0000000000000000000n,1,1,23
00000000000000000049,000000000000000000b4,000000000000000000b4,000000000000000000fz,36,0000000000000000011p,0,0,1357
0000000000000000003z,000000000000000000mw,000000000000000000mw,0000000000000000006j,44,00000000000000000007,1,1,7
0000000000000000002y,000000000000000000tg,000000000000000000tg,0000000000000000001k,4,000000000000000000bh,0,0,413
0000000000000000000h,000000000000000000i8,000000000000000000i8,000000000000000000cf,22,000000000000000003cx,1,1,4353
0000000000000000003k,000000000000000000bd,000000000000000000bd,000000000000000000ej,47,000000000000000001oz,0,0,2195
00000000000000000059,000000000000000000l0,000000000000000000l0,000000000000000000dd,20,0000000000000000017e,1,1,1562
0000000000000000006k,00000000000000000002,00000000000000000002,000000000000000000b2,33,000000000000000001m7,0,0,2095
0000000000000000002a,0000000000000000003a,0000000000000000003a,00000000000000000076,23,000000000000000002pt,1,1,3521
00000000000000000036,000000000000000000d3,000000000000000000d3,0000000000000000004i,54,000000000000000002si,0,0,3618
0000000000000000000l,000000000000000000ry,000000000000000000ry,0000000000000000004w,53,000000000000000002k3,1,1,3315
0000000000000000001y,00000000000000000013,00000000000000000013,000000000000000000f0,62,00000000000000000144,0,0,1444
0000000000000000001u,000000000000000000ch,000000000000000000ch,000000000000000000aq,24,000000000000000002cq,1,1,3050
00000000000000000064,000000000000000000ii,000000000000000000ii,000000000000000000a5,61,000000000000000000c6,0,0,438
0000000000000000006g,000000000000000000td,000000000000000000td,000000000000000000bd,17,000000000000000002se,1,1,3614
0000000000000000005o,0000000000000000005z,0000000000000000005z,000000000000000000f4,12,000000000000000002dj,0,0,3079
00000000000000000077,0000000000000000006c,0000000000000000006c,0000000000000000000i,35,0000000000000000016n,1,1,1535
00000000000000000023,000000000000000000lz,000000000000000000lz,000000000000000000d0,37,000000000000000000dy,0,0,502
0000000000000000006y,000000000000000000bi,000000000000000000bi,0000000000000000001o,51,0000000000000000004g,1,1,160
00000000000000000071,0000000000000000003i,0000000000000000003i,000000000000000000fb,48,0000000000000000017i,0,0,1566
0000000000000000001t,00000000000000000033,00000000000000000033,0000000000000000005k,27,000000000000000001sr,1,1,2331
00000000000000000070,0000000000000000009w,0000000000000000009w,0000000000000000004b,63,000000000000000002r5,0,0,3569
00000000000000000048,000000000000000000ri,000000000000000000ri,000000000000000000dl,31,000000000000000000bs,1,1,424
0000000000000000000s,00000000000000000012,00000000000000000012,00000000000000000002,9,000000000000000001ai,0,0,1674
0000000000000000005j,000000000000000000s8,000000000000000000s8,0000000000000000001g,57,000000000000000002eo,1,1,3120
0000000000000000003l,000000000000000000j7,000000000000000000j7,0000000000000000009j,18,0000000000000000031u,0,0,3954
00000000000000000029,000000000000000000kl,000000000000000000kl,0000000000000000008v,19,000000000000000002et,1,1,3125
0000000000000000002g,000000000000000000e6,000000000000000000e6,00000000000000000066,26,000000000000000003a1,0,0,4249
0000000000000000005d,0000000000000000001x,0000000000000000001x,0000000000000000001x,14,000000000000000000ec,1,1,516
00000000000000000009,0000000000000000000l,0000000000000000000l,0000000000000000006e,32,000000000000000000br,0,0,423
0000000000000000006i,000000000000000000fg,000000000000000000fg,0000000000000000002m,16,0000000000000000013u,1,1,1434
0000000000000000000u,000000000000000000nj,000000000000000000nj,000000000000000000bu,5,000000000000000003ie,0,0,4550
0000000000000000002s,000000000000000000n7,000000000000000000n7,000000000000000000bf,29,000000000000000000lk,1,1,776
00000000000000000001,000000000000000000dc,000000000000000000dc,000000000000000000a1,60,0000000000000000020u,0,0,2622
0000000000000000000q,000000000000000000jg,000000000000000000jg,0000000000000000008h,10,000000000000000003jl,1,1,4593
00000000000000000033,0000000000000000004l,0000000000000000004l,0000000000000000009k,64,000000000000000000m6,0,0,798
00000000000000000037,0000000000000000002d,0000000000000000002d,000000000000000000d6,38,0000000000000000001j,1,1,55
0000000000000000001b,000000000000000000lp,000000000000000000lp,00000000000000000060,58,000000000000000002i5,0,0,3245
0000000000000000005x,000000000000000000k2,000000000000000000k2,000000000000000000fv,59,0000000000000000010q,1,1,1322
0000000000000000004s,00000000000000000063,00000000000000000063,000000000000000000fi,3,000000000000000000uy,0,0,1114
0000000000000000006l,0000000000000000006z,0000000000000000006z,000000000000000000am,15,000000000000000001o5,1,1,2165
00000000000000000030,00000000000000000028,00000000000000000028,00000000000000000042,56,000000000000000000ue,0,0,1094
0000000000000000005b,000000000000000000lr,000000000000000000lr,0000000000000000005t,49,000000000000000003h4,1,1,4504
00000000000000000021,0000000000000000005w,0000000000000000005w,000000000000000000at,34,00000000000000000316,0,0,3930
0000000000000000000c,000000000000000000n9,000000000000000000n9,0000000000000000000o,30,000000000000000001bh,1,1,1709
00000000000000000014,00000000000000000076,00000000000000000076,00000000000000000028,2,000000000000000000l5,0,0,761
0000000000000000000v,000000000000000000jx,000000000000000000jx,0000000000000000001q,8,0000000000000000035p,1,1,4093
00000000000000000044,000000000000000000as,000000000000000000as,000000000000000000f3,50,0000000000000000010n,0,0,1319
0000000000000000004d,000000000000000000b3,000000000000000000b3,0000000000000000009f,41,000000000000000001xx,1,1,2517
0000000000000000001a,000000000000000000id,000000000000000000id,0000000000000000003d,42,000000000000000002b7,0,0,2995
00000000000000000057,000000000000000000fh,000000000000000000fh,0000000000000000003b,25,000000000000000000jj,1,1,703
0000000000000000001p,000000000000000000f7,000000000000000000f7,0000000000000000001v,52,00000000000000000149,0,0,1449
0000000000000000006t,000000000000000000qb,000000000000000000qb,0000000000000000002h,55,000000000000000000c9,1,1,441
00000000000000000040,000000000000000000gk,000000000000000000gk,00000000000000000088,21,0000000000000000034i,0,0,4050
0000000000000000006f,00000000000000000078,00000000000000000078,0000000000000000008q,40,000000000000000002ee,1,1,3110
0000000000000000000g,00000000000000000017,00000000000000000017,0000000000000000002k,46,000000000000000002lg,0,0,3364
0000000000000000006a,000000000000000000j5,000000000000000000j5,000000000000000000ae,13,000000000000000001gm,1,1,1894
0000000000000000000t,000000000000000000hb,000000000000000000hb,000000000000000000fy,28,000000000000000001ad,0,0,1669
0000000000000000004f,000000000000000000h0,000000000000000000h0,000000000000000000fs,11,000000000000000002hy,1,1,3238
0000000000000000002q,000000000000000000r1,000000000000000000r1,000000000000000000f8,7,000000000000000000p9,0,0,909
0000000000000000002d,000000000000000000ru,000000000000000000ru,0000000000000000003e,43,000000000000000002rw,1,1,3596
0000000000000000005c,000000000000000000cv,000000000000000000cv,00000000000000000041,39,000000000000000001k1,0,0,2017
0000000000000000003f,000000000000000000g0,000000000000000000g0,00000000000000000043,65,000000000000000000gr,1,1,603
0000000000000000004r,000000000000000000aq,000000000000000000aq,000000000000000000dm,45,000000000000000002ys,0,0,3844
0000000000000000002x,000000000000000000nc,000000000000000000nc,00000000000000000080,6,0000000000000000018l,1,1,1605
0000000000000000000j,0000000000000000005i,0000000000000000005i,000000000000000000bt,36,000000000000000003ko,0,0,4632
0000000000000000002r,000000000000000000nh,000000000000000000nh,0000000000000000004t,44,000000000000000002e3,1,1,3099
0000000000000000002j,000000000000000000kk,000000000000000000kk,000000000000000000cu,4,0000000000000000023f,0,0,2715
00000000000000000047,000000000000000000k5,000000000000000000k5,000000000000000000er,22,00000000000000000021,1,1,73
0000000000000000004n,0000000000000000006l,0000000000000000006l,0000000000000000000w,47,000000000000000003bn,0,0,4307
0000000000000000000b,000000000000000000lj,000000000000000000lj,000000000000000000cb,20,0000000000000000031e,1,1,3938
0000000000000000006p,0000000000000000002u,0000000000000000002u,000000000000000000bn,33,000000000000000001ol,0,0,2181
0000000000000000005w,000000000000000000mp,000000000000000000mp,0000000000000000001n,23,000000000000000003md,1,1,4693
0000000000000000000y,000000000000000000ig,000000000000000000ig,000000000000000000el,54,00000000000000000079,0,0,261
00000000000000000074,0000000000000000004n,0000000000000000004n,000000000000000000et,53,000000000000000001x3,1,1,2487
0000000000000000006z,000000000000000000pl,000000000000000000pl,0000000000000000002n,62,000000000000000000x4,0,0,1192
0000000000000000004k,0000000000000000002o,0000000000000000002o,000000000000000000ck,24,0000000000000000007r,1,1,279
0000000000000000006c,000000000000000000cs,000000000000000000cs,000000000000000000dr,61,000000000000000000eg,0,0,520
0000000000000000004z,0000000000000000003w,0000000000000000003w,000000000000000000ei,17,000000000000000000ib,1,1,659
00000000000000000016,000000000000000000ab,000000000000000000ab,000000000000000000cn,12,000000000000000001u0,0,0,2376
0000000000000000002b,000000000000000000f8,000000000000000000f8,000000000000000000cr,35,0000000000000000002e,1,1,86
0000000000000000003w,000000000000000000qm,000000000000000000qm,000000000000000000eh,37,0000000000000000006n,0,0,239
0000000000000000003o,000000000000000000iv,000000000000000000iv,000000000000000000bx,51,0000000000000000035q,1,1,4094
00000000000000000019,0000000000000000000x,0000000000000000000x,0000000000000000001j,48,0000000000000000012a,0,0,1378
0000000000000000004h,000000000000000000jh,000000000000000000jh,000000000000000000bp,27,000000000000000000ym,1,1,1246
00000000000000000046,0000000000000000008p,0000000000000000008p,0000000000000000001m,63,000000000000000002o9,0,0,3465
00000000000000000013,000000000000000000q1,000000000000000000q1,000000000000000000dv,31,000000000000000003bb,1,1,4295
00000000000000000005,000000000000000000ra,000000000000000000ra,0000000000000000008u,9,000000000000000002hq,0,0,3230
0000000000000000003m,0000000000000000000h,0000000000000000000h,0000000000000000005g,57,000000000000000000c5,1,1,437
0000000000000000002p,000000000000000000rv,000000000000000000rv,0000000000000000001f,18,0000000000000000003p,0,0,133
0000000000000000006j,000000000000000000sy,000000000000000000sy,0000000000000000008t,19,0000000000000000021n,1,1,2651
0000000000000000001k,000000000000000000ea,000000000000000000ea,0000000000000000004q,26,000000000000000001al,0,0,1677
00000000000000000076,0000000000000000008h,0000000000000000008h,000000000000000000ao,14,000000000000000002qs,1,1,3556
0000000000000000004i,000000000000000000qr,000000000000000000qr,0000000000000000007j,32,000000000000000003az,0,0,4283
0000000000000000004w,0000000000000000000g,0000000000000000000g,000000000000000000fr,16,000000000000000001y2,1,1,2522
0000000000000000000i,000000000000000000q8,000000000000000000q8,0000000000000000006u,5,0000000000000000029r,0,0,2943
0000000000000000001o,0000000000000000008o,0000000000000000008o,0000000000000000009i,29,000000000000000002pq,1,1,3518
0000000000000000005k,000000000000000000sz,000000000000000000sz,0000000000000000003n,60,00000000000000000270,0,0,2844
0000000000000000004b,000000000000000000cn,000000000000000000cn,000000000000000000aj,10,000000000000000002ch,1,1,3041
00000000000000000002,000000000000000000ax,000000000000000000ax,0000000000000000001r,64,000000000000000000i7,0,0,655
0000000000000000001g,000000000000000000tr,000000000000000000tr,0000000000000000005u,38,000000000000000001ta,1,1,2350
00000000000000000066,000000000000000000b9,000000000000000000b9,000000000000000000bj,58,000000000000000003kn,0,0,4631
0000000000000000001x,0000000000000000008n,0000000000000000008n,00000000000000000012,59,000000000000000002cg,1,1,3040
0000000000000000006e,000000000000000000lm,000000000000000000lm,000000000000000000cv,3,000000000000000003ad,0,0,4261
0000000000000000002m,000000000000000000hf,000000000000000000hf,0000000000000000005i,15,000000000000000000y0,1,1,1224
00000000000000000060,000000000000000000th,000000000000000000th,0000000000000000002v,56,000000000000000001o7,0,0,2167
00000000000000000042,000000000000000000l2,000000000000000000l2,00000000000000000007,49,000000000000000002ka,1,1,3322
0000000000000000005t,000000000000000000s0,000000000000000000s0,00000000000000000052,34,000000000000000001dl,0,0,1785
0000000000000000000o,000000000000000000hg,000000000000000000hg,0000000000000000008e,30,000000000000000000ir,1,1,675
00000000000000000028,0000000000000000001g,0000000000000000001g,0000000000000000009a,2,000000000000000002z2,0,0,3854
0000000000000000001q,000000000000000000om,000000000000000000om,0000000000000000000m,8,000000000000000001i2,1,1,1946
0000000000000000003d,0000000000000000008z,0000000000000000008z,000000000000000000fw,50,0000000000000000031b,0,0,3935
0000000000000000003b,000000000000000000s6,000000000000000000s6,00000000000000000069,41,000000000000000001jo,1,1,2004
0000000000000000001v,000000000000000000oo,000000000000000000oo,00000000000000000095,42,000000000000000000t1,0,0,1045
0000000000000000002h,000000000000000000o6,000000000000000000o6,000000000000000000de,25,0000000000000000018t,1,1,1613
0000000000000000002k,000000000000000000pu,000000000000000000pu,000000000000000000bs,52,000000000000000000pq,0,0,926
0000000000000000003e,0000000000000000006j,0000000000000000006j,0000000000000000001w,55,000000000000000003jr,1,1,4599
00000000000000000041,0000000000000000008g,0000000000000000008g,000000000000000000fn,21,000000000000000000w0,0,0,1152
00000000000000000043,000000000000000000r2,000000000000000000r2,000000000000000000e8,40,000000000000000000ur,1,1,1107
0000000000000000004t,000000000000000000py,000000000000000000py,0000000000000000005f,46,000000000000000000lg,0,0,772
0000000000000000000w,000000000000000000r7,000000000000000000r7,0000000000000000000p,13,000000000000000001ao,1,1,1680
0000000000000000001n,000000000000000000fc,000000000000000000fc,000000000000000000dh,28,0000000000000000032w,0,0,3992
0000000000000000002n,0000000000000000004o,0000000000000000004o,000000000000000000dy,11,000000000000000003kd,1,1,4621
0000000000000000001j,000000000000000000md,000000000000000000md,00000000000000000094,7,000000000000000001w2,0,0,2450
0000000000000000001m,0000000000000000006t,0000000000000000006t,000000000000000000co,43,000000000000000003fo,1,1,4452
0000000000000000005g,000000000000000000l1,000000000000000000l1,000000000000000000e7,39,000000000000000001x2,0,0,2486
0000000000000000001f,000000000000000000qn,000000000000000000qn,0000000000000000004p,65,00000000000000000243,1,1,2739
0000000000000000004q,000000000000000000j3,000000000000000000j3,0000000000000000009y,45,0000000000000000015d,0,0,1489
0000000000000000006u,000000000000000000e1,000000000000000000e1,0000000000000000006b,6,000000000000000000b0,1,1,396
0000000000000000003n,0000000000000000009b,0000000000000000009b,0000000000000000002c,36,000000000000000002l2,0,0,3350
0000000000000000001r,0000000000000000004p,0000000000000000004p,0000000000000000004m,44,000000000000000002gr,1,1,3195
0000000000000000005u,00000000000000000044,00000000000000000044,0000000000000000007s,4,0000000000000000033m,0,0,4018
00000000000000000012,00000000000000000041,00000000000000000041,00000000000000000061,22,000000000000000002zm,1,1,3874
