route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000005k,0000000000000000006f,000000000000000000po,000000000000000000wl,0000000000000000000j,38,000000000000000000po,0000000000000000002e,46
0000000000000000004b,0000000000000000000g,000000000000000003gh,0000000000000000009x,000000000000000000v5,4,000000000000000003gh,0000000000000000006n,19
000000000000000000dl,0000000000000000006a,0000000000000000038l,000000000000000000t5,000000000000000000e4,96,0000000000000000038l,0000000000000000012a,32
000000000000000000gu,0000000000000000000t,00000000000000000234,0000000000000000003r,00000000000000000073,55,00000000000000000234,000000000000000000ym,22
000000000000000000h9,0000000000000000004f,000000000000000004nw,000000000000000000sn,0000000000000000007q,17,000000000000000004nw,000000000000000000c5,23
00000000000000000002,0000000000000000002q,000000000000000004wf,000000000000000000lv,000000000000000000i9,59,000000000000000004wf,0000000000000000003p,16
0000000000000000001g,0000000000000000002d,000000000000000003fm,0000000000000000005t,000000000000000000kx,1,000000000000000003fm,000000000000000000i7,11
0000000000000000009j,0000000000000000005c,000000000000000001ts,000000000000000000uo,0000000000000000006o,51,000000000000000001ts,000000000000000000y0,34
0000000000000000008v,0000000000000000003f,000000000000000000d7,0000000000000000009c,000000000000000000vy,68,000000000000000000d7,000000000000000000ir,36
00000000000000000066,0000000000000000004r,000000000000000001sg,000000000000000000dm,0000000000000000009q,93,000000000000000001sg,000000000000000000t1,50
0000000000000000001x,0000000000000000002x,0000000000000000007j,000000000000000000s2,000000000000000000ho,23,0000000000000000007j,000000000000000000pq,47
0000000000000000006e,0000000000000000000j,000000000000000004m6,000000000000000000im,000000000000000000k1,79,000000000000000004m6,000000000000000000w0,26
0000000000000000002m,0000000000000000002r,0000000000000000022t,000000000000000000hr,000000000000000000li,61,0000000000000000022t,000000000000000000ur,30
000000000000000000bu,0000000000000000002j,000000000000000004qs,000000000000000000x5,000000000000000000wc,66,000000000000000004qs,000000000000000000lg,8
000000000000000000bf,00000000000000000047,000000000000000001ww,0000000000000000009e,000000000000000000x9,88,000000000000000001ww,0000000000000000015d,17
000000000000000000gk,0000000000000000004n,000000000000000004su,00000000000000000088,000000000000000000fy,91,000000000000000004su,000000000000000000b0,18
000000000000000000a1,0000000000000000000b,000000000000000002sy,00000000000000000082,000000000000000000wy,31,000000000000000002sy,00000000000000000154,25
0000000000000000008h,0000000000000000006p,000000000000000003ab,0000000000000000008m,000000000000000000vk,58,000000000000000003ab,0000000000000000014a,13
0000000000000000009k,0000000000000000005w,000000000000000000uq,000000000000000000kc,000000000000000000s1,94,000000000000000000uq,000000000000000000yd,31
000000000000000000d6,0000000000000000000y,0000000000000000040s,000000000000000000je,000000000000000000a1,54,0000000000000000040s,000000000000000000d6,15
00000000000000000060,0000000000000000004k,0000000000000000007t,000000000000000000w2,00000000000000000014,57,0000000000000000007t,00000000000000000172,4
000000000000000000fv,0000000000000000006c,000000000000000000ve,00000000000000000054,0000000000000000002y,50,000000000000000000ve,0000000000000000012j,28
000000000000000000fi,0000000000000000004z,000000000000000000ln,000000000000000000nl,000000000000000000lo,62,000000000000000000ln,00000000000000000137,9
000000000000000000am,00000000000000000016,000000000000000004kt,0000000000000000001k,0000000000000000003l,37,000000000000000004kt,0000000000000000005o,37
00000000000000000042,0000000000000000002b,000000000000000000yl,000000000000000000ku,0000000000000000005e,6,000000000000000000yl,00000000000000000171,2
0000000000000000005t,0000000000000000003w,000000000000000002mm,000000000000000000uc,000000000000000000va,21,000000000000000002mm,0000000000000000010w,14
000000000000000000at,0000000000000000003o,000000000000000000mm,0000000000000000006d,000000000000000000nd,67,000000000000000000mm,0000000000000000009a,48
0000000000000000000o,00000000000000000019,00000000000000000175,000000000000000000y6,000000000000000000oz,24,00000000000000000175,0000000000000000005c,33
000000000000000000hc,0000000000000000004h,0000000000000000017g,000000000000000000qq,000000000000000000qp,83,0000000000000000017g,0000000000000000010p,29
00000000000000000028,00000000000000000046,000000000000000001ph,000000000000000000c8,000000000000000000w6,42,000000000000000001ph,000000000000000000pk,1
0000000000000000001q,00000000000000000013,000000000000000000d8,000000000000000000ft,0000000000000000008a,26,000000000000000000d8,0000000000000000007s,7
000000000000000000gr,00000000000000000005,000000000000000004h5,000000000000000000r0,0000000000000000003m,89,000000000000000004h5,000000000000000000km,49
000000000000000000f3,0000000000000000003m,000000000000000001k5,000000000000000000we,000000000000000000gi,2,000000000000000001k5,000000000000000000ug,40
000000000000000000hy,0000000000000000002p,00000000000000000050,000000000000000000f5,000000000000000000op,77,00000000000000000050,000000000000000000p3,41
0000000000000000009f,0000000000000000006j,000000000000000000h1,0000000000000000003e,000000000000000000jr,9,000000000000000000h1,000000000000000000vt,24
0000000000000000003d,0000000000000000001k,000000000000000004qq,0000000000000000007b,000000000000000000l4,36,000000000000000004qq,0000000000000000011q,20
0000000000000000003b,0000000000000000004i,000000000000000001tm,0000000000000000003h,0000000000000000008i,70,000000000000000001tm,0000000000000000001u,39
0000000000000000001v,0000000000000000004w,000000000000000004x3,000000000000000000gm,000000000000000000dx,78,000000000000000004x3,0000000000000000012y,45
0000000000000000002h,0000000000000000000i,000000000000000004iy,00000000000000000052,00000000000000000080,35,000000000000000004iy,000000000000000000zr,12
00000000000000000088,0000000000000000001o,000000000000000004io,000000000000000000kb,0000000000000000005d,92,000000000000000004io,000000000000000000he,27
000000000000000000hl,0000000000000000005k,0000000000000000042a,000000000000000000g8,000000000000000000bo,3,0000000000000000042a,000000000000000000dl,10
0000000000000000008q,0000000000000000004b,000000000000000000d9,0000000000000000005p,000000000000000000rq,47,000000000000000000d9,000000000000000000sb,6
0000000000000000002k,00000000000000000002,000000000000000003dt,000000000000000000n3,000000000000000000ux,76,000000000000000003dt,00000000000000000027,42
000000000000000000ae,0000000000000000001g,000000000000000002pi,000000000000000000j4,0000000000000000002r,86,000000000000000002pi,0000000000000000000y,38
000000000000000000hv,00000000000000000066,000000000000000004nj,000000000000000000fo,000000000000000000aa,52,000000000000000004nj,000000000000000000c7,44
000000000000000000fy,0000000000000000001x,000000000000000004b4,000000000000000000s9,000000000000000000q3,63,000000000000000004b4,000000000000000000bn,5
000000000000000000fs,0000000000000000006e,000000000000000003bq,000000000000000000tk,000000000000000000ma,40,000000000000000003bq,000000000000000000if,35
000000000000000000hu,0000000000000000002m,0000000000000000036b,000000000000000000x6,0000000000000000001f,56,0000000000000000036b,000000000000000000sk,43
000000000000000000f8,00000000000000000060,0000000000000000020p,000000000000000000b1,000000000000000000pf,34,0000000000000000020p,000000000000000000gy,3
0000000000000000003e,00000000000000000042,000000000000000003be,000000000000000000rj,00000000000000000098,32,000000000000000003be,0000000000000000008j,21
00000000000000000041,0000000000000000005t,000000000000000002mn,0000000000000000004i,0000000000000000001c,75,000000000000000002mn,0000000000000000000w,46
00000000000000000043,0000000000000000000o,000000000000000000o9,000000000000000000ke,0000000000000000006e,13,000000000000000000o9,0000000000000000010j,19
000000000000000000dm,00000000000000000028,0000000000000000014w,000000000000000000gc,0000000000000000001y,43,0000000000000000014w,000000000000000000rb,32
000000000000000000hk,0000000000000000001q,000000000000000000cg,000000000000000000mj,000000000000000000q0,14,000000000000000000cg,000000000000000000hc,22
00000000000000000080,0000000000000000003d,000000000000000004ya,000000000000000000v1,0000000000000000007m,49,000000000000000004ya,000000000000000000hd,23
000000000000000000bt,0000000000000000003b,0000000000000000046y,000000000000000000xo,000000000000000000db,12,0000000000000000046y,000000000000000000pa,16
0000000000000000004t,0000000000000000001v,000000000000000000am,000000000000000000mc,000000000000000000ld,85,000000000000000000am,0000000000000000000b,11
000000000000000000cu,0000000000000000002h,000000000000000001y4,0000000000000000009o,000000000000000000wr,53,000000000000000001y4,000000000000000000i1,34
000000000000000000er,0000000000000000002k,0000000000000000032t,000000000000000000ee,000000000000000000dn,5,0000000000000000032t,000000000000000000sh,36
000000000000000000h3,0000000000000000003e,00000000000000000406,000000000000000000f1,000000000000000000fa,19,00000000000000000406,000000000000000000c1,50
0000000000000000000w,00000000000000000041,000000000000000004mo,000000000000000000ac,000000000000000000vh,73,000000000000000004mo,000000000000000000w1,47
000000000000000000cb,00000000000000000043,000000000000000002wb,0000000000000000002m,000000000000000000px,22,000000000000000002wb,000000000000000000lu,26
000000000000000000bn,0000000000000000004t,0000000000000000012n,000000000000000000qz,000000000000000000eh,71,0000000000000000012n,000000000000000000gn,30
0000000000000000001n,0000000000000000000w,000000000000000001jx,0000000000000000005j,000000000000000000jy,7,000000000000000001jx,000000000000000000u7,8
000000000000000000el,0000000000000000001n,000000000000000001td,0000000000000000000r,000000000000000000p2,48,000000000000000001td,000000000000000000xd,17
000000000000000000et,0000000000000000002n,000000000000000003wr,000000000000000000jz,00000000000000000075,95,000000000000000003wr,000000000000000000mi,18
0000000000000000002n,0000000000000000001j,000000000000000004jp,000000000000000000u9,00000000000000000008,16,000000000000000004jp,000000000000000000ha,25
000000000000000000ck,0000000000000000001m,000000000000000001ew,000000000000000000te,000000000000000000d4,81,000000000000000001ew,00000000000000000178,13
000000000000000000dr,0000000000000000005g,0000000000000000023x,0000000000000000008y,000000000000000000tz,20,0000000000000000023x,000000000000000000yu,31
000000000000000000ht,0000000000000000001f,000000000000000000vj,0000000000000000002q,0000000000000000004c,69,000000000000000000vj,00000000000000000164,15
000000000000000000ei,0000000000000000004q,000000000000000001mj,000000000000000000p0,000000000000000000qx,65,000000000000000001mj,0000000000000000008x,4
000000000000000000cn,0000000000000000006u,0000000000000000039h,000000000000000000jp,000000000000000000ka,74,0000000000000000039h,000000000000000000f3,28
000000000000000000cr,0000000000000000003n,000000000000000000no,000000000000000000h5,000000000000000000nw,64,000000000000000000no,0000000000000000011j,9
000000000000000000eh,0000000000000000001r,0000000000000000006h,0000000000000000005m,000000000000000000jl,27,0000000000000000006h,000000000000000000yw,37
000000000000000000bx,0000000000000000005u,000000000000000002vw,0000000000000000003q,000000000000000000pc,80,000000000000000002vw,0000000000000000015p,2
0000000000000000001j,00000000000000000012,000000000000000000e2,000000000000000000fl,000000000000000000at,87,000000000000000000e2,0000000000000000010v,14
000000000000000000bp,0000000000000000005i,0000000000000000004a,0000000000000000001m,000000000000000000aj,8,0000000000000000004a,0000000000000000002w,48
0000000000000000001m,0000000000000000002v,000000000000000004ef,0000000000000000001q,000000000000000000e0,29,000000000000000004ef,000000000000000000j9,33
000000000000000000dv,00000000000000000007,000000000000000004ti,000000000000000000nt,000000000000000000kf,99,000000000000000004ti,000000000000000000nv,29
0000000000000000008u,00000000000000000052,000000000000000003cn,000000000000000000eo,0000000000000000008q,0,000000000000000003cn,000000000000000000hy,1
0000000000000000005g,0000000000000000000m,000000000000000004oe,000000000000000000vf,0000000000000000000q,25,000000000000000004oe,0000000000000000017z,7
0000000000000000001f,00000000000000000069,00000000000000000281,000000000000000000wd,000000000000000000cb,46,00000000000000000281,0000000000000000003n,49
0000000000000000008t,0000000000000000001w,000000000000000001cj,000000000000000000le,000000000000000000rx,72,000000000000000001cj,000000000000000000d2,40
0000000000000000004q,0000000000000000005f,000000000000000002bf,000000000000000000xl,000000000000000000tj,11,000000000000000002bf,000000000000000000gw,41
000000000000000000ao,0000000000000000000p,000000000000000004qf,00000000000000000081,000000000000000000e3,39,000000000000000004qf,000000000000000000rn,24
0000000000000000007j,0000000000000000004p,000000000000000001bl,000000000000000000i6,000000000000000000cc,30,000000000000000001bl,000000000000000000wl,20
000000000000000000fr,0000000000000000006b,000000000000000000rp,000000000000000000hz,000000000000000000c3,45,000000000000000000rp,0000000000000000009x,39
000000000000000000h4,0000000000000000002c,000000000000000002w5,000000000000000000hk,000000000000000000cx,60,000000000000000002w5,000000000000000000t5,45
0000000000000000006u,0000000000000000004m,000000000000000000st,0000000000000000007k,00000000000000000048,15,000000000000000000st,0000000000000000003r,12
0000000000000000009i,00000000000000000061,000000000000000000vp,00000000000000000046,000000000000000000dj,28,000000000000000000vp,000000000000000000sn,27
0000000000000000003n,0000000000000000006r,000000000000000002ps,0000000000000000008l,000000000000000000cz,97,000000000000000002ps,000000000000000000lv,10
000000000000000000aj,00000000000000000017,000000000000000003ig,000000000000000000se,000000000000000000ui,84,000000000000000003ig,0000000000000000005t,6
0000000000000000001r,00000000000000000031,000000000000000003f3,00000000000000000074,000000000000000000g5,18,000000000000000003f3,000000000000000000uo,42
000000000000000000hh,0000000000000000000r,000000000000000000yn,000000000000000000e9,000000000000000000t3,98,000000000000000000yn,0000000000000000009c,38
0000000000000000005u,0000000000000000002i,000000000000000002pw,0000000000000000006u,0000000000000000007o,90,000000000000000002pw,000000000000000000dm,44
000000000000000000bj,0000000000000000006d,0000000000000000040r,000000000000000000it,0000000000000000002c,10,0000000000000000040r,00000000000000000162,5
00000000000000000012,00000000000000000003,00000000000000000111,00000000000000000085,000000000000000000v9,33,00000000000000000111,0000000000000000017b,35
000000000000000000cv,00000000000000000026,000000000000000002mv,000000000000000000xg,00000000000000000022,41,000000000000000002mv,00000000000000000126,43
0000000000000000005i,0000000000000000000a,0000000000000000011d,000000000000000000rf,000000000000000000qh,82,0000000000000000011d,000000000000000000s2,3
0000000000000000002v,0000000000000000005e,0000000000000000016f,0000000000000000002g,000000000000000000kj,44,0000000000000000016f,000000000000000000im,21
00000000000000000007,0000000000000000002t,0000000000000000000u,000000000000000000jq,000000000000000000ic,38,0000000000000000000u,000000000000000000hr,46
00000000000000000052,0000000000000000003x,000000000000000001d6,000000000000000000wm,000000000000000000dq,4,000000000000000001d6,000000000000000000x5,19
0000000000000000008e,00000000000000000034,000000000000000003d4,000000000000000000kd,00000000000000000053,96,000000000000000003d4,0000000000000000009e,32
0000000000000000009a,00000000000000000011,000000000000000004oi,00000000000000000031,000000000000000000ly,55,000000000000000004oi,00000000000000000088,22
000000000000000000h0,0000000000000000001z,000000000000000000r4,000000000000000000i4,0000000000000000009g,17,000000000000000000r4,00000000000000000082,23
0000000000000000000m,00000000000000000063,000000000000000003x7,0000000000000000008t,0000000000000000001a,59,000000000000000003x7,0000000000000000008m,16
000000000000000000fw,00000000000000000027,0000000000000000016z,000000000000000000um,0000000000000000000e,1,0000000000000000016z,000000000000000000zq,11
00000000000000000069,00000000000000000010,000000000000000000xm,000000000000000000sl,000000000000000000my,51,000000000000000000xm,00000000000000000145,34
00000000000000000095,0000000000000000003c,00000000000000000119,000000000000000000il,000000000000000000p1,68,00000000000000000119,000000000000000000kc,36
000000000000000000de,0000000000000000002l,000000000000000003o7,000000000000000000wq,000000000000000000ox,93,000000000000000003o7,000000000000000000je,50
000000000000000000bs,0000000000000000005n,000000000000000000g9,0000000000000000000p,0000000000000000007l,23,000000000000000000g9,000000000000000000w2,47
0000000000000000001w,0000000000000000006h,000000000000000003gu,000000000000000000ok,000000000000000000oc,79,000000000000000003gu,0000000000000000017u,26
000000000000000000fn,00000000000000000004,000000000000000003tw,000000000000000000on,000000000000000000rw,61,000000000000000003tw,0000000000000000011s,30
000000000000000000e8,0000000000000000002w,00000000000000000229,000000000000000000m9,0000000000000000008w,66,00000000000000000229,00000000000000000054,8
0000000000000000005f,0000000000000000003u,0000000000000000034m,00000000000000000015,000000000000000000nk,88,0000000000000000034m,000000000000000000nl,17
0000000000000000000p,00000000000000000058,000000000000000001mg,000000000000000000gx,000000000000000000so,91,000000000000000001mg,0000000000000000001k,18
000000000000000000i2,00000000000000000053,0000000000000000034k,000000000000000000n4,000000000000000000ni,31,0000000000000000034k,000000000000000000ku,25
000000000000000000dh,0000000000000000003p,000000000000000003z1,000000000000000000i3,00000000000000000032,58,000000000000000003z1,0000000000000000016x,13
000000000000000000dy,0000000000000000002z,000000000000000002rh,000000000000000000jm,0000000000000000006r,94,000000000000000002rh,000000000000000000uc,31
00000000000000000094,0000000000000000001c,000000000000000000vg,0000000000000000007y,000000000000000000ul,54,000000000000000000vg,0000000000000000006d,15
000000000000000000co,0000000000000000006n,000000000000000004xw,000000000000000000t4,000000000000000000mn,57,000000000000000004xw,000000000000000000zk,4
000000000000000000e7,0000000000000000004g,000000000000000000o1,000000000000000000bq,000000000000000000uh,50,000000000000000000o1,000000000000000000y6,28
0000000000000000004p,0000000000000000003g,000000000000000000rs,000000000000000000u0,00000000000000000097,62,000000000000000000rs,0000000000000000014p,9
0000000000000000009y,0000000000000000005h,0000000000000000044b,000000000000000000xh,000000000000000000nz,37,0000000000000000044b,000000000000000000qq,37
0000000000000000006b,00000000000000000025,000000000000000003ow,000000000000000000t2,000000000000000000oi,6,000000000000000003ow,000000000000000000c8,2
0000000000000000002c,0000000000000000006q,000000000000000001l8,000000000000000000bw,000000000000000000up,21,000000000000000001l8,000000000000000000ft,14
0000000000000000004m,0000000000000000006m,0000000000000000014g,000000000000000000k4,00000000000000000042,67,0000000000000000014g,000000000000000000r0,48
0000000000000000007s,0000000000000000003q,000000000000000004ig,000000000000000000an,000000000000000000ei,24,000000000000000004ig,000000000000000000we,33
00000000000000000061,0000000000000000004y,000000000000000003p6,000000000000000000v3,000000000000000000ll,83,000000000000000003p6,0000000000000000013f,29
000000000000000000gl,00000000000000000054,0000000000000000021m,000000000000000000al,000000000000000000fi,42,0000000000000000021m,000000000000000000f5,1
000000000000000000ar,0000000000000000003v,000000000000000004th,000000000000000000rd,000000000000000000sw,26,000000000000000004th,0000000000000000003e,7
0000000000000000007t,0000000000000000003j,000000000000000002t5,000000000000000000po,0000000000000000004s,89,000000000000000002t5,0000000000000000010s,49
0000000000000000006r,0000000000000000002f,000000000000000003ls,000000000000000000d7,0000000000000000003x,2,000000000000000003ls,00000000000000000181,40
0000000000000000007c,0000000000000000006s,0000000000000000047n,0000000000000000007j,000000000000000000da,77,0000000000000000047n,0000000000000000007b,41
000000000000000000g3,0000000000000000001h,000000000000000001fl,000000000000000000uq,000000000000000000oa,9,000000000000000001fl,0000000000000000011r,24
00000000000000000017,00000000000000000065,000000000000000001k3,0000000000000000007t,0000000000000000007e,36,000000000000000001k3,0000000000000000003h,20
00000000000000000031,0000000000000000001s,000000000000000002hl,000000000000000000ve,000000000000000000nb,70,000000000000000002hl,000000000000000000gm,39
0000000000000000000r,0000000000000000003a,0000000000000000003y,000000000000000000ln,000000000000000000df,78,0000000000000000003y,00000000000000000052,45
0000000000000000002i,00000000000000000015,0000000000000000031z,000000000000000000yl,00000000000000000043,35,0000000000000000031z,000000000000000000kb,12
0000000000000000008y,0000000000000000001l,000000000000000002n0,000000000000000000mm,0000000000000000008f,92,000000000000000002n0,000000000000000000g8,27
0000000000000000008c,0000000000000000005a,0000000000000000019k,000000000000000000d8,0000000000000000005l,3,0000000000000000019k,00000000000000000157,10
0000000000000000006d,0000000000000000000z,000000000000000003qq,00000000000000000050,000000000000000000ev,47,000000000000000003qq,0000000000000000005p,6
000000000000000000bv,0000000000000000000x,000000000000000004le,000000000000000000h1,000000000000000000sp,76,000000000000000004le,0000000000000000012d,42
00000000000000000003,00000000000000000032,000000000000000000sx,000000000000000000d9,000000000000000000p5,86,000000000000000000sx,0000000000000000013j,38
00000000000000000026,00000000000000000038,00000000000000000129,000000000000000000o9,000000000000000000k7,52,00000000000000000129,0000000000000000018d,44
0000000000000000000a,0000000000000000002u,000000000000000000wz,000000000000000000cg,0000000000000000002f,63,000000000000000000wz,000000000000000000n3,5
00000000000000000078,0000000000000000003h,000000000000000003cq,000000000000000000am,000000000000000000n1,40,000000000000000003cq,000000000000000000j4,35
0000000000000000005e,00000000000000000067,000000000000000004tb,000000000000000000vj,0000000000000000002l,56,000000000000000004tb,000000000000000000fo,43
00000000000000000099,0000000000000000003i,0000000000000000024x,000000000000000000no,000000000000000000m0,34,0000000000000000024x,000000000000000000s9,3
000000000000000000ga,0000000000000000006x,000000000000000002ij,0000000000000000006h,000000000000000000w3,32,000000000000000002ij,000000000000000000tk,21
0000000000000000002t,00000000000000000024,000000000000000001no,000000000000000000e2,000000000000000000fj,75,000000000000000001no,000000000000000000x6,46
000000000000000000gw,0000000000000000005q,000000000000000001if,0000000000000000004a,000000000000000000r9,13,000000000000000001if,000000000000000000b1,19
0000000000000000009l,0000000000000000000e,0000000000000000048w,000000000000000000rp,000000000000000000qc,43,0000000000000000048w,000000000000000000rj,32
0000000000000000003x,0000000000000000005z,000000000000000003hc,000000000000000000st,000000000000000000bc,14,000000000000000003hc,0000000000000000004i,22
000000000000000000hr,00000000000000000018,000000000000000004ne,000000000000000000vp,000000000000000000gj,49,000000000000000004ne,000000000000000000ke,23
000000000000000000d2,0000000000000000003r,0000000000000000042x,000000000000000000yn,00000000000000000069,12,0000000000000000042x,0000000000000000013q,16
00000000000000000034,0000000000000000003s,000000000000000001ey,0000000000000000000u,000000000000000000ik,85,000000000000000001ey,000000000000000000gc,11
00000000000000000011,00000000000000000039,0000000000000000018m,000000000000000000r4,000000000000000000ao,53,0000000000000000018m,000000000000000000mj,34
000000000000000000ec,0000000000000000000f,000000000000000003mb,000000000000000000xm,000000000000000000a9,5,000000000000000003mb,000000000000000000v1,36
0000000000000000008b,0000000000000000001e,000000000000000001fm,000000000000000000g9,000000000000000000fk,19,000000000000000001fm,000000000000000000xo,50
00000000000000000090,0000000000000000000d,000000000000000002g8,000000000000000000vg,000000000000000000pd,73,000000000000000002g8,0000000000000000014j,47
0000000000000000009s,0000000000000000004o,000000000000000004fi,000000000000000000o1,0000000000000000003o,22,000000000000000004fi,000000000000000000mc,26
0000000000000000001z,00000000000000000055,0000000000000000030z,000000000000000000rs,000000000000000000tl,71,0000000000000000030z,0000000000000000014d,30
000000000000000000fx,00000000000000000045,00000000000000000100,0000000000000000003y,000000000000000000r6,7,00000000000000000100,0000000000000000009o,8
00000000000000000063,0000000000000000002e,000000000000000004y7,000000000000000000sx,0000000000000000004e,48,000000000000000004y7,000000000000000000ee,17
000000000000000000i1,00000000000000000062,000000000000000003uu,000000000000000000wz,0000000000000000001w,95,000000000000000003uu,000000000000000000f1,18
00000000000000000027,0000000000000000001i,000000000000000003lz,00000000000000000005,000000000000000000oe,16,000000000000000003lz,000000000000000000ac,25
00000000000000000010,00000000000000000050,000000000000000004j4,00000000000000000087,000000000000000000na,81,000000000000000004j4,0000000000000000002m,13
0000000000000000003c,00000000000000000006,000000000000000004si,000000000000000000s3,000000000000000000h2,20,000000000000000004si,000000000000000000qz,31
0000000000000000002l,0000000000000000004c,000000000000000004qi,000000000000000000kt,0000000000000000001s,69,000000000000000004qi,0000000000000000005j,15
000000000000000000b4,0000000000000000000k,000000000000000001gi,000000000000000000wu,000000000000000000rh,65,000000000000000001gi,0000000000000000000r,4
0000000000000000008m,0000000000000000004j,0000000000000000013t,000000000000000000m7,0000000000000000008d,74,0000000000000000013t,00000000000000000189,28
0000000000000000005n,0000000000000000005m,000000000000000003gr,000000000000000000fu,0000000000000000000m,64,000000000000000003gr,0000000000000000011n,9
0000000000000000006h,0000000000000000005r,000000000000000003oz,0000000000000000009y,000000000000000000o2,27,000000000000000003oz,000000000000000000jz,37
00000000000000000004,00000000000000000068,000000000000000001q5,000000000000000000us,000000000000000000tf,80,000000000000000001q5,000000000000000000u9,2
0000000000000000002w,00000000000000000022,000000000000000001gk,000000000000000000kw,000000000000000000bx,87,000000000000000001gk,000000000000000000zl,14
000000000000000000gt,0000000000000000000n,00000000000000000173,000000000000000000ql,0000000000000000004j,8,00000000000000000173,00000000000000000131,48
000000000000000000gj,0000000000000000003y,00000000000000000146,00000000000000000060,000000000000000000xa,29,00000000000000000146,000000000000000000te,33
0000000000000000009b,0000000000000000003t,00000000000000000422,000000000000000000n5,000000000000000000hl,99,00000000000000000422,0000000000000000008y,29
000000000000000000hq,0000000000000000004e,00000000000000000005,000000000000000000sr,00000000000000000065,0,00000000000000000005,0000000000000000002q,1
000000000000000000cc,00000000000000000020,00000000000000000087,000000000000000000sf,000000000000000000hu,25,00000000000000000087,000000000000000000p0,7
000000000000000000cd,0000000000000000006o,000000000000000004rp,0000000000000000008r,000000000000000000u6,46,000000000000000004rp,000000000000000000jp,49
000000000000000000d3,00000000000000000056,000000000000000003ez,0000000000000000006p,000000000000000000wb,72,000000000000000003ez,000000000000000000h5,40
0000000000000000003u,00000000000000000008,000000000000000000s3,000000000000000000y9,0000000000000000005s,11,000000000000000000s3,0000000000000000005m,41
000000000000000000fl,0000000000000000005s,0000000000000000029a,000000000000000000vn,0000000000000000007a,39,0000000000000000029a,0000000000000000003q,24
000000000000000000cs,0000000000000000005l,000000000000000001xv,000000000000000000ls,000000000000000000q4,30,000000000000000001xv,0000000000000000016o,20
00000000000000000058,00000000000000000051,00000000000000000417,000000000000000000bp,000000000000000000ju,45,00000000000000000417,000000000000000000fl,39
00000000000000000053,00000000000000000035,000000000000000001wd,000000000000000000dp,0000000000000000007i,60,000000000000000001wd,00000000000000000150,45
000000000000000000gy,0000000000000000005v,000000000000000003xp,000000000000000000sd,000000000000000000oj,15,000000000000000003xp,0000000000000000001m,12
000000000000000000c0,0000000000000000005y,000000000000000000kt,0000000000000000005h,000000000000000000bm,28,000000000000000000kt,0000000000000000001q,27
0000000000000000003p,0000000000000000001d,0000000000000000037n,0000000000000000008e,000000000000000000wh,97,0000000000000000037n,000000000000000000nt,10
000000000000000000bz,0000000000000000002o,0000000000000000047d,000000000000000000en,0000000000000000002z,84,0000000000000000047d,000000000000000000eo,6
0000000000000000002z,0000000000000000006w,000000000000000000z7,000000000000000000ts,00000000000000000051,18,000000000000000000z7,000000000000000000vf,42
00000000000000000084,0000000000000000004a,000000000000000003mo,000000000000000000oq,000000000000000000io,98,000000000000000003mo,000000000000000000wd,38
000000000000000000ep,0000000000000000004x,000000000000000002g4,0000000000000000002n,000000000000000000fx,90,000000000000000002g4,000000000000000000le,44
000000000000000000hp,0000000000000000005p,0000000000000000033f,000000000000000000cw,000000000000000000r8,10,0000000000000000033f,000000000000000000xl,5
000000000000000000bm,0000000000000000004v,00000000000000000508,000000000000000000ds,000000000000000000hh,33,00000000000000000508,000000000000000000zm,35
0000000000000000001c,0000000000000000006v,000000000000000001y6,0000000000000000006a,000000000000000000l3,41,000000000000000001y6,00000000000000000081,43
0000000000000000006n,0000000000000000004l,000000000000000003fw,0000000000000000006x,0000000000000000006f,82,000000000000000003fw,000000000000000000i6,3
0000000000000000004g,0000000000000000004u,000000000000000002a6,00000000000000000010,000000000000000000is,44,000000000000000002a6,000000000000000000hz,21
0000000000000000003g,00000000000000000049,000000000000000003eb,000000000000000000od,000000000000000000gg,38,000000000000000003eb,000000000000000000hk,46
0000000000000000005h,0000000000000000003z,000000000000000004q6,000000000000000000ji,000000000000000000g4,4,000000000000000004q6,0000000000000000007k,19
00000000000000000025,0000000000000000002y,000000000000000000wu,000000000000000000ny,000000000000000000h8,96,000000000000000000wu,00000000000000000046,32
000000000000000000gh,0000000000000000000h,000000000000000001a9,000000000000000000mv,000000000000000000av,55,000000000000000001a9,0000000000000000008l,22
0000000000000000007v,0000000000000000003k,000000000000000001ec,000000000000000000su,0000000000000000003b,17,000000000000000001ec,000000000000000000se,23
00000000000000000087,00000000000000000059,000000000000000002fu,000000000000000000xc,00000000000000000019,59,000000000000000002fu,00000000000000000074,16
000000000000000000gv,0000000000000000006k,000000000000000004yo,000000000000000000kv,000000000000000000a8,1,000000000000000004yo,000000000000000000e9,11
000000000000000000hz,0000000000000000002a,0000000000000000036t,0000000000000000006b,00000000000000000034,51,0000000000000000036t,0000000000000000006u,34
000000000000000000d7,00000000000000000036,000000000000000002u7,000000000000000000ks,000000000000000000hj,68,000000000000000002u7,000000000000000000it,36
0000000000000000006q,0000000000000000000l,000000000000000000m7,000000000000000000y3,000000000000000000cq,93,000000000000000000m7,00000000000000000085,50
0000000000000000006m,0000000000000000001y,000000000000000002cb,000000000000000000jk,0000000000000000005x,23,000000000000000002cb,000000000000000000xg,47
0000000000000000003q,0000000000000000001u,0000000000000000043l,000000000000000000iz,000000000000000000pz,79,0000000000000000043l,000000000000000000rf,26
