trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
00000000000000000077,0000000000000000004c,0000000000000000004c,00000000000000000073,32,000000000000000002pi,1,1,3510
00000000000000000023,000000000000000000qx,000000000000000000qx,000000000000000000g0,16,000000000000000005d2,2,2,6950
0000000000000000006y,000000000000000000ka,000000000000000000ka,000000000000000000nm,5,000000000000000004nj,0,0,6031
0000000000000000009z,000000000000000000nw,000000000000000000nw,000000000000000000db,29,000000000000000004b4,1,1,5584
00000000000000000071,000000000000000000jl,000000000000000000jl,0000000000000000009m,96,000000000000000003bq,2,2,4310
0000000000000000001t,0000000000000000017j,0000000000000000017j,000000000000000000mp,60,0000000000000000036b,0,0,4115
00000000000000000070,000000000000000000pc,000000000000000000pc,0000000000000000001h,10,0000000000000000020p,1,1,2617
00000000000000000048,0000000000000000010y,0000000000000000010y,000000000000000000a9,64,000000000000000003be,2,2,4298
0000000000000000000s,000000000000000000at,000000000000000000at,000000000000000000e9,38,000000000000000002mn,0,0,3407
0000000000000000005j,00000000000000000147,00000000000000000147,00000000000000000065,58,000000000000000000o9,1,1,873
0000000000000000003l,000000000000000000aj,000000000000000000aj,000000000000000000jh,97,0000000000000000014w,2,2,1472
00000000000000000093,000000000000000000e0,000000000000000000e0,0000000000000000001s,67,0000000000000000058o,0,0,6792
00000000000000000029,000000000000000000kf,000000000000000000kf,000000000000000000i7,59,000000000000000000cg,1,1,448
0000000000000000002g,0000000000000000008q,0000000000000000008q,000000000000000000na,3,000000000000000004ya,2,2,6418
0000000000000000007i,00000000000000000163,00000000000000000163,000000000000000000gn,15,0000000000000000046y,0,0,5434
0000000000000000005d,0000000000000000000q,0000000000000000000q,000000000000000000c7,81,000000000000000000am,1,1,382
0000000000000000008j,0000000000000000016m,0000000000000000016m,0000000000000000008r,56,000000000000000001y4,2,2,2524
0000000000000000007k,000000000000000000cb,000000000000000000cb,0000000000000000003a,83,0000000000000000032t,0,0,3989
00000000000000000009,000000000000000000rx,000000000000000000rx,00000000000000000015,70,00000000000000000406,1,1,5190
0000000000000000006i,00000000000000000161,00000000000000000161,0000000000000000001l,80,000000000000000004mo,2,2,6000
0000000000000000000u,000000000000000000tj,000000000000000000tj,000000000000000000d5,49,000000000000000002wb,0,0,3755
0000000000000000002s,000000000000000000e3,000000000000000000e3,0000000000000000005a,34,0000000000000000012n,1,1,1391
0000000000000000008f,000000000000000000cc,000000000000000000cc,00000000000000000089,30,000000000000000001jx,2,2,2013
00000000000000000001,000000000000000000c3,000000000000000000c3,000000000000000000ib,2,000000000000000001td,0,0,2353
0000000000000000000q,000000000000000000cx,000000000000000000cx,000000000000000000eb,8,000000000000000003wr,1,1,5067
0000000000000000009c,0000000000000000013k,0000000000000000013k,0000000000000000007l,50,000000000000000004jp,2,2,5893
00000000000000000033,00000000000000000048,00000000000000000048,0000000000000000000z,41,000000000000000001ew,0,0,1832
000000000000000000aa,000000000000000000dj,000000000000000000dj,000000000000000000cl,79,0000000000000000023x,1,1,2733
00000000000000000037,000000000000000000cz,000000000000000000cz,000000000000000000iv,42,000000000000000000vj,2,2,1135
0000000000000000001b,000000000000000000ui,000000000000000000ui,000000000000000000dx,86,000000000000000005cb,0,0,6923
0000000000000000005x,000000000000000000g5,000000000000000000g5,000000000000000000id,91,000000000000000001mj,1,1,2107
0000000000000000008a,000000000000000000t3,000000000000000000t3,0000000000000000000x,25,0000000000000000039h,2,2,4229
0000000000000000004s,0000000000000000012t,0000000000000000012t,000000000000000000nu,68,000000000000000000no,0,0,852
0000000000000000006l,0000000000000000007o,0000000000000000007o,00000000000000000032,66,0000000000000000006h,1,1,233
00000000000000000030,0000000000000000002c,0000000000000000002c,000000000000000000ne,52,000000000000000002vw,2,2,3740
000000000000000000a0,000000000000000000v9,000000000000000000v9,000000000000000000jj,55,000000000000000000e2,0,0,506
0000000000000000007r,00000000000000000022,00000000000000000022,00000000000000000038,76,0000000000000000004a,1,1,154
0000000000000000005b,000000000000000000qh,000000000000000000qh,000000000000000000k3,21,000000000000000004ef,2,2,5703
00000000000000000021,00000000000000000143,00000000000000000143,000000000000000000ho,40,000000000000000004ti,0,0,6246
0000000000000000000c,000000000000000000kj,000000000000000000kj,000000000000000000aw,72,000000000000000003cn,1,1,4343
0000000000000000008o,000000000000000000ic,000000000000000000ic,0000000000000000002u,94,000000000000000004oe,2,2,6062
00000000000000000014,0000000000000000014i,0000000000000000014i,000000000000000000hm,46,000000000000000005ga,0,0,7066
0000000000000000000v,000000000000000000dq,000000000000000000dq,0000000000000000009g,13,0000000000000000053j,1,1,6607
0000000000000000008z,00000000000000000053,00000000000000000053,000000000000000000lc,85,00000000000000000281,2,2,2881
00000000000000000092,000000000000000000ly,000000000000000000ly,000000000000000000m5,84,000000000000000001cj,0,0,1747
000000000000000000ab,0000000000000000009g,0000000000000000009g,000000000000000000f2,77,000000000000000002bf,1,1,3003
00000000000000000044,0000000000000000001a,0000000000000000001a,0000000000000000003h,28,000000000000000005g2,2,2,7058
0000000000000000004d,0000000000000000000e,0000000000000000000e,00000000000000000067,89,000000000000000004qf,0,0,6135
0000000000000000001a,000000000000000000my,000000000000000000my,000000000000000000kx,11,000000000000000001bl,1,1,1713
00000000000000000057,000000000000000000p1,000000000000000000p1,000000000000000000bb,71,000000000000000000rp,2,2,997
0000000000000000007z,000000000000000000ox,000000000000000000ox,000000000000000000do,87,000000000000000002w5,0,0,3749
0000000000000000007w,0000000000000000007l,0000000000000000007l,000000000000000000j0,74,000000000000000000st,1,1,1037
0000000000000000008x,000000000000000000oc,000000000000000000oc,000000000000000000hj,7,000000000000000000vp,2,2,1141
0000000000000000007m,000000000000000000rw,000000000000000000rw,0000000000000000007a,43,000000000000000002ps,0,0,3520
0000000000000000001p,0000000000000000008w,0000000000000000008w,000000000000000000l2,93,000000000000000003ig,1,1,4552
0000000000000000006t,000000000000000000nk,000000000000000000nk,000000000000000000ex,39,000000000000000003f3,2,2,4431
0000000000000000008s,000000000000000000so,000000000000000000so,000000000000000000nh,65,000000000000000000yn,0,0,1247
00000000000000000040,000000000000000000ni,000000000000000000ni,000000000000000000lp,45,000000000000000002pw,1,1,3524
000000000000000000ac,00000000000000000174,00000000000000000174,0000000000000000003i,6,0000000000000000040r,2,2,5211
0000000000000000006f,0000000000000000015t,0000000000000000015t,0000000000000000006x,36,00000000000000000593,0,0,6807
0000000000000000000g,0000000000000000018c,0000000000000000018c,000000000000000000bo,44,00000000000000000111,1,1,1333
000000000000000000a2,00000000000000000032,00000000000000000032,000000000000000000n2,88,000000000000000005ck,2,2,6932
00000000000000000097,0000000000000000011t,0000000000000000011t,000000000000000000av,4,000000000000000002mv,0,0,3415
0000000000000000006a,0000000000000000006r,0000000000000000006r,00000000000000000024,22,0000000000000000011d,1,1,1345
000000000000000000al,000000000000000000ul,000000000000000000ul,000000000000000000b0,47,0000000000000000016f,2,2,1527
00000000000000000079,0000000000000000016b,0000000000000000016b,0000000000000000005q,20,0000000000000000000u,0,0,30
0000000000000000000t,0000000000000000016a,0000000000000000016a,0000000000000000008n,33,000000000000000001d6,1,1,1770
0000000000000000004f,000000000000000000mn,000000000000000000mn,0000000000000000000e,23,000000000000000003d4,2,2,4360
0000000000000000002q,000000000000000000uh,000000000000000000uh,000000000000000000a4,54,000000000000000005g9,0,0,7065
0000000000000000002d,00000000000000000097,00000000000000000097,000000000000000000an,69,0000000000000000051w,1,1,6548
0000000000000000005c,00000000000000000132,00000000000000000132,000000000000000000gs,73,000000000000000004oi,2,2,6066
0000000000000000008k,000000000000000000nz,000000000000000000nz,000000000000000000ft,95,000000000000000000r4,0,0,976
0000000000000000009u,000000000000000000oi,000000000000000000oi,000000000000000000ik,53,000000000000000003x7,1,1,5083
0000000000000000003f,0000000000000000014b,0000000000000000014b,0000000000000000005z,62,0000000000000000016z,2,2,1547
0000000000000000004r,000000000000000000xi,000000000000000000xi,000000000000000000f5,24,000000000000000000xm,0,0,1210
0000000000000000002x,000000000000000000up,000000000000000000up,00000000000000000018,61,00000000000000000119,1,1,1341
0000000000000000009q,00000000000000000042,00000000000000000042,0000000000000000003r,17,000000000000000003o7,2,2,4759
0000000000000000000j,000000000000000000ei,000000000000000000ei,000000000000000000df,12,000000000000000000g9,0,0,585
0000000000000000002r,000000000000000000ll,000000000000000000ll,000000000000000000ci,78,000000000000000003gu,1,1,4494
00000000000000000096,000000000000000000fi,000000000000000000fi,000000000000000000gp,35,000000000000000003tw,2,2,4964
0000000000000000002j,000000000000000000sw,000000000000000000sw,000000000000000000dn,37,00000000000000000229,0,0,2673
0000000000000000009o,0000000000000000010m,0000000000000000010m,000000000000000000ia,51,0000000000000000034m,1,1,4054
00000000000000000047,0000000000000000004s,0000000000000000004s,000000000000000000nk,48,000000000000000001mg,2,2,2104
0000000000000000004n,0000000000000000003x,0000000000000000003x,000000000000000000nv,27,0000000000000000034k,0,0,4052
0000000000000000008i,000000000000000000da,000000000000000000da,0000000000000000003s,82,000000000000000003z1,1,1,5149
0000000000000000000b,000000000000000000oa,000000000000000000oa,000000000000000000e5,63,000000000000000002rh,2,2,3581
0000000000000000007y,0000000000000000016j,0000000000000000016j,00000000000000000039,31,000000000000000000vg,0,0,1132
000000000000000000ad,0000000000000000007e,0000000000000000007e,0000000000000000000f,9,0000000000000000057e,1,1,6746
000000000000000000af,0000000000000000010e,0000000000000000010e,000000000000000000au,57,000000000000000004xw,2,2,6404
0000000000000000006p,000000000000000000nb,000000000000000000nb,0000000000000000001e,90,00000000000000000573,0,0,6735
0000000000000000005w,00000000000000000183,00000000000000000183,00000000000000000083,18,000000000000000005h0,1,1,7092
0000000000000000000y,000000000000000000df,000000000000000000df,000000000000000000dz,19,000000000000000000o1,2,2,865
00000000000000000074,00000000000000000043,00000000000000000043,000000000000000000i8,26,000000000000000000rs,0,0,1000
00000000000000000091,0000000000000000011i,0000000000000000011i,000000000000000000e1,75,0000000000000000044b,1,1,5339
000000000000000000ai,0000000000000000008f,0000000000000000008f,0000000000000000000d,14,000000000000000003ow,2,2,4784
0000000000000000006z,0000000000000000005l,0000000000000000005l,0000000000000000009e,92,000000000000000001l8,0,0,2060
0000000000000000004k,000000000000000000ev,000000000000000000ev,000000000000000000jw,32,0000000000000000014g,1,1,1456
0000000000000000006c,0000000000000000016w,0000000000000000016w,000000000000000000cm,16,000000000000000004ig,2,2,5848
0000000000000000004z,000000000000000000sp,000000000000000000sp,000000000000000000jl,5,000000000000000003p6,0,0,4794
00000000000000000016,000000000000000000p5,000000000000000000p5,0000000000000000004o,29,0000000000000000021m,1,1,2650
0000000000000000002b,000000000000000000k7,000000000000000000k7,00000000000000000098,96,000000000000000004th,2,2,6245
0000000000000000003w,0000000000000000002f,0000000000000000002f,000000000000000000fk,60,000000000000000002t5,0,0,3641
0000000000000000003o,000000000000000000n1,000000000000000000n1,000000000000000000c2,10,000000000000000003ls,1,1,4672
0000000000000000009h,0000000000000000002l,0000000000000000002l,00000000000000000055,64,0000000000000000047n,2,2,5459
0000000000000000009r,000000000000000000m0,000000000000000000m0,000000000000000000li,38,000000000000000001fl,0,0,1857
00000000000000000019,000000000000000000w3,000000000000000000w3,000000000000000000fm,58,000000000000000001k3,1,1,2019
0000000000000000004h,000000000000000000fj,000000000000000000fj,000000000000000000di,97,000000000000000002hl,2,2,3225
00000000000000000046,000000000000000000r9,000000000000000000r9,000000000000000000eo,67,0000000000000000003y,0,0,142
00000000000000000013,000000000000000000qc,000000000000000000qc,000000000000000000gz,59,0000000000000000031z,1,1,3959
00000000000000000005,000000000000000000bc,000000000000000000bc,000000000000000000kv,3,000000000000000002n0,2,2,3420
0000000000000000003m,000000000000000000gj,000000000000000000gj,0000000000000000009v,15,0000000000000000019k,0,0,1640
0000000000000000009t,00000000000000000069,00000000000000000069,00000000000000000045,81,00000000000000000561,1,1,6697
0000000000000000002p,0000000000000000017v,0000000000000000017v,000000000000000000nj,56,000000000000000003qq,2,2,4850
00000000000000000085,000000000000000000ik,000000000000000000ik,000000000000000000n5,83,000000000000000004le,0,0,5954
0000000000000000008g,0000000000000000016l,0000000000000000016l,000000000000000000d1,70,000000000000000000sx,1,1,1041
0000000000000000006j,000000000000000000ao,000000000000000000ao,0000000000000000002e,80,00000000000000000129,2,2,1377
0000000000000000001k,000000000000000000a9,000000000000000000a9,00000000000000000062,49,000000000000000000wz,0,0,1187
00000000000000000076,000000000000000000fk,000000000000000000fk,000000000000000000hb,34,000000000000000003cq,1,1,4346
0000000000000000004i,00000000000000000158,00000000000000000158,0000000000000000001i,30,000000000000000004tb,2,2,6239
0000000000000000004w,000000000000000000pd,000000000000000000pd,000000000000000000az,2,0000000000000000024x,0,0,2769
000000000000000000aq,0000000000000000003o,0000000000000000003o,00000000000000000050,8,000000000000000002ij,1,1,3259
000000000000000000a5,000000000000000000tl,000000000000000000tl,000000000000000000hw,50,000000000000000001no,2,2,2148
0000000000000000000i,000000000000000000ys,000000000000000000ys,000000000000000000go,41,0000000000000000054o,0,0,6648
0000000000000000001o,000000000000000000r6,000000000000000000r6,000000000000000000cx,79,000000000000000001if,1,1,1959
0000000000000000005k,0000000000000000004e,0000000000000000004e,000000000000000000f1,42,0000000000000000048w,2,2,5504
0000000000000000004b,00000000000000000187,00000000000000000187,000000000000000000cq,86,000000000000000003hc,0,0,4512
00000000000000000002,0000000000000000001w,0000000000000000001w,000000000000000000mh,91,000000000000000004ne,1,1,6026
0000000000000000001g,000000000000000000oe,000000000000000000oe,000000000000000000nq,25,0000000000000000042x,2,2,5289
0000000000000000009j,000000000000000000na,000000000000000000na,00000000000000000006,68,000000000000000001ey,0,0,1834
0000000000000000008v,0000000000000000010u,0000000000000000010u,0000000000000000004c,66,0000000000000000018m,1,1,1606
00000000000000000066,000000000000000000xw,000000000000000000xw,0000000000000000000k,52,000000000000000003mb,2,2,4691
0000000000000000001x,000000000000000000h2,000000000000000000h2,000000000000000000eg,55,0000000000000000052s,0,0,6580
0000000000000000006e,0000000000000000001s,0000000000000000001s,000000000000000000b7,76,000000000000000001fm,1,1,1858
0000000000000000002m,0000000000000000013b,0000000000000000013b,000000000000000000as,21,000000000000000002g8,2,2,3176
000000000000000000a1,000000000000000000yo,000000000000000000yo,000000000000000000ii,40,000000000000000004fi,0,0,5742
0000000000000000008h,000000000000000000yq,000000000000000000yq,0000000000000000004j,72,0000000000000000030z,1,1,3923
0000000000000000009k,000000000000000000rh,000000000000000000rh,0000000000000000005m,94,00000000000000000100,2,2,1296
00000000000000000060,0000000000000000008d,0000000000000000008d,0000000000000000005r,46,000000000000000004y7,0,0,6415
000000000000000000am,0000000000000000000m,0000000000000000000m,0000000000000000009d,13,000000000000000003uu,1,1,4998
00000000000000000042,00000000000000000102,00000000000000000102,000000000000000000j6,85,000000000000000003lz,2,2,4679
0000000000000000005t,000000000000000000o2,000000000000000000o2,000000000000000000lv,84,000000000000000004j4,0,0,5872
000000000000000000at,000000000000000000tf,000000000000000000tf,0000000000000000007u,77,000000000000000004si,1,1,6210
0000000000000000000o,000000000000000000bx,000000000000000000bx,0000000000000000007h,28,000000000000000004qi,2,2,6138
00000000000000000028,0000000000000000017o,0000000000000000017o,00000000000000000068,89,000000000000000001gi,0,0,1890
0000000000000000001q,0000000000000000004j,0000000000000000004j,000000000000000000ln,11,0000000000000000013t,1,1,1433
0000000000000000009f,000000000000000000xa,000000000000000000xa,00000000000000000022,71,000000000000000003gr,2,2,4491
0000000000000000003d,000000000000000000hl,000000000000000000hl,000000000000000000g7,87,000000000000000003oz,0,0,4787
0000000000000000003b,00000000000000000190,00000000000000000190,0000000000000000000n,74,000000000000000001q5,1,1,2237
0000000000000000001v,000000000000000000yk,000000000000000000yk,000000000000000000gm,7,000000000000000001gk,2,2,1892
0000000000000000002h,0000000000000000017l,0000000000000000017l,000000000000000000bh,43,00000000000000000173,0,0,1551
00000000000000000088,00000000000000000065,00000000000000000065,000000000000000000i0,93,00000000000000000146,1,1,1446
0000000000000000008q,000000000000000000hu,000000000000000000hu,000000000000000000jk,39,00000000000000000422,2,2,5258
0000000000000000002k,000000000000000000u6,000000000000000000u6,0000000000000000003y,65,00000000000000000005,0,0,5
000000000000000000ae,000000000000000000wb,000000000000000000wb,000000000000000000ih,45,00000000000000000087,1,1,295
0000000000000000003e,0000000000000000005s,0000000000000000005s,0000000000000000003t,6,000000000000000004rp,2,2,6181
00000000000000000041,0000000000000000012i,0000000000000000012i,000000000000000000ev,36,000000000000000003ez,0,0,4427
00000000000000000043,000000000000000000zw,000000000000000000zw,000000000000000000m1,44,000000000000000000s3,1,1,1011
00000000000000000080,0000000000000000007a,0000000000000000007a,000000000000000000c6,88,0000000000000000059u,2,2,6834
0000000000000000004t,0000000000000000012h,0000000000000000012h,00000000000000000081,4,0000000000000000029a,0,0,2926
0000000000000000000w,000000000000000000q4,000000000000000000q4,000000000000000000cj,22,000000000000000001xv,1,1,2515
0000000000000000001n,000000000000000000xs,000000000000000000xs,000000000000000000hf,47,000000000000000005ax,2,2,6873
0000000000000000002n,000000000000000000xx,000000000000000000xx,0000000000000000004e,20,00000000000000000417,0,0,5227
0000000000000000001j,000000000000000000ju,000000000000000000ju,00000000000000000020,33,000000000000000001wd,1,1,2461
0000000000000000001m,0000000000000000007i,0000000000000000007i,000000000000000000nz,23,000000000000000003xp,2,2,5101
0000000000000000008u,000000000000000000oj,000000000000000000oj,0000000000000000006o,54,000000000000000000kt,0,0,749
0000000000000000005g,0000000000000000017q,0000000000000000017q,00000000000000000056,69,0000000000000000037n,1,1,4163
0000000000000000001f,000000000000000000bm,000000000000000000bm,000000000000000000m8,73,0000000000000000047d,2,2,5449
0000000000000000008t,000000000000000000wh,000000000000000000wh,000000000000000000h8,95,000000000000000000z7,0,0,1267
0000000000000000004q,0000000000000000002z,0000000000000000002z,000000000000000000ap,53,000000000000000003mo,1,1,4704
000000000000000000ao,00000000000000000051,00000000000000000051,000000000000000000ba,62,000000000000000002g4,2,2,3172
0000000000000000007j,000000000000000000io,000000000000000000io,000000000000000000cy,24,000000000000000005f2,0,0,7022
0000000000000000006u,000000000000000000fx,000000000000000000fx,00000000000000000008,61,0000000000000000033f,1,1,4011
0000000000000000009i,000000000000000000r8,000000000000000000r8,0000000000000000005s,17,00000000000000000508,2,2,6488
0000000000000000003n,000000000000000000hh,000000000000000000hh,000000000000000000a3,12,000000000000000001y6,0,0,2526
000000000000000000aj,00000000000000000118,00000000000000000118,0000000000000000009x,78,000000000000000005ak,1,1,6860
0000000000000000001r,000000000000000000zi,000000000000000000zi,0000000000000000005l,35,000000000000000003fw,2,2,4460
0000000000000000005u,000000000000000000l3,000000000000000000l3,00000000000000000051,37,000000000000000002a6,0,0,2958
00000000000000000012,0000000000000000006f,0000000000000000006f,000000000000000000im,51,000000000000000003eb,1,1,4403
0000000000000000005i,000000000000000000is,000000000000000000is,0000000000000000007f,48,000000000000000004q6,2,2,6126
0000000000000000002v,0000000000000000015z,0000000000000000015z,0000000000000000007o,27,000000000000000000wu,0,0,1182
00000000000000000007,000000000000000000gg,000000000000000000gg,00000000000000000035,82,000000000000000001a9,1,1,1665
00000000000000000052,000000000000000000g4,000000000000000000g4,000000000000000000jt,63,000000000000000001ec,2,2,1812
0000000000000000008e,0000000000000000016p,0000000000000000016p,000000000000000000ag,31,0000000000000000059y,0,0,6838
0000000000000000009a,000000000000000000h8,000000000000000000h8,000000000000000000jb,9,000000000000000002fu,1,1,3162
0000000000000000000m,00000000000000000107,00000000000000000107,000000000000000000hn,57,000000000000000004yo,2,2,6432
00000000000000000069,000000000000000000av,000000000000000000av,000000000000000000a6,90,0000000000000000036t,0,0,4133
00000000000000000095,0000000000000000003b,0000000000000000003b,000000000000000000c3,18,000000000000000002u7,1,1,3679
0000000000000000001w,00000000000000000019,00000000000000000019,0000000000000000005v,19,000000000000000005c2,2,2,6914
0000000000000000005f,0000000000000000014o,0000000000000000014o,000000000000000000c9,26,000000000000000000m7,0,0,799
0000000000000000000p,0000000000000000012s,0000000000000000012s,000000000000000000a7,75,000000000000000002cb,1,1,3035
00000000000000000094,000000000000000000a8,000000000000000000a8,000000000000000000ct,14,0000000000000000043l,2,2,5313
0000000000000000004p,00000000000000000034,00000000000000000034,000000000000000000o0,92,000000000000000002ia,0,0,3250
0000000000000000009y,000000000000000000hj,000000000000000000hj,0000000000000000007e,32,0000000000000000018x,1,1,1617
0000000000000000006b,0000000000000000015o,0000000000000000015o,000000000000000000ny,16,0000000000000000044c,2,2,5340
0000000000000000002c,000000000000000000cq,000000000000000000cq,0000000000000000005y,5,000000000000000003qj,0,0,4843
0000000000000000004m,0000000000000000005x,0000000000000000005x,000000000000000000ef,29,0000000000000000049x,1,1,5541
0000000000000000007s,000000000000000000pz,000000000000000000pz,000000000000000000ah,96,0000000000000000055z,2,2,6695
00000000000000000061,000000000000000000og,000000000000000000og,000000000000000000k1,60,000000000000000003ng,0,0,4732
000000000000000000ar,000000000000000000vm,000000000000000000vm,000000000000000000g8,10,000000000000000000fu,1,1,570
0000000000000000007t,000000000000000000oh,000000000000000000oh,0000000000000000001d,64,000000000000000002s9,2,2,3609
0000000000000000006r,000000000000000000ua,000000000000000000ua,0000000000000000007d,38,0000000000000000025c,0,0,2784
0000000000000000007c,0000000000000000006s,0000000000000000006s,000000000000000000n8,58,00000000000000000374,1,1,4144
00000000000000000017,000000000000000000yh,000000000000000000yh,000000000000000000f7,97,000000000000000003c8,2,2,4328
00000000000000000031,000000000000000000em,000000000000000000em,0000000000000000002o,67,000000000000000003zt,0,0,5177
0000000000000000000r,000000000000000000s5,000000000000000000s5,000000000000000000da,59,0000000000000000041d,1,1,5233
0000000000000000002i,0000000000000000007v,0000000000000000007v,0000000000000000008w,3,000000000000000002kl,2,2,3333
0000000000000000008y,0000000000000000018h,0000000000000000018h,0000000000000000006w,15,0000000000000000050y,0,0,6514
0000000000000000008c,0000000000000000006y,0000000000000000006y,000000000000000000ay,81,0000000000000000034s,1,1,4060
0000000000000000006d,000000000000000000x8,000000000000000000x8,0000000000000000004a,56,000000000000000002ao,2,2,2976
00000000000000000003,000000000000000000eb,000000000000000000eb,0000000000000000004x,83,0000000000000000047t,0,0,5465
00000000000000000026,000000000000000000a4,000000000000000000a4,000000000000000000fq,70,000000000000000001pf,1,1,2211
0000000000000000000a,0000000000000000014m,0000000000000000014m,000000000000000000ge,80,0000000000000000009y,2,2,358
00000000000000000078,000000000000000000wg,000000000000000000wg,0000000000000000005p,49,000000000000000000us,0,0,1108
0000000000000000005e,000000000000000000nr,000000000000000000nr,0000000000000000007x,34,00000000000000000442,1,1,5330
00000000000000000099,000000000000000000be,000000000000000000be,0000000000000000009n,30,000000000000000003a5,2,2,4253
0000000000000000002t,000000000000000000ex,000000000000000000ex,000000000000000000dg,2,000000000000000000kw,0,0,752
0000000000000000009l,00000000000000000128,00000000000000000128,000000000000000000d8,8,000000000000000003ck,1,1,4340
0000000000000000003x,000000000000000000vc,000000000000000000vc,0000000000000000007g,50,000000000000000004jh,2,2,5885
00000000000000000034,000000000000000000m2,000000000000000000m2,000000000000000000fh,41,000000000000000005dt,0,0,6977
00000000000000000011,00000000000000000090,00000000000000000090,0000000000000000009w,79,0000000000000000011o,1,1,1356
0000000000000000008b,0000000000000000014s,0000000000000000014s,0000000000000000004v,42,000000000000000005cr,2,2,6939
00000000000000000090,000000000000000000d5,000000000000000000d5,000000000000000000ea,86,0000000000000000015i,0,0,1494
0000000000000000009s,000000000000000000wo,000000000000000000wo,0000000000000000006v,91,000000000000000005dx,1,1,6981
0000000000000000001z,000000000000000000m1,000000000000000000m1,000000000000000000a8,25,00000000000000000188,2,2,1592
00000000000000000063,000000000000000000uz,000000000000000000uz,000000000000000000dj,68,000000000000000002zd,0,0,3865
00000000000000000027,000000000000000000cl,000000000000000000cl,000000000000000000fe,66,000000000000000003ld,1,1,4657
00000000000000000010,0000000000000000018o,0000000000000000018o,0000000000000000007q,52,000000000000000003j2,2,2,4574
0000000000000000003c,00000000000000000113,00000000000000000113,0000000000000000004l,55,000000000000000000ql,0,0,957
0000000000000000002l,000000000000000000wv,000000000000000000wv,00000000000000000072,76,000000000000000004yk,1,1,6428
0000000000000000008m,000000000000000000jc,000000000000000000jc,000000000000000000fa,21,00000000000000000060,2,2,216
0000000000000000005n,000000000000000000ss,000000000000000000ss,0000000000000000004u,40,00000000000000000241,0,0,2737
0000000000000000006h,000000000000000000u2,000000000000000000u2,000000000000000000dk,72,00000000000000000123,1,1,1371
00000000000000000004,000000000000000000s7,000000000000000000s7,000000000000000000g4,94,000000000000000000n5,2,2,833
0000000000000000002w,000000000000000000ko,000000000000000000ko,000000000000000000gc,46,000000000000000000sr,0,0,1035
0000000000000000009b,0000000000000000007p,0000000000000000007p,00000000000000000049,13,000000000000000000sf,1,1,1023
0000000000000000003u,00000000000000000058,00000000000000000058,000000000000000000e6,85,0000000000000000008r,2,2,315
00000000000000000058,000000000000000000u5,000000000000000000u5,0000000000000000003z,84,000000000000000004fs,0,0,5752
00000000000000000053,0000000000000000009f,0000000000000000009f,000000000000000000j7,77,000000000000000002tf,1,1,3651
0000000000000000003p,000000000000000000b2,000000000000000000b2,000000000000000000ml,28,00000000000000000426,2,2,5262
0000000000000000002z,0000000000000000018n,0000000000000000018n,000000000000000000j8,89,0000000000000000006p,0,0,241
00000000000000000084,0000000000000000001i,0000000000000000001i,000000000000000000nb,11,00000000000000000390,1,1,4212
0000000000000000001c,0000000000000000013y,0000000000000000013y,000000000000000000hd,71,000000000000000001bp,2,2,1717
0000000000000000006n,000000000000000000t9,000000000000000000t9,0000000000000000002y,87,000000000000000000y9,0,0,1233
0000000000000000004g,000000000000000000zx,000000000000000000zx,000000000000000000ki,74,0000000000000000022y,1,1,2698
0000000000000000003g,000000000000000000hw,000000000000000000hw,0000000000000000000h,7,000000000000000003zo,2,2,5172
0000000000000000005h,0000000000000000005g,0000000000000000005g,000000000000000000ca,43,000000000000000003t6,0,0,4938
00000000000000000025,00000000000000000179,00000000000000000179,000000000000000000ax,93,000000000000000000vn,1,1,1139
0000000000000000007v,0000000000000000013e,0000000000000000013e,0000000000000000003k,39,000000000000000001lz,2,2,2087
00000000000000000087,000000000000000000ya,000000000000000000ya,0000000000000000008d,65,000000000000000002cp,0,0,3049
0000000000000000006q,000000000000000000b8,000000000000000000b8,000000000000000000l7,45,000000000000000004qt,1,1,6149
0000000000000000006m,0000000000000000007g,0000000000000000007g,000000000000000000ij,6,000000000000000001yj,2,2,2539
0000000000000000003q,000000000000000000v6,000000000000000000v6,00000000000000000059,36,000000000000000001lq,0,0,2078
0000000000000000004y,00000000000000000038,00000000000000000038,000000000000000000hi,44,000000000000000001xy,1,1,2518
00000000000000000075,000000000000000000hn,000000000000000000hn,0000000000000000006k,88,000000000000000001zk,2,2,2576
00000000000000000054,0000000000000000003g,0000000000000000003g,0000000000000000002a,4,000000000000000001g7,0,0,1879
0000000000000000007p,0000000000000000011b,0000000000000000011b,00000000000000000036,22,000000000000000000ls,1,1,784
0000000000000000003v,000000000000000000tc,000000000000000000tc,000000000000000000ak,47,000000000000000004t0,2,2,6228
0000000000000000003j,0000000000000000016s,0000000000000000016s,000000000000000000m7,20,000000000000000003h6,0,0,4506
0000000000000000007n,000000000000000000m5,000000000000000000m5,000000000000000000gi,33,000000000000000004dk,1,1,5672
0000000000000000002f,000000000000000000wj,000000000000000000wj,0000000000000000008l,23,000000000000000003ep,2,2,4417
0000000000000000006s,000000000000000000g2,000000000000000000g2,0000000000000000000l,54,000000000000000000bp,0,0,421
00000000000000000082,000000000000000000gz,000000000000000000gz,000000000000000000f6,69,000000000000000003q1,1,1,4825
00000000000000000086,00000000000000000009,00000000000000000009,0000000000000000001y,73,000000000000000003gf,2,2,4479
