stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000001y2,000000000000000000fr,000000000000000000lp,000000000000000000ae,1926,721,00000000000000000004,00000000000000000001,6,000000000000000000h5,00000000000000000001,6
0000000000000000029r,000000000000000000h4,000000000000000001e9,000000000000000000rc,1237,2511,00000000000000000009,00000000000000000002,2,000000000000000000af,00000000000000000002,2
000000000000000002pq,000000000000000000jo,000000000000000000k2,0000000000000000017n,614,1370,00000000000000000002,00000000000000000003,5,000000000000000000il,00000000000000000003,5
00000000000000000270,0000000000000000006u,0000000000000000016d,0000000000000000013v,2023,774,00000000000000000001,00000000000000000001,0,0000000000000000006p,00000000000000000001,0
000000000000000002ch,0000000000000000009i,00000000000000000063,000000000000000001ce,1711,2411,00000000000000000007,00000000000000000002,1,0000000000000000005w,00000000000000000002,1
000000000000000000i7,000000000000000000ms,000000000000000001e7,00000000000000000105,2724,2151,0000000000000000000c,00000000000000000003,3,000000000000000000cz,00000000000000000003,3
000000000000000001ta,0000000000000000003n,0000000000000000006z,000000000000000000wk,1681,2395,0000000000000000000a,00000000000000000001,7,0000000000000000000y,00000000000000000001,7
000000000000000002cg,000000000000000000aj,00000000000000000028,0000000000000000009s,1226,1207,00000000000000000006,00000000000000000002,4,00000000000000000074,00000000000000000002,4
000000000000000000y0,000000000000000000lh,000000000000000000lr,000000000000000000ky,2343,1164,00000000000000000005,00000000000000000003,8,000000000000000000gq,00000000000000000003,8
000000000000000001o7,0000000000000000001r,0000000000000000005w,000000000000000000me,1176,1886,00000000000000000003,00000000000000000001,6,000000000000000000ed,00000000000000000001,6
000000000000000002ka,000000000000000000hh,000000000000000000n9,000000000000000000vi,1691,1197,0000000000000000000b,00000000000000000002,2,00000000000000000091,00000000000000000002,2
000000000000000001dl,0000000000000000005u,0000000000000000017c,00000000000000000003,1049,574,00000000000000000008,00000000000000000003,5,000000000000000000ai,00000000000000000003,5
000000000000000000ir,000000000000000000bj,000000000000000001ix,0000000000000000004x,2495,1983,00000000000000000004,00000000000000000001,0,0000000000000000006z,00000000000000000001,0
000000000000000001i2,000000000000000000jg,00000000000000000076,000000000000000000c4,2790,1671,00000000000000000009,00000000000000000002,1,000000000000000000d4,00000000000000000002,1
000000000000000001jo,00000000000000000012,000000000000000000jx,0000000000000000015x,2178,2684,00000000000000000002,00000000000000000003,3,0000000000000000004k,00000000000000000003,3
000000000000000000t1,000000000000000000cv,000000000000000000as,0000000000000000003d,2324,1641,00000000000000000001,00000000000000000001,7,0000000000000000006c,00000000000000000001,7
0000000000000000018t,0000000000000000005i,0000000000000000010f,000000000000000000p7,2881,1186,00000000000000000007,00000000000000000002,4,000000000000000000gd,00000000000000000002,4
000000000000000000pq,0000000000000000002v,000000000000000000b3,000000000000000000z8,2645,2303,0000000000000000000c,00000000000000000003,8,0000000000000000004z,00000000000000000003,8
000000000000000000w0,000000000000000000ic,000000000000000000id,000000000000000000mt,1703,1136,0000000000000000000a,00000000000000000001,6,000000000000000000h6,00000000000000000001,6
000000000000000000ur,00000000000000000007,000000000000000000fh,000000000000000000rr,1403,1651,00000000000000000006,00000000000000000002,2,00000000000000000016,00000000000000000002,2
000000000000000000lg,00000000000000000052,000000000000000000f7,0000000000000000002s,401,1009,00000000000000000005,00000000000000000003,5,0000000000000000002b,00000000000000000003,5
000000000000000001ao,000000000000000000jc,000000000000000001il,0000000000000000005q,1325,2455,00000000000000000003,00000000000000000001,0,0000000000000000003w,00000000000000000001,0
000000000000000001w2,0000000000000000008e,000000000000000001k9,0000000000000000007d,1497,2750,0000000000000000000b,00000000000000000002,1,000000000000000000h1,00000000000000000002,1
000000000000000001x2,000000000000000000lx,00000000000000000177,000000000000000001el,2441,2138,00000000000000000008,00000000000000000003,3,000000000000000000je,00000000000000000003,3
00000000000000000243,0000000000000000009a,000000000000000001aq,0000000000000000009i,1601,2284,00000000000000000004,00000000000000000001,7,000000000000000000hx,00000000000000000001,7
0000000000000000015d,000000000000000000h0,000000000000000000qb,0000000000000000004k,2076,2841,00000000000000000009,00000000000000000002,4,000000000000000000he,00000000000000000002,4
000000000000000000b0,000000000000000000ll,0000000000000000018z,000000000000000000dh,80,2605,00000000000000000002,00000000000000000003,8,0000000000000000003o,00000000000000000003,8
000000000000000002l2,0000000000000000000m,000000000000000001dy,000000000000000000ia,2400,1663,00000000000000000001,00000000000000000001,6,000000000000000000b9,00000000000000000001,6
000000000000000002gr,000000000000000000fw,000000000000000001he,000000000000000000kn,146,1363,00000000000000000007,00000000000000000002,2,000000000000000000c8,00000000000000000002,2
000000000000000001ay,000000000000000000kq,000000000000000001ip,0000000000000000012p,1828,361,0000000000000000000c,00000000000000000003,5,0000000000000000009h,00000000000000000003,5
00000000000000000154,00000000000000000069,000000000000000000gk,000000000000000000h9,820,1285,0000000000000000000a,00000000000000000001,0,000000000000000000cw,00000000000000000001,0
000000000000000002wc,000000000000000000md,00000000000000000078,00000000000000000059,169,1457,00000000000000000006,00000000000000000002,1,000000000000000000em,00000000000000000002,1
0000000000000000014a,000000000000000000ku,000000000000000000x0,000000000000000000vs,2107,2401,00000000000000000005,00000000000000000003,3,000000000000000000fj,00000000000000000003,3
000000000000000000yd,00000000000000000095,00000000000000000017,000000000000000001aw,1909,1561,00000000000000000003,00000000000000000001,7,000000000000000000bc,00000000000000000001,7
0000000000000000029i,000000000000000000de,000000000000000001kv,000000000000000001ej,234,2036,0000000000000000000b,00000000000000000002,4,000000000000000000ee,00000000000000000002,4
000000000000000002az,000000000000000000bs,000000000000000000j5,0000000000000000013d,1479,40,00000000000000000008,00000000000000000003,8,0000000000000000009r,00000000000000000003,8
000000000000000000d6,0000000000000000001w,000000000000000000hb,000000000000000000j2,1461,2360,00000000000000000004,00000000000000000001,6,00000000000000000019,00000000000000000001,6
00000000000000000172,000000000000000000l3,0000000000000000018v,000000000000000000ce,1166,106,00000000000000000009,00000000000000000002,2,0000000000000000004h,00000000000000000002,2
0000000000000000012j,000000000000000000fn,000000000000000001de,00000000000000000141,1559,1788,00000000000000000002,00000000000000000003,5,00000000000000000046,00000000000000000003,5
000000000000000001dd,000000000000000000e8,000000000000000000z1,0000000000000000013a,2516,780,00000000000000000001,00000000000000000001,0,000000000000000000dw,00000000000000000001,0
00000000000000000137,0000000000000000005f,000000000000000001cv,000000000000000001bk,2732,129,00000000000000000007,00000000000000000002,1,000000000000000000h7,00000000000000000002,1
000000000000000002gp,0000000000000000000p,0000000000000000013i,000000000000000000q2,1983,2067,0000000000000000000c,00000000000000000003,3,000000000000000000e2,00000000000000000003,3
000000000000000002h4,000000000000000000i2,000000000000000000wn,000000000000000000kp,2298,1869,0000000000000000000a,00000000000000000001,7,00000000000000000013,00000000000000000001,7
000000000000000001u2,000000000000000000l0,00000000000000000168,0000000000000000016k,1428,194,00000000000000000006,00000000000000000002,4,00000000000000000005,00000000000000000002,4
0000000000000000005o,000000000000000000dh,000000000000000000h0,00000000000000000091,1876,1439,00000000000000000005,00000000000000000003,8,0000000000000000003m,00000000000000000003,8
000000000000000001kd,000000000000000000dy,000000000000000001a5,000000000000000000eu,2117,1421,00000000000000000003,00000000000000000001,6,0000000000000000009t,00000000000000000001,6
000000000000000001xd,00000000000000000094,000000000000000001hj,00000000000000000159,2499,1126,0000000000000000000b,00000000000000000002,2,0000000000000000002p,00000000000000000002,2
00000000000000000216,000000000000000000co,000000000000000000r1,0000000000000000001l,2904,1519,00000000000000000008,00000000000000000003,5,000000000000000000e0,00000000000000000003,5
000000000000000001ym,000000000000000000l1,000000000000000000ru,0000000000000000016c,2652,2476,00000000000000000004,00000000000000000001,0,000000000000000000in,00000000000000000001,0
000000000000000001xu,000000000000000000e7,000000000000000000cv,00000000000000000112,881,2692,00000000000000000009,00000000000000000002,1,00000000000000000085,00000000000000000002,1
0000000000000000019e,0000000000000000004p,000000000000000000g0,000000000000000000ba,2142,1943,00000000000000000002,00000000000000000003,3,000000000000000000ff,00000000000000000003,3
000000000000000002to,0000000000000000009y,000000000000000000aq,000000000000000000et,1985,2258,00000000000000000001,00000000000000000001,7,0000000000000000008g,00000000000000000001,7
00000000000000000171,0000000000000000006b,000000000000000000nc,0000000000000000013m,2769,1388,00000000000000000007,00000000000000000002,4,000000000000000000it,00000000000000000002,4
0000000000000000010w,000000000000000000nt,000000000000000001jg,000000000000000000c2,939,1836,0000000000000000000c,00000000000000000003,8,000000000000000000ch,00000000000000000003,8
000000000000000001y7,0000000000000000002c,000000000000000000y1,000000000000000000mh,1429,2077,0000000000000000000a,00000000000000000001,6,000000000000000000fz,00000000000000000001,6
0000000000000000009a,0000000000000000004m,000000000000000000yj,000000000000000000u4,1935,2459,00000000000000000006,00000000000000000002,2,0000000000000000006j,00000000000000000002,2
000000000000000001f6,0000000000000000007s,0000000000000000005i,000000000000000000l9,1768,2864,00000000000000000005,00000000000000000003,5,0000000000000000001k,00000000000000000003,5
000000000000000002oy,00000000000000000061,000000000000000001aj,000000000000000000un,1922,2612,00000000000000000003,00000000000000000001,0,000000000000000000cf,00000000000000000001,0
0000000000000000005c,000000000000000000gl,000000000000000001jt,000000000000000000n6,1001,841,0000000000000000000b,00000000000000000002,1,000000000000000000ej,00000000000000000002,1
0000000000000000010p,000000000000000000ar,000000000000000001ht,000000000000000000v8,1198,2102,00000000000000000008,00000000000000000003,3,000000000000000000dd,00000000000000000003,3
000000000000000000pk,0000000000000000007t,000000000000000000nh,000000000000000000k0,2560,1945,00000000000000000004,00000000000000000001,7,000000000000000000b2,00000000000000000001,7
0000000000000000007s,0000000000000000006r,000000000000000000kk,000000000000000000t6,2108,2729,00000000000000000009,00000000000000000002,4,00000000000000000076,00000000000000000002,4
000000000000000001vq,0000000000000000007c,000000000000000001g6,000000000000000000ct,1968,899,00000000000000000002,00000000000000000003,8,000000000000000000i6,00000000000000000003,8
000000000000000002w0,000000000000000000mi,000000000000000000k5,000000000000000001ds,1610,1389,00000000000000000001,00000000000000000001,6,0000000000000000004i,00000000000000000001,6
000000000000000000km,000000000000000000iy,000000000000000001ih,000000000000000001bu,2607,1895,00000000000000000007,00000000000000000002,2,0000000000000000004w,00000000000000000002,2
000000000000000002w6,000000000000000000g3,0000000000000000014r,0000000000000000016g,1388,1728,0000000000000000000c,00000000000000000003,5,000000000000000000f0,00000000000000000003,5
000000000000000000ug,000000000000000000kj,0000000000000000006l,0000000000000000002h,338,1882,0000000000000000000a,00000000000000000001,0,000000000000000000aq,00000000000000000001,0
000000000000000001xp,00000000000000000017,000000000000000000lj,000000000000000000kq,170,961,00000000000000000006,00000000000000000002,1,000000000000000000h2,00000000000000000002,1
000000000000000001h8,00000000000000000031,0000000000000000018k,00000000000000000072,2255,1158,00000000000000000005,00000000000000000003,3,000000000000000000a5,00000000000000000003,3
000000000000000002af,000000000000000000mo,000000000000000000x1,000000000000000000pp,634,2520,00000000000000000003,00000000000000000001,7,000000000000000000bd,00000000000000000001,7
000000000000000000p3,0000000000000000000r,0000000000000000002u,000000000000000000pw,2651,2068,0000000000000000000b,00000000000000000002,4,000000000000000000f4,00000000000000000002,4
000000000000000002i2,000000000000000000ji,0000000000000000010l,000000000000000000h4,2575,1928,00000000000000000008,00000000000000000003,8,0000000000000000000i,00000000000000000003,8
000000000000000000vt,0000000000000000002i,000000000000000000zb,00000000000000000165,1616,1570,00000000000000000004,00000000000000000001,6,000000000000000000d0,00000000000000000001,6
000000000000000002a7,0000000000000000008y,000000000000000000yx,000000000000000000l7,2260,2567,00000000000000000009,00000000000000000002,2,0000000000000000001o,00000000000000000002,2
000000000000000002dg,0000000000000000008c,000000000000000000mp,0000000000000000003v,929,1348,00000000000000000002,00000000000000000003,5,000000000000000000fb,00000000000000000003,5
0000000000000000011q,000000000000000000kh,000000000000000001j9,000000000000000000u3,2456,298,00000000000000000001,00000000000000000001,0,0000000000000000005k,00000000000000000001,0
0000000000000000001u,000000000000000000lj,000000000000000001eu,000000000000000000n2,2486,130,00000000000000000007,00000000000000000002,1,0000000000000000004b,00000000000000000002,1
0000000000000000026a,0000000000000000006d,000000000000000000ig,0000000000000000003c,2215,2215,0000000000000000000c,00000000000000000003,3,000000000000000000dl,00000000000000000003,3
00000000000000000206,000000000000000000bv,0000000000000000004n,000000000000000000fz,751,594,0000000000000000000a,00000000000000000001,7,000000000000000000gu,00000000000000000001,7
000000000000000002g9,00000000000000000003,000000000000000000pl,0000000000000000004v,1961,2611,00000000000000000006,00000000000000000002,4,000000000000000000h9,00000000000000000002,4
0000000000000000012y,00000000000000000026,000000000000000001ch,0000000000000000008u,2365,2535,00000000000000000005,00000000000000000003,8,00000000000000000002,00000000000000000003,8
0000000000000000021y,0000000000000000000a,0000000000000000002o,000000000000000000j1,2196,1576,00000000000000000003,00000000000000000001,6,0000000000000000001g,00000000000000000001,6
000000000000000000zr,00000000000000000078,000000000000000000cs,000000000000000000ar,800,2220,0000000000000000000b,00000000000000000002,2,0000000000000000009j,00000000000000000002,2
000000000000000000he,000000000000000000jm,0000000000000000003w,000000000000000000g6,2475,889,00000000000000000008,00000000000000000003,5,000000000000000000io,00000000000000000003,5
000000000000000001g2,0000000000000000005e,000000000000000000xv,000000000000000000q7,346,2416,00000000000000000004,00000000000000000001,0,0000000000000000008v,00000000000000000001,0
000000000000000000dl,00000000000000000099,000000000000000001g0,0000000000000000007z,2054,2446,00000000000000000009,00000000000000000002,1,00000000000000000066,00000000000000000002,1
000000000000000000sb,000000000000000000ga,000000000000000000ab,0000000000000000011a,2375,2175,00000000000000000002,00000000000000000003,3,0000000000000000001x,00000000000000000003,3
00000000000000000027,0000000000000000002t,000000000000000001g3,000000000000000000gh,2491,711,00000000000000000001,00000000000000000001,7,0000000000000000006e,00000000000000000001,7
000000000000000002ru,000000000000000000gw,000000000000000000f8,000000000000000001em,1848,1921,00000000000000000007,00000000000000000002,4,0000000000000000002m,00000000000000000002,4
000000000000000001gr,000000000000000000ip,000000000000000000qm,000000000000000000fs,2032,2325,0000000000000000000c,00000000000000000003,8,000000000000000000bu,00000000000000000003,8
000000000000000001ik,0000000000000000009l,00000000000000000191,00000000000000000127,541,2156,0000000000000000000a,00000000000000000001,6,000000000000000000bf,00000000000000000001,6
000000000000000001gv,0000000000000000003x,0000000000000000016q,000000000000000000tp,2803,760,00000000000000000006,00000000000000000002,2,000000000000000000gk,00000000000000000002,2
000000000000000001p4,000000000000000000hr,000000000000000000iv,000000000000000000vq,1316,2435,00000000000000000005,00000000000000000003,5,000000000000000000a1,00000000000000000003,5
00000000000000000271,000000000000000000d2,0000000000000000000x,000000000000000001dv,328,306,00000000000000000003,00000000000000000001,0,0000000000000000008h,00000000000000000001,0
000000000000000002vo,00000000000000000034,000000000000000001i3,000000000000000001az,1868,2014,0000000000000000000b,00000000000000000002,1,0000000000000000009k,00000000000000000002,1
0000000000000000000y,00000000000000000011,00000000000000000135,000000000000000000sa,233,2335,00000000000000000008,00000000000000000003,3,000000000000000000d6,00000000000000000003,3
000000000000000001jq,000000000000000000m4,00000000000000000103,0000000000000000000k,1420,2451,00000000000000000004,00000000000000000001,7,00000000000000000060,00000000000000000001,7
000000000000000001lw,000000000000000000ec,000000000000000000jh,000000000000000000ws,1404,1808,00000000000000000009,00000000000000000002,4,000000000000000000fv,00000000000000000002,4
0000000000000000027s,0000000000000000008b,0000000000000000010z,000000000000000001b5,460,1992,00000000000000000002,00000000000000000003,8,000000000000000000fi,00000000000000000003,8
000000000000000000c7,000000000000000000jr,0000000000000000008p,0000000000000000001h,1038,501,00000000000000000001,00000000000000000001,6,000000000000000000am,00000000000000000001,6
000000000000000000bn,00000000000000000090,000000000000000000q1,000000000000000000ou,1649,2763,00000000000000000007,00000000000000000002,2,00000000000000000042,00000000000000000002,2
000000000000000002s8,0000000000000000009s,000000000000000001dx,000000000000000000au,1153,1276,0000000000000000000c,00000000000000000003,5,0000000000000000005t,00000000000000000003,5
0000000000000000023p,0000000000000000001z,000000000000000000ra,000000000000000001di,1684,288,0000000000000000000a,00000000000000000001,0,000000000000000000at,00000000000000000001,0
000000000000000000if,000000000000000000n9,000000000000000000uk,0000000000000000002p,2077,1828,00000000000000000006,00000000000000000002,1,0000000000000000000o,00000000000000000002,1
000000000000000000sk,000000000000000000fx,000000000000000001fu,000000000000000001ep,139,193,00000000000000000005,00000000000000000003,3,000000000000000000hc,00000000000000000003,3
000000000000000000gy,000000000000000000lg,0000000000000000000h,000000000000000000fn,2143,1380,00000000000000000003,00000000000000000001,7,00000000000000000028,00000000000000000001,7
000000000000000001hi,00000000000000000063,000000000000000000rv,000000000000000000ye,410,1364,0000000000000000000b,00000000000000000002,4,0000000000000000001q,00000000000000000002,4
000000000000000002qt,000000000000000000i1,000000000000000000sy,0000000000000000011e,1856,420,00000000000000000008,00000000000000000003,8,000000000000000000gr,00000000000000000003,8
000000000000000002ii,000000000000000000ka,0000000000000000013w,000000000000000000vd,979,998,00000000000000000004,00000000000000000001,6,000000000000000000f3,00000000000000000001,6
000000000000000001m1,000000000000000000mq,000000000000000001e4,000000000000000000ja,2851,1609,00000000000000000009,00000000000000000002,2,000000000000000000hy,00000000000000000002,2
000000000000000002fz,00000000000000000027,000000000000000000ea,000000000000000000pi,2028,1113,00000000000000000002,00000000000000000003,5,000000000000000000i4,00000000000000000003,5
0000000000000000008j,00000000000000000010,0000000000000000008h,0000000000000000013s,842,1644,00000000000000000001,00000000000000000001,0,0000000000000000009f,00000000000000000001,0
0000000000000000000w,0000000000000000003c,000000000000000000qr,0000000000000000010a,91,2874,00000000000000000007,00000000000000000002,1,0000000000000000003d,00000000000000000002,1
000000000000000001gg,0000000000000000002l,00000000000000000199,000000000000000000t7,2510,2037,0000000000000000000c,00000000000000000003,3,0000000000000000003b,00000000000000000003,3
0000000000000000010j,000000000000000000b4,0000000000000000000g,0000000000000000015r,2097,99,0000000000000000000a,00000000000000000001,7,0000000000000000001v,00000000000000000001,7
000000000000000002ox,0000000000000000008m,000000000000000000q8,000000000000000000o0,1319,2103,00000000000000000006,00000000000000000002,4,0000000000000000002h,00000000000000000002,4
000000000000000000rb,000000000000000000jd,000000000000000001fz,000000000000000000q5,1582,370,00000000000000000005,00000000000000000003,8,00000000000000000088,00000000000000000003,8
000000000000000002vy,0000000000000000005n,0000000000000000008o,000000000000000000g3,955,1816,00000000000000000003,00000000000000000001,6,000000000000000000hl,00000000000000000001,6
000000000000000000hc,0000000000000000006h,000000000000000001l1,000000000000000000z0,372,939,0000000000000000000b,00000000000000000002,2,0000000000000000008q,00000000000000000002,2
000000000000000000hd,00000000000000000004,000000000000000000sz,000000000000000000sq,2192,2811,00000000000000000008,00000000000000000003,5,0000000000000000002k,00000000000000000003,5
000000000000000001ly,0000000000000000002w,0000000000000000015j,000000000000000000qs,88,1988,00000000000000000004,00000000000000000001,0,000000000000000000ae,00000000000000000001,0
000000000000000002b2,000000000000000000j2,000000000000000000cn,000000000000000000lt,2872,802,00000000000000000009,00000000000000000002,1,000000000000000000hv,00000000000000000002,1
000000000000000000pa,000000000000000000iz,000000000000000001lr,000000000000000000iq,1337,51,00000000000000000002,00000000000000000003,3,000000000000000000fy,00000000000000000003,3
000000000000000002tj,000000000000000000gt,000000000000000001hu,00000000000000000045,1740,2470,00000000000000000001,00000000000000000001,7,000000000000000000fs,00000000000000000001,7
00000000000000000294,000000000000000000gj,0000000000000000014k,0000000000000000001t,270,2057,00000000000000000007,00000000000000000002,4,000000000000000000hu,00000000000000000002,4
000000000000000001o1,0000000000000000009b,000000000000000001dh,00000000000000000089,110,1279,0000000000000000000c,00000000000000000003,8,000000000000000000f8,00000000000000000003,8
000000000000000002qy,000000000000000000hq,000000000000000000ax,000000000000000001as,1976,1542,0000000000000000000a,00000000000000000001,6,0000000000000000003e,00000000000000000001,6
0000000000000000000b,000000000000000000cc,000000000000000001bs,000000000000000000lw,976,915,00000000000000000006,00000000000000000002,2,00000000000000000041,00000000000000000002,2
000000000000000000i1,000000000000000000cd,00000000000000000136,000000000000000000uu,314,332,00000000000000000005,00000000000000000003,5,00000000000000000043,00000000000000000003,5
000000000000000000sh,000000000000000000d3,000000000000000001eo,000000000000000000xk,1405,2152,00000000000000000003,00000000000000000001,0,000000000000000000dm,00000000000000000001,0
000000000000000000c1,0000000000000000003u,000000000000000000tr,000000000000000000xz,519,48,0000000000000000000b,00000000000000000002,1,000000000000000000hk,00000000000000000002,1
000000000000000000w1,000000000000000000fl,000000000000000000b9,0000000000000000019b,2828,2832,00000000000000000008,00000000000000000003,3,00000000000000000080,00000000000000000003,3
000000000000000000lu,000000000000000000cs,0000000000000000008n,000000000000000000ty,809,1297,00000000000000000004,00000000000000000001,7,000000000000000000bt,00000000000000000001,7
000000000000000002nk,000000000000000000nx,000000000000000001ez,000000000000000000ak,2438,1700,00000000000000000009,00000000000000000002,4,0000000000000000004t,00000000000000000002,4
0000000000000000026c,00000000000000000058,000000000000000000lm,00000000000000000049,1424,230,00000000000000000002,00000000000000000003,8,000000000000000000cu,00000000000000000003,8
000000000000000002tc,000000000000000000no,000000000000000000hf,000000000000000000rz,1640,70,00000000000000000001,00000000000000000001,6,000000000000000000er,00000000000000000001,6
000000000000000001ap,000000000000000000mu,000000000000000000th,0000000000000000014y,1511,1936,00000000000000000007,00000000000000000002,2,000000000000000000j5,00000000000000000002,2
000000000000000000gn,00000000000000000053,000000000000000000l2,000000000000000000p4,1219,936,0000000000000000000c,00000000000000000003,5,000000000000000000h3,00000000000000000003,5
000000000000000002tr,000000000000000000k2,000000000000000000s0,000000000000000000ro,1269,274,0000000000000000000a,00000000000000000001,0,0000000000000000000w,00000000000000000001,0
000000000000000001j5,000000000000000000gy,0000000000000000014u,000000000000000000hq,2502,1365,00000000000000000006,00000000000000000002,1,000000000000000000cb,00000000000000000002,1
000000000000000001ni,000000000000000000k5,000000000000000000hg,00000000000000000040,2664,479,00000000000000000005,00000000000000000003,3,000000000000000000bn,00000000000000000003,3
000000000000000000u7,000000000000000000j4,0000000000000000001g,000000000000000000pe,531,2788,00000000000000000003,00000000000000000001,7,000000000000000000ie,00000000000000000001,7
000000000000000000xd,000000000000000000kf,000000000000000000om,000000000000000000j6,590,769,0000000000000000000b,00000000000000000002,4,0000000000000000001n,00000000000000000002,4
000000000000000000mi,000000000000000000c0,000000000000000001ju,000000000000000000iy,2469,2398,00000000000000000008,00000000000000000003,8,000000000000000000el,00000000000000000003,8
000000000000000000ha,0000000000000000003p,000000000000000001h9,0000000000000000005u,1173,1384,00000000000000000004,00000000000000000001,6,000000000000000000et,00000000000000000001,6
000000000000000002ty,000000000000000000bz,000000000000000001n2,000000000000000000dv,1255,1600,00000000000000000009,00000000000000000002,2,0000000000000000002n,00000000000000000002,2
000000000000000002ub,0000000000000000002z,0000000000000000008z,000000000000000000mu,1676,1471,00000000000000000002,00000000000000000003,5,000000000000000000ck,00000000000000000003,5
00000000000000000178,000000000000000000l8,000000000000000000s6,0000000000000000013x,973,1179,00000000000000000001,00000000000000000001,0,000000000000000000i5,00000000000000000001,0
000000000000000001cd,000000000000000000j9,000000000000000000oo,00000000000000000055,561,1229,00000000000000000007,00000000000000000002,1,000000000000000000dr,00000000000000000002,1
0000000000000000021l,000000000000000000o1,0000000000000000013p,000000000000000000p8,758,2462,0000000000000000000c,00000000000000000003,3,000000000000000000ht,00000000000000000003,3
000000000000000000yu,00000000000000000084,000000000000000000o6,000000000000000000rm,2374,2624,0000000000000000000a,00000000000000000001,7,000000000000000000ei,00000000000000000001,7
000000000000000001my,000000000000000000ep,000000000000000000zz,0000000000000000014x,1921,491,00000000000000000006,00000000000000000002,4,000000000000000000cn,00000000000000000002,4
00000000000000000164,000000000000000000hp,000000000000000001ab,0000000000000000019u,942,550,00000000000000000005,00000000000000000003,8,000000000000000000cr,00000000000000000003,8
000000000000000002pf,000000000000000000bm,000000000000000000pu,000000000000000000b5,2314,2429,00000000000000000003,00000000000000000001,6,000000000000000000eh,00000000000000000001,6
0000000000000000008x,000000000000000000lm,0000000000000000006j,0000000000000000017f,297,1133,0000000000000000000b,00000000000000000002,2,000000000000000000bx,00000000000000000002,2
000000000000000000f3,0000000000000000001c,0000000000000000008g,000000000000000000yb,1695,1215,00000000000000000008,00000000000000000003,5,0000000000000000001j,00000000000000000003,5
000000000000000001k0,0000000000000000006n,0000000000000000016v,000000000000000000lf,48,1636,00000000000000000004,00000000000000000001,0,000000000000000000bp,00000000000000000001,0
0000000000000000025h,0000000000000000004g,000000000000000000r2,0000000000000000004m,512,933,00000000000000000009,00000000000000000002,1,0000000000000000001m,00000000000000000002,1
000000000000000001br,0000000000000000003g,000000000000000000py,000000000000000000tw,1924,521,00000000000000000002,00000000000000000003,3,000000000000000000dv,00000000000000000003,3
0000000000000000011j,0000000000000000005h,000000000000000000r7,0000000000000000000o,1119,718,00000000000000000001,00000000000000000001,7,0000000000000000008u,00000000000000000001,7
0000000000000000029o,00000000000000000025,000000000000000000wa,0000000000000000013c,2399,2334,00000000000000000007,00000000000000000002,4,0000000000000000005g,00000000000000000002,4
000000000000000002kt,000000000000000000gh,000000000000000001m6,000000000000000000nm,196,1881,0000000000000000000c,00000000000000000003,8,0000000000000000001f,00000000000000000003,8
000000000000000001gf,0000000000000000007v,000000000000000000fc,00000000000000000037,2698,902,0000000000000000000a,00000000000000000001,6,0000000000000000008t,00000000000000000001,6
000000000000000000yw,00000000000000000087,0000000000000000004o,0000000000000000000z,1009,2274,00000000000000000006,00000000000000000002,2,0000000000000000004q,00000000000000000002,2
0000000000000000015p,000000000000000000gv,000000000000000000md,000000000000000001cn,770,257,00000000000000000005,00000000000000000003,5,000000000000000000ao,00000000000000000003,5
0000000000000000010v,000000000000000000hz,0000000000000000006t,000000000000000000qw,1836,1655,00000000000000000003,00000000000000000001,0,0000000000000000007j,00000000000000000001,0
0000000000000000002w,000000000000000000iu,000000000000000000l1,000000000000000000d0,2704,8,0000000000000000000b,00000000000000000002,1,000000000000000000fr,00000000000000000002,1
000000000000000001d8,000000000000000000d7,000000000000000000qn,0000000000000000003t,2798,472,00000000000000000008,00000000000000000003,3,000000000000000000h4,00000000000000000003,3
000000000000000001r9,0000000000000000006q,000000000000000000j3,0000000000000000012q,2650,1884,00000000000000000004,00000000000000000001,7,000000000000000000jo,00000000000000000001,7
000000000000000000j9,0000000000000000006m,000000000000000000e1,000000000000000000xb,1953,1079,00000000000000000009,00000000000000000002,4,0000000000000000006u,00000000000000000002,4
000000000000000000nv,0000000000000000003q,000000000000000001kp,000000000000000000j8,2830,2359,00000000000000000002,00000000000000000003,8,0000000000000000009i,00000000000000000003,8
000000000000000000hy,000000000000000000cp,0000000000000000009b,000000000000000000m8,900,156,00000000000000000001,00000000000000000001,6,0000000000000000003n,00000000000000000001,6
000000000000000001kc,000000000000000000lr,0000000000000000004p,0000000000000000019s,745,2658,00000000000000000007,00000000000000000002,2,000000000000000000aj,00000000000000000002,2
000000000000000001dc,0000000000000000004y,0000000000000000016h,000000000000000000y7,1607,969,0000000000000000000c,00000000000000000003,5,0000000000000000001r,00000000000000000003,5
0000000000000000027e,000000000000000000gg,00000000000000000044,0000000000000000010g,2430,730,0000000000000000000a,00000000000000000001,0,000000000000000000hh,00000000000000000001,0
000000000000000001cc,00000000000000000075,000000000000000001gy,0000000000000000007n,952,1796,00000000000000000006,00000000000000000002,1,0000000000000000005u,00000000000000000002,1
000000000000000001zy,000000000000000000hg,00000000000000000041,000000000000000000mq,2493,2664,00000000000000000005,00000000000000000003,3,000000000000000000bj,00000000000000000003,3
00000000000000000235,00000000000000000054,0000000000000000004b,0000000000000000009z,2319,2758,00000000000000000003,00000000000000000001,7,000000000000000000jg,00000000000000000001,7
