stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00000000000000000c2y,000000000000000002hd,000000000000000009ew,000000000000000006zh,19032,16626,0000000000000000000w,0000000000000000000d,1,0000000000000000017q,0000000000000000000d,1
000000000000000000cf,000000000000000000f4,000000000000000001sa,0000000000000000047c,14162,16747,0000000000000000000m,0000000000000000000f,13,0000000000000000025v,0000000000000000000f,13
000000000000000006az,000000000000000001ln,00000000000000000a1z,000000000000000002xl,17462,7252,0000000000000000001h,00000000000000000004,54,000000000000000000bm,00000000000000000004,54
000000000000000009bt,000000000000000001t1,0000000000000000036h,000000000000000008dc,16038,16367,0000000000000000001w,00000000000000000009,47,000000000000000003l4,00000000000000000009,47
00000000000000000fgs,000000000000000002kb,0000000000000000099x,0000000000000000053y,15595,18933,00000000000000000020,00000000000000000002,32,0000000000000000034b,00000000000000000002,32
00000000000000000go2,0000000000000000036p,000000000000000006xv,000000000000000001ws,9202,2795,0000000000000000001g,0000000000000000000e,28,000000000000000002yp,0000000000000000000e,28
0000000000000000013p,000000000000000002nn,00000000000000000419,00000000000000000036,17178,15633,0000000000000000001p,00000000000000000001,0,000000000000000000wh,00000000000000000001,0
000000000000000009mm,000000000000000002b9,000000000000000009mq,000000000000000008c0,12960,3547,0000000000000000000n,00000000000000000007,6,0000000000000000002z,00000000000000000007,6
00000000000000000f42,00000000000000000427,000000000000000005vq,00000000000000000304,13893,6887,0000000000000000001o,0000000000000000000k,48,000000000000000001pc,0000000000000000000k,48
0000000000000000002m,0000000000000000008c,000000000000000008ol,000000000000000003m4,12868,18169,0000000000000000000g,0000000000000000000c,39,00000000000000000051,0000000000000000000c,39
00000000000000000hjw,000000000000000002r8,000000000000000000pm,000000000000000004a3,4323,17396,0000000000000000000b,0000000000000000000a,40,000000000000000000io,0000000000000000000a,40
000000000000000003qr,000000000000000000gp,00000000000000000ad5,000000000000000003f9,364,9706,00000000000000000025,00000000000000000006,23,000000000000000000fx,00000000000000000006,23
00000000000000000byp,00000000000000000472,0000000000000000086r,000000000000000000qi,3051,5132,0000000000000000000y,00000000000000000005,50,000000000000000002x6,00000000000000000005,50
000000000000000005uk,000000000000000000h6,00000000000000000322,000000000000000002jy,7787,9420,00000000000000000010,00000000000000000003,53,000000000000000002hg,00000000000000000003,53
000000000000000001e3,00000000000000000475,00000000000000000a05,000000000000000000ro,16216,9125,0000000000000000001e,0000000000000000000j,19,000000000000000000r8,0000000000000000000j,19
00000000000000000ae8,000000000000000000m3,000000000000000000dq,00000000000000000187,14515,8184,0000000000000000001b,0000000000000000000g,38,000000000000000000hh,0000000000000000000g,38
000000000000000002v0,0000000000000000047r,00000000000000000a0j,000000000000000007tl,2885,12318,0000000000000000000q,0000000000000000000b,44,000000000000000002c4,0000000000000000000b,44
000000000000000006y4,000000000000000001m5,000000000000000002rc,000000000000000000ri,9622,16634,0000000000000000001q,00000000000000000008,11,000000000000000002e1,00000000000000000008,11
00000000000000000e2q,000000000000000002mj,000000000000000002s2,000000000000000005xl,18815,3780,0000000000000000000u,0000000000000000000h,26,00000000000000000205,0000000000000000000h,26
00000000000000000b4w,000000000000000000hp,0000000000000000033o,000000000000000006nx,6155,14733,00000000000000000008,0000000000000000000i,9,000000000000000002em,0000000000000000000i,9
000000000000000008e8,000000000000000003sg,000000000000000008tk,000000000000000001m6,8157,1794,0000000000000000001k,0000000000000000000d,5,000000000000000002yk,0000000000000000000d,5
000000000000000003oh,000000000000000001ks,000000000000000009kq,00000000000000000571,12917,11413,0000000000000000000h,0000000000000000000f,41,000000000000000002wy,0000000000000000000f,41
00000000000000000d29,000000000000000000e8,000000000000000002ey,000000000000000007bm,16181,11787,0000000000000000000i,00000000000000000004,37,0000000000000000024c,00000000000000000004,37
0000000000000000005y,00000000000000000057,000000000000000000kw,000000000000000005pc,6045,4673,0000000000000000000p,00000000000000000009,43,000000000000000001k4,00000000000000000009,43
00000000000000000gjs,000000000000000000si,0000000000000000026b,00000000000000000437,14667,13488,00000000000000000022,00000000000000000002,4,00000000000000000118,00000000000000000002,4
000000000000000002w8,000000000000000000do,000000000000000001dv,000000000000000007m2,4070,15854,0000000000000000000d,0000000000000000000e,34,000000000000000000zi,0000000000000000000e,34
00000000000000000651,0000000000000000014f,0000000000000000036u,00000000000000000733,5880,4423,0000000000000000000v,00000000000000000001,42,000000000000000000l3,00000000000000000001,42
00000000000000000337,0000000000000000010h,000000000000000000b2,000000000000000000wx,13278,11782,0000000000000000000f,00000000000000000007,2,000000000000000003o1,00000000000000000007,2
00000000000000000j10,00000000000000000332,000000000000000005zx,00000000000000000949,3540,7499,00000000000000000004,0000000000000000000k,20,0000000000000000006f,0000000000000000000k,20
0000000000000000027o,000000000000000004ex,000000000000000003bw,000000000000000005fh,655,14704,0000000000000000000s,0000000000000000000c,45,000000000000000002sm,0000000000000000000c,45
00000000000000000hdo,000000000000000000o7,000000000000000001bk,0000000000000000028n,15820,11972,0000000000000000001n,0000000000000000000a,18,000000000000000002qn,0000000000000000000a,18
00000000000000000hy7,0000000000000000011m,000000000000000003b6,000000000000000001xl,18686,7175,00000000000000000009,00000000000000000006,31,000000000000000001ua,00000000000000000006,31
00000000000000000ier,000000000000000004d2,000000000000000007j2,000000000000000004s0,12237,8961,0000000000000000001r,00000000000000000005,21,000000000000000000is,00000000000000000005,21
00000000000000000dea,000000000000000002l7,000000000000000003z8,000000000000000002s5,5670,1543,00000000000000000011,00000000000000000003,52,0000000000000000015z,00000000000000000003,52
00000000000000000152,000000000000000000ga,000000000000000007q7,0000000000000000038e,5469,5557,0000000000000000001l,0000000000000000000j,51,000000000000000000gg,0000000000000000000j,51
000000000000000006uj,000000000000000003ih,000000000000000000o1,000000000000000005ra,13819,1399,0000000000000000001u,0000000000000000000g,22,000000000000000000g4,0000000000000000000g,22
000000000000000003yj,000000000000000001uw,00000000000000000770,000000000000000004fq,9088,15911,0000000000000000001m,0000000000000000000b,59,0000000000000000038n,0000000000000000000b,59
000000000000000005i5,000000000000000001iu,00000000000000000aq7,0000000000000000019m,10070,9796,00000000000000000002,00000000000000000008,15,000000000000000002g7,00000000000000000008,15
00000000000000000iw1,000000000000000003ij,0000000000000000094g,000000000000000001dc,8117,16880,0000000000000000000e,0000000000000000000h,10,000000000000000003fj,0000000000000000000h,10
00000000000000000iox,000000000000000003r7,00000000000000000702,0000000000000000051s,7278,11186,00000000000000000028,0000000000000000000i,33,000000000000000001ov,0000000000000000000i,33
00000000000000000h66,0000000000000000004w,0000000000000000060d,0000000000000000068q,15773,6931,0000000000000000001j,0000000000000000000d,35,0000000000000000016p,0000000000000000000d,35
000000000000000006oh,000000000000000000ah,000000000000000003r0,000000000000000006ts,7312,18581,0000000000000000001x,0000000000000000000f,49,000000000000000000h8,0000000000000000000f,49
00000000000000000aea,000000000000000001px,000000000000000009na,00000000000000000994,12063,1993,00000000000000000027,00000000000000000004,46,00000000000000000107,00000000000000000004,46
00000000000000000338,0000000000000000013g,0000000000000000069a,000000000000000001ix,9519,14551,0000000000000000001c,00000000000000000009,25,000000000000000001zg,00000000000000000009,25
00000000000000000fub,000000000000000002vg,000000000000000003yn,0000000000000000096b,11543,1303,0000000000000000000x,00000000000000000002,29,0000000000000000019n,00000000000000000002,29
00000000000000000h2q,00000000000000000383,000000000000000008dj,000000000000000006fq,9951,15317,0000000000000000000t,0000000000000000000e,7,000000000000000001a1,0000000000000000000e,7
00000000000000000e02,000000000000000000b7,000000000000000006en,000000000000000008qk,10432,6603,00000000000000000001,00000000000000000001,55,0000000000000000032p,00000000000000000001,55
000000000000000002gf,000000000000000002wj,0000000000000000075e,000000000000000004p2,14829,3120,00000000000000000007,00000000000000000007,16,000000000000000001lv,00000000000000000007,16
000000000000000002sk,000000000000000001fr,000000000000000000lf,000000000000000007kk,10311,14199,0000000000000000001d,0000000000000000000k,17,00000000000000000265,0000000000000000000k,17
000000000000000009b5,000000000000000000fr,000000000000000003kb,0000000000000000027n,4632,6907,00000000000000000014,0000000000000000000c,24,0000000000000000028a,0000000000000000000c,24
00000000000000000f5n,000000000000000002nc,00000000000000000749,0000000000000000037h,11271,1532,00000000000000000026,0000000000000000000a,12,000000000000000000av,0000000000000000000a,12
00000000000000000ihq,000000000000000001t8,0000000000000000055j,000000000000000004lo,17861,17357,00000000000000000015,00000000000000000006,30,000000000000000002cv,00000000000000000006,30
0000000000000000023j,000000000000000001zd,000000000000000005xs,000000000000000007en,12593,268,0000000000000000000o,00000000000000000005,14,0000000000000000003b,00000000000000000005,14
000000000000000002l6,0000000000000000014q,0000000000000000060w,000000000000000003um,4847,12841,0000000000000000001v,00000000000000000003,3,0000000000000000031s,00000000000000000003,3
000000000000000008zg,000000000000000003v1,000000000000000003v3,000000000000000005tk,8743,7429,0000000000000000001t,0000000000000000000j,27,000000000000000002bj,0000000000000000000j,27
00000000000000000dpg,000000000000000003xg,000000000000000008zu,000000000000000008ec,6103,17163,0000000000000000001f,0000000000000000000g,58,00000000000000000019,0000000000000000000g,58
00000000000000000ipt,00000000000000000062,000000000000000006lz,0000000000000000027r,17028,3779,0000000000000000001i,0000000000000000000b,8,0000000000000000021r,0000000000000000000b,8
000000000000000008q0,0000000000000000027b,00000000000000000241,000000000000000006wo,11013,14491,00000000000000000023,00000000000000000008,36,0000000000000000014o,00000000000000000008,36
000000000000000008g6,00000000000000000108,00000000000000000705,0000000000000000051b,3534,6717,0000000000000000000k,0000000000000000000h,56,0000000000000000020t,0000000000000000000h,56
00000000000000000bcx,000000000000000004fy,000000000000000005yy,0000000000000000029n,16518,15895,00000000000000000013,0000000000000000000i,57,000000000000000003hy,0000000000000000000i,57
0000000000000000034g,000000000000000003wo,00000000000000000672,000000000000000008nl,10325,7777,0000000000000000001z,0000000000000000000d,1,000000000000000001ef,0000000000000000000d,1
00000000000000000801,0000000000000000047l,00000000000000000aaq,000000000000000007ps,12711,11469,00000000000000000019,0000000000000000000f,13,000000000000000002ry,0000000000000000000f,13
00000000000000000747,000000000000000001cb,000000000000000007kx,000000000000000003hu,8262,6781,0000000000000000000c,00000000000000000004,54,000000000000000001nb,00000000000000000004,54
00000000000000000f3l,000000000000000001yb,000000000000000005fo,000000000000000005c0,695,10571,00000000000000000024,00000000000000000009,47,0000000000000000012s,00000000000000000009,47
000000000000000003i0,000000000000000003a3,000000000000000003jp,000000000000000008ha,1199,286,0000000000000000000r,00000000000000000002,32,000000000000000001s4,00000000000000000002,32
000000000000000000qq,000000000000000000hm,000000000000000009ll,000000000000000007d8,9837,9972,0000000000000000000a,0000000000000000000e,28,000000000000000002fo,0000000000000000000e,28
00000000000000000iv7,0000000000000000046e,0000000000000000087c,0000000000000000084z,9293,13152,0000000000000000001y,00000000000000000001,0,0000000000000000023k,00000000000000000001,0
00000000000000000d39,000000000000000002a1,000000000000000008kl,000000000000000006s7,1779,10622,00000000000000000021,00000000000000000007,6,000000000000000000a8,00000000000000000007,6
00000000000000000467,00000000000000000364,000000000000000009jx,000000000000000003ei,17316,10758,00000000000000000006,0000000000000000000k,48,000000000000000001b6,0000000000000000000k,48
000000000000000006iv,000000000000000001p8,000000000000000007pr,000000000000000001m5,15076,3358,00000000000000000016,0000000000000000000c,39,00000000000000000034,0000000000000000000c,39
000000000000000000r4,000000000000000001l6,000000000000000005fj,0000000000000000050b,13843,12612,00000000000000000012,0000000000000000000a,40,000000000000000000hj,0000000000000000000a,40
0000000000000000021g,00000000000000000116,000000000000000002m3,000000000000000008hi,8226,3733,0000000000000000001s,00000000000000000006,23,000000000000000002p7,00000000000000000006,23
0000000000000000060g,000000000000000003c3,000000000000000004jq,000000000000000008g1,6433,3359,00000000000000000018,00000000000000000005,50,0000000000000000015o,00000000000000000005,50
00000000000000000d47,000000000000000003rm,00000000000000000207,00000000000000000666,12375,12854,00000000000000000005,00000000000000000003,53,000000000000000002bh,00000000000000000003,53
00000000000000000air,000000000000000001tg,000000000000000002iu,0000000000000000076o,16212,10575,0000000000000000000z,0000000000000000000j,19,000000000000000002du,0000000000000000000j,19
00000000000000000hld,0000000000000000048v,000000000000000004ve,00000000000000000813,13547,12162,00000000000000000017,0000000000000000000g,38,000000000000000001oo,0000000000000000000g,38
00000000000000000dn1,000000000000000003fp,000000000000000003o8,0000000000000000077h,258,10423,00000000000000000003,0000000000000000000b,44,0000000000000000032f,0000000000000000000b,44
000000000000000003ok,000000000000000001yp,000000000000000009pu,000000000000000001rq,9739,10962,0000000000000000000l,00000000000000000008,11,000000000000000003d8,00000000000000000008,11
00000000000000000gym,0000000000000000001e,00000000000000000ac9,000000000000000009dj,10166,18992,0000000000000000001a,0000000000000000000h,26,000000000000000000cq,0000000000000000000h,26
00000000000000000f19,0000000000000000029y,00000000000000000avi,000000000000000001ms,1314,14122,0000000000000000000j,0000000000000000000i,9,000000000000000002gh,0000000000000000000i,9
00000000000000000br1,00000000000000000317,0000000000000000087q,000000000000000009ax,8339,17422,0000000000000000000w,0000000000000000000d,5,000000000000000003ia,0000000000000000000d,5
00000000000000000cs5,000000000000000001d4,0000000000000000042x,0000000000000000008l,8338,15998,0000000000000000000m,0000000000000000000f,41,000000000000000002qv,0000000000000000000f,41
000000000000000006n6,0000000000000000039u,000000000000000002sz,0000000000000000062m,8096,15555,0000000000000000001h,00000000000000000004,37,0000000000000000005x,00000000000000000004,37
00000000000000000g4y,0000000000000000002v,000000000000000002dj,000000000000000003gj,2027,9162,0000000000000000001w,00000000000000000009,43,000000000000000001z4,00000000000000000009,43
00000000000000000h4l,000000000000000003yo,00000000000000000a57,000000000000000002t4,3999,17138,00000000000000000020,00000000000000000002,4,000000000000000000pz,00000000000000000002,4
000000000000000004pr,00000000000000000266,000000000000000007th,000000000000000006qj,10283,12920,0000000000000000001g,0000000000000000000e,34,000000000000000001wc,0000000000000000000e,34
0000000000000000068a,000000000000000001q3,000000000000000008ne,000000000000000005cx,10105,13853,0000000000000000001p,00000000000000000001,42,000000000000000003cz,00000000000000000001,42
0000000000000000058g,000000000000000001da,000000000000000009tv,000000000000000008ib,12506,12828,0000000000000000000n,00000000000000000007,2,000000000000000002hi,00000000000000000007,2
000000000000000007ut,000000000000000003jo,000000000000000006jz,000000000000000001l3,16722,4283,0000000000000000001o,0000000000000000000k,20,0000000000000000029e,0000000000000000000k,20
00000000000000000h4m,000000000000000000r3,000000000000000001pb,0000000000000000006n,8400,324,0000000000000000000g,0000000000000000000c,45,0000000000000000024f,0000000000000000000c,45
00000000000000000a37,0000000000000000018i,000000000000000001qd,000000000000000001g5,9397,3011,0000000000000000000b,0000000000000000000a,18,000000000000000001p1,0000000000000000000a,18
0000000000000000010x,000000000000000003fr,00000000000000000165,000000000000000008x7,4486,7747,00000000000000000025,00000000000000000006,31,000000000000000001ux,00000000000000000006,31
00000000000000000go9,0000000000000000021z,000000000000000008jp,00000000000000000657,13579,16176,0000000000000000000y,00000000000000000005,21,000000000000000001kh,00000000000000000005,21
000000000000000004j1,000000000000000002n1,000000000000000001r2,0000000000000000031e,16848,14475,00000000000000000010,00000000000000000003,52,000000000000000001hg,00000000000000000003,52
00000000000000000fmo,000000000000000001b7,000000000000000003hk,000000000000000005bu,14223,2845,0000000000000000001e,0000000000000000000j,51,000000000000000002nj,0000000000000000000j,51
000000000000000001e5,0000000000000000004r,00000000000000000117,000000000000000006w0,6854,9582,0000000000000000001b,0000000000000000000g,22,0000000000000000024p,0000000000000000000g,22
000000000000000003qp,0000000000000000002a,000000000000000000ld,000000000000000002u8,2925,18775,0000000000000000000q,0000000000000000000b,59,0000000000000000025f,0000000000000000000b,59
00000000000000000apt,000000000000000003qe,000000000000000008vb,000000000000000006zj,1328,6115,0000000000000000001q,00000000000000000008,15,000000000000000003c1,00000000000000000008,15
00000000000000000c5t,0000000000000000041q,000000000000000003h0,000000000000000003wb,11727,8117,0000000000000000000u,0000000000000000000h,10,000000000000000003oc,0000000000000000000h,10
00000000000000000au8,000000000000000003j0,000000000000000004ch,000000000000000008z6,16976,12877,00000000000000000008,0000000000000000000i,33,000000000000000000og,0000000000000000000i,33
000000000000000005fk,00000000000000000336,000000000000000006vd,0000000000000000090b,10190,16141,0000000000000000001k,0000000000000000000d,35,000000000000000001gd,0000000000000000000d,35
000000000000000002st,000000000000000000xu,000000000000000001d7,000000000000000004c7,6808,6005,0000000000000000000h,0000000000000000000f,49,000000000000000000vm,0000000000000000000f,49
00000000000000000h9p,000000000000000001ed,00000000000000000alh,0000000000000000077f,6306,14627,0000000000000000000i,00000000000000000004,46,000000000000000000oh,00000000000000000004,46
00000000000000000cdk,000000000000000001a8,0000000000000000076i,000000000000000008z9,16367,4030,0000000000000000000p,00000000000000000009,25,000000000000000001i0,00000000000000000009,25
000000000000000002w0,0000000000000000018f,000000000000000004l2,000000000000000007zn,14570,5840,00000000000000000022,00000000000000000002,29,000000000000000003kb,00000000000000000002,29
000000000000000004n9,000000000000000003au,000000000000000000wk,000000000000000004i3,16195,13238,0000000000000000000d,0000000000000000000e,7,000000000000000001ss,0000000000000000000e,7
000000000000000002iq,000000000000000001pv,000000000000000000bj,000000000000000009a4,9433,3500,0000000000000000000v,00000000000000000001,55,000000000000000001jz,00000000000000000001,55
00000000000000000gun,00000000000000000106,000000000000000000bv,0000000000000000088x,3622,615,0000000000000000000f,00000000000000000007,16,0000000000000000026r,00000000000000000007,16
00000000000000000fmj,000000000000000000u1,000000000000000002kj,000000000000000000q6,8924,15780,00000000000000000004,0000000000000000000k,17,000000000000000001c5,0000000000000000000k,17
000000000000000000gj,000000000000000002vt,000000000000000004ou,000000000000000005nw,6294,18646,0000000000000000000s,0000000000000000000c,24,000000000000000001oh,0000000000000000000c,24
00000000000000000bnl,00000000000000000095,000000000000000002mp,000000000000000000ai,13463,12197,0000000000000000001n,0000000000000000000a,12,0000000000000000026u,0000000000000000000a,12
0000000000000000072q,000000000000000003fn,000000000000000008rl,000000000000000008mj,13425,5630,00000000000000000009,00000000000000000006,30,000000000000000001o9,00000000000000000006,30
00000000000000000epu,000000000000000001vf,000000000000000004k0,0000000000000000041h,18821,5429,0000000000000000001r,00000000000000000005,14,000000000000000000ua,00000000000000000005,14
00000000000000000c62,000000000000000002dz,000000000000000000rp,000000000000000004xs,12203,13779,00000000000000000011,00000000000000000003,3,000000000000000003ak,00000000000000000003,3
00000000000000000ciq,000000000000000001wv,000000000000000002o5,000000000000000001o4,340,9048,0000000000000000001l,0000000000000000000j,27,0000000000000000019h,0000000000000000000j,27
00000000000000000ggv,000000000000000002lh,000000000000000007bf,000000000000000003y4,18892,10030,0000000000000000001u,0000000000000000000g,58,000000000000000003em,0000000000000000000g,58
00000000000000000isa,0000000000000000045b,00000000000000000ang,000000000000000003f8,15448,8077,0000000000000000001m,0000000000000000000b,8,0000000000000000006s,0000000000000000000b,8
000000000000000004ue,000000000000000004ec,000000000000000008hg,000000000000000007hu,10370,7238,00000000000000000002,00000000000000000008,36,000000000000000003dx,00000000000000000008,36
00000000000000000eu7,00000000000000000138,000000000000000002ag,00000000000000000858,9158,15733,0000000000000000000e,0000000000000000000h,56,0000000000000000026t,0000000000000000000h,56
0000000000000000083m,000000000000000002ic,000000000000000009tu,00000000000000000732,6530,7272,00000000000000000028,0000000000000000000i,57,0000000000000000021k,0000000000000000000i,57
00000000000000000c3f,000000000000000001c7,000000000000000006u6,000000000000000001aw,2609,12023,0000000000000000001j,0000000000000000000d,1,000000000000000000yh,0000000000000000000d,1
000000000000000003w4,000000000000000001rr,000000000000000008lf,000000000000000006jo,3980,9479,0000000000000000001x,0000000000000000000f,13,000000000000000002g2,0000000000000000000f,13
00000000000000000fwk,0000000000000000043m,0000000000000000064y,000000000000000007bn,9304,11503,00000000000000000027,00000000000000000004,54,000000000000000003o6,00000000000000000004,54
00000000000000000b9l,000000000000000002jx,0000000000000000035e,0000000000000000098d,12056,9911,0000000000000000001c,00000000000000000009,47,000000000000000000em,00000000000000000009,47
00000000000000000amf,000000000000000003xm,000000000000000004qq,000000000000000007fz,7825,10392,0000000000000000000x,00000000000000000002,32,000000000000000000s5,00000000000000000002,32
000000000000000002cs,000000000000000000fw,000000000000000002dk,000000000000000009cs,7103,14789,0000000000000000000t,0000000000000000000e,28,000000000000000002x9,0000000000000000000e,28
00000000000000000ixl,000000000000000002vj,000000000000000000bc,000000000000000006nw,9235,10271,00000000000000000001,00000000000000000001,0,000000000000000002md,00000000000000000001,0
000000000000000004ir,000000000000000003k7,0000000000000000019i,000000000000000008wc,17837,4592,00000000000000000007,00000000000000000007,6,0000000000000000007v,00000000000000000007,6
00000000000000000drg,000000000000000001m8,000000000000000004uo,000000000000000006dm,6785,11231,0000000000000000001d,0000000000000000000k,48,000000000000000003f9,0000000000000000000k,48
00000000000000000chj,000000000000000002rg,000000000000000007tp,0000000000000000008o,2370,17821,00000000000000000014,0000000000000000000c,39,0000000000000000018h,0000000000000000000c,39
00000000000000000ch5,000000000000000000tt,000000000000000001zo,0000000000000000036k,6453,12553,00000000000000000026,0000000000000000000a,40,000000000000000003e4,0000000000000000000a,40
000000000000000009v1,000000000000000002ip,00000000000000000123,0000000000000000088z,18096,4807,00000000000000000015,00000000000000000006,23,000000000000000001d9,00000000000000000006,23
000000000000000001v3,000000000000000001xi,0000000000000000052v,00000000000000000920,18451,8703,0000000000000000000o,00000000000000000005,50,000000000000000003i1,00000000000000000005,50
000000000000000009si,000000000000000002lo,00000000000000000a44,0000000000000000088g,13601,6063,0000000000000000001v,00000000000000000003,53,000000000000000001qj,00000000000000000003,53
00000000000000000app,000000000000000002qp,000000000000000001a0,000000000000000004xp,2280,16988,0000000000000000001t,0000000000000000000j,19,0000000000000000023i,0000000000000000000j,19
00000000000000000hye,000000000000000000vv,000000000000000000kk,000000000000000004o4,6695,10973,0000000000000000001f,0000000000000000000g,38,0000000000000000006y,0000000000000000000g,38
000000000000000001qb,000000000000000003t1,00000000000000000a2i,000000000000000008be,10502,3494,0000000000000000001i,0000000000000000000b,44,000000000000000003nr,0000000000000000000b,44
000000000000000004ds,000000000000000000ng,000000000000000002ak,000000000000000006bq,12555,16478,00000000000000000023,00000000000000000008,11,000000000000000000x8,00000000000000000008,11
00000000000000000d21,000000000000000004eo,000000000000000001x1,000000000000000003s7,6513,10285,0000000000000000000k,0000000000000000000h,26,000000000000000000eb,0000000000000000000h,26
00000000000000000eei,0000000000000000039q,0000000000000000011k,000000000000000007gx,6109,12671,00000000000000000013,0000000000000000000i,9,000000000000000000a4,0000000000000000000i,9
00000000000000000d59,000000000000000001o0,000000000000000005vu,000000000000000000zw,14294,8222,0000000000000000001z,0000000000000000000d,5,0000000000000000014m,0000000000000000000d,5
00000000000000000hm7,000000000000000002uv,0000000000000000058f,00000000000000000403,13254,655,00000000000000000019,0000000000000000000f,41,0000000000000000034v,0000000000000000000f,41
00000000000000000j8p,000000000000000000vb,000000000000000001pz,0000000000000000063c,10691,1159,0000000000000000000c,00000000000000000004,37,000000000000000002ms,00000000000000000004,37
000000000000000000fp,0000000000000000009j,000000000000000003hz,000000000000000008bb,8362,9797,00000000000000000024,00000000000000000009,43,000000000000000000wg,00000000000000000009,43
00000000000000000byo,00000000000000000067,000000000000000003u3,000000000000000005rk,13904,9253,0000000000000000000r,00000000000000000002,4,000000000000000002ae,00000000000000000002,4
00000000000000000hiy,000000000000000002fi,0000000000000000029u,000000000000000006ay,6979,1739,0000000000000000000a,0000000000000000000e,34,000000000000000001qt,0000000000000000000e,34
000000000000000002w2,000000000000000004f0,000000000000000009yn,000000000000000001u5,17175,17276,0000000000000000001y,00000000000000000001,42,000000000000000002jw,00000000000000000001,42
0000000000000000050p,0000000000000000010b,000000000000000002jr,000000000000000008cc,8966,15036,00000000000000000021,00000000000000000007,2,000000000000000000nr,00000000000000000007,2
00000000000000000dww,000000000000000001zt,0000000000000000003v,00000000000000000383,8782,13803,00000000000000000006,0000000000000000000k,20,000000000000000000be,0000000000000000000k,20
00000000000000000j9l,000000000000000001uy,000000000000000000wb,000000000000000008pk,15541,8186,00000000000000000016,0000000000000000000c,45,00000000000000000380,0000000000000000000c,45
00000000000000000ayx,000000000000000001m4,00000000000000000635,000000000000000008uf,5354,6393,00000000000000000012,0000000000000000000a,18,0000000000000000024q,0000000000000000000a,18
00000000000000000dei,000000000000000002kw,00000000000000000709,000000000000000003jv,4959,12335,0000000000000000001s,00000000000000000006,31,00000000000000000272,00000000000000000006,31
000000000000000002mu,000000000000000001sj,000000000000000002vm,0000000000000000041o,212,16172,00000000000000000018,00000000000000000005,21,000000000000000003g0,00000000000000000005,21
00000000000000000hdu,000000000000000000jn,00000000000000000215,000000000000000000b7,2918,13507,00000000000000000005,00000000000000000003,52,000000000000000002gq,00000000000000000003,52
000000000000000005nu,000000000000000001at,0000000000000000042s,000000000000000000g8,11850,218,0000000000000000000z,0000000000000000000j,51,000000000000000000ex,0000000000000000000j,51
00000000000000000g3p,0000000000000000012f,00000000000000000asq,0000000000000000009q,16180,9699,00000000000000000017,0000000000000000000g,22,000000000000000001a6,0000000000000000000g,22
000000000000000005k6,0000000000000000016t,00000000000000000280,0000000000000000017u,5803,10126,00000000000000000003,0000000000000000000b,59,00000000000000000128,0000000000000000000b,59
00000000000000000it1,000000000000000000ns,000000000000000003el,000000000000000008no,18521,1274,0000000000000000000l,00000000000000000008,15,000000000000000000vc,00000000000000000008,15
00000000000000000j3a,000000000000000000d1,00000000000000000a9l,000000000000000000fn,910,8299,0000000000000000001a,0000000000000000000h,10,000000000000000002y8,0000000000000000000h,10
000000000000000003qc,00000000000000000148,000000000000000000en,000000000000000004lr,10574,8298,0000000000000000000j,0000000000000000000i,33,000000000000000001ki,0000000000000000000i,33
000000000000000005eo,0000000000000000045c,000000000000000002d6,000000000000000001w8,9977,8056,0000000000000000000w,0000000000000000000d,35,0000000000000000019p,0000000000000000000d,35
0000000000000000038o,000000000000000000la,0000000000000000069m,000000000000000000rv,4722,1987,0000000000000000000m,0000000000000000000f,49,000000000000000001q9,0000000000000000000f,49
00000000000000000cmq,000000000000000003zi,000000000000000003p1,000000000000000008c8,12006,3959,0000000000000000001h,00000000000000000004,46,000000000000000001n4,00000000000000000004,46
00000000000000000c4a,000000000000000003jc,000000000000000006w4,0000000000000000035s,3961,10243,0000000000000000001w,00000000000000000009,25,000000000000000001uc,00000000000000000009,25
000000000000000000ki,0000000000000000007f,0000000000000000060r,000000000000000004b8,18861,10065,00000000000000000020,00000000000000000002,29,000000000000000000m2,00000000000000000002,29
00000000000000000em0,000000000000000004fm,000000000000000004vq,000000000000000006lj,11671,12466,0000000000000000001g,0000000000000000000e,7,000000000000000001j2,0000000000000000000e,7
00000000000000000fr4,000000000000000001q6,000000000000000009y6,00000000000000000775,14658,16682,0000000000000000001p,00000000000000000001,55,000000000000000003hj,00000000000000000001,55
0000000000000000057o,000000000000000001i7,0000000000000000017f,00000000000000000835,14608,8360,0000000000000000000n,00000000000000000007,16,00000000000000000090,00000000000000000007,16
000000000000000002pj,000000000000000003vs,000000000000000004yx,000000000000000001lv,11466,9357,0000000000000000001o,0000000000000000000k,17,0000000000000000014s,0000000000000000000k,17
000000000000000009ac,00000000000000000372,000000000000000007uu,00000000000000000353,6905,4446,0000000000000000000g,0000000000000000000c,24,0000000000000000027g,0000000000000000000c,24
000000000000000009qp,0000000000000000038y,000000000000000002zs,000000000000000005bg,11424,13539,0000000000000000000b,0000000000000000000a,12,000000000000000002d1,0000000000000000000a,12
000000000000000009z9,000000000000000003oa,000000000000000002xw,000000000000000008h0,6797,16808,00000000000000000025,00000000000000000006,30,000000000000000000d5,00000000000000000006,30
000000000000000006xn,000000000000000000l6,000000000000000002qb,0000000000000000030s,5117,14183,0000000000000000000y,00000000000000000005,14,000000000000000001xj,00000000000000000005,14
