route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
00000000000000000002,0000000000000000002o,000000000000000000x7,0000000000000000007h,0000000000000000008p,11,000000000000000000x7,000000000000000000en,5
0000000000000000001g,0000000000000000000h,000000000000000000co,00000000000000000068,0000000000000000001u,26,000000000000000000co,000000000000000000g9,3
00000000000000000066,0000000000000000002a,0000000000000000014l,00000000000000000022,00000000000000000064,9,0000000000000000014l,00000000000000000023,19
0000000000000000001x,0000000000000000000l,000000000000000001op,0000000000000000000n,000000000000000000b1,5,000000000000000001op,0000000000000000006y,16
0000000000000000006e,0000000000000000001y,000000000000000000ih,000000000000000000bh,0000000000000000006g,37,000000000000000000ih,000000000000000000ce,11
0000000000000000002m,0000000000000000001u,0000000000000000015n,0000000000000000003y,000000000000000000c5,4,0000000000000000015n,000000000000000000dt,8
00000000000000000060,00000000000000000023,0000000000000000012x,0000000000000000003t,0000000000000000007b,34,0000000000000000012x,0000000000000000009z,17
00000000000000000042,0000000000000000001t,0000000000000000017y,000000000000000000c6,0000000000000000005o,2,0000000000000000017y,00000000000000000071,18
0000000000000000005t,0000000000000000000s,000000000000000001ry,00000000000000000081,00000000000000000077,20,000000000000000001ry,000000000000000000ek,13
0000000000000000000o,00000000000000000029,000000000000000001cf,000000000000000000cj,00000000000000000023,18,000000000000000001cf,000000000000000000e3,15
00000000000000000028,0000000000000000002g,000000000000000000zv,0000000000000000004e,0000000000000000006y,31,000000000000000000zv,0000000000000000001t,4
0000000000000000001q,00000000000000000009,000000000000000000n0,00000000000000000020,000000000000000000ce,21,000000000000000000n0,000000000000000000fd,9
0000000000000000003d,0000000000000000000u,00000000000000000070,0000000000000000006o,0000000000000000009z,22,00000000000000000070,00000000000000000070,2
0000000000000000003b,0000000000000000002s,0000000000000000004d,00000000000000000056,00000000000000000071,15,0000000000000000004d,000000000000000000du,14
0000000000000000001v,00000000000000000001,000000000000000001i5,000000000000000000ap,0000000000000000001t,10,000000000000000001i5,00000000000000000048,1
0000000000000000002h,0000000000000000000q,0000000000000000000d,000000000000000000ba,00000000000000000070,33,0000000000000000000d,000000000000000000bg,7
0000000000000000002k,0000000000000000001b,000000000000000000lb,000000000000000000cy,00000000000000000048,35,000000000000000000lb,000000000000000000ha,20
0000000000000000003e,00000000000000000021,000000000000000001nz,00000000000000000008,000000000000000000bg,25,000000000000000001nz,0000000000000000000s,12
00000000000000000041,0000000000000000000c,00000000000000000066,0000000000000000005s,0000000000000000000s,29,00000000000000000066,0000000000000000005j,10
00000000000000000043,00000000000000000014,000000000000000001qb,000000000000000000a3,0000000000000000005j,7,000000000000000001qb,0000000000000000003l,6
0000000000000000004t,0000000000000000000v,000000000000000001qe,0000000000000000009x,0000000000000000003l,16,000000000000000001qe,00000000000000000093,5
0000000000000000000w,0000000000000000001a,000000000000000001vb,0000000000000000005l,00000000000000000093,17,000000000000000001vb,000000000000000000by,3
0000000000000000001n,0000000000000000001p,00000000000000000185,00000000000000000051,000000000000000000by,24,00000000000000000185,00000000000000000029,19
0000000000000000002n,0000000000000000000g,000000000000000001pl,0000000000000000007f,00000000000000000029,12,000000000000000001pl,0000000000000000002g,16
0000000000000000001j,0000000000000000000t,000000000000000000js,0000000000000000007o,0000000000000000002g,30,000000000000000000js,0000000000000000007i,11
0000000000000000001m,0000000000000000002q,000000000000000001j0,00000000000000000035,0000000000000000007i,14,000000000000000001j0,0000000000000000005d,8
0000000000000000005g,0000000000000000002d,000000000000000001fv,000000000000000000ag,0000000000000000005d,3,000000000000000001fv,0000000000000000008j,17
0000000000000000001f,0000000000000000000j,00000000000000000024,000000000000000000a6,0000000000000000008j,27,00000000000000000024,0000000000000000007k,18
0000000000000000004q,0000000000000000002r,000000000000000001kg,000000000000000000c3,0000000000000000007k,8,000000000000000001kg,00000000000000000009,13
0000000000000000006u,0000000000000000002j,0000000000000000012e,0000000000000000005v,00000000000000000009,36,0000000000000000012e,0000000000000000006i,15
0000000000000000003n,0000000000000000000b,00000000000000000156,000000000000000000c9,0000000000000000006i,1,00000000000000000156,0000000000000000000u,4
0000000000000000001r,0000000000000000000y,000000000000000000f9,000000000000000000a7,0000000000000000000u,13,000000000000000000f9,0000000000000000002s,9
0000000000000000005u,00000000000000000016,000000000000000001tu,000000000000000000ct,0000000000000000002s,32,000000000000000001tu,000000000000000000g6,2
00000000000000000012,0000000000000000002b,000000000000000000zh,0000000000000000007e,0000000000000000008f,28,000000000000000000zh,0000000000000000008f,14
0000000000000000005i,00000000000000000019,000000000000000001n5,0000000000000000005y,00000000000000000001,0,000000000000000001n5,00000000000000000001,1
0000000000000000002v,00000000000000000013,000000000000000001gb,000000000000000000ah,0000000000000000000q,6,000000000000000001gb,0000000000000000000q,7
00000000000000000007,00000000000000000005,000000000000000000sc,0000000000000000001d,000000000000000000br,39,000000000000000000sc,000000000000000000br,20
00000000000000000052,0000000000000000002p,0000000000000000003u,0000000000000000007d,000000000000000000b5,23,0000000000000000003u,000000000000000000b5,12
0000000000000000000m,0000000000000000001k,00000000000000000016,0000000000000000002o,0000000000000000009c,19,00000000000000000016,0000000000000000009c,10
00000000000000000069,0000000000000000000i,000000000000000001wu,000000000000000000da,00000000000000000033,38,000000000000000001wu,00000000000000000033,6
0000000000000000001w,0000000000000000001o,000000000000000001z7,0000000000000000008w,000000000000000000aa,11,000000000000000001z7,000000000000000000aa,5
0000000000000000005f,00000000000000000002,000000000000000000uw,0000000000000000006w,00000000000000000037,26,000000000000000000uw,000000000000000000ez,3
0000000000000000000p,0000000000000000001g,000000000000000001b2,000000000000000000ay,0000000000000000001b,9,000000000000000001b2,00000000000000000037,19
0000000000000000004p,0000000000000000001x,000000000000000000mr,0000000000000000004a,0000000000000000005x,5,000000000000000000mr,0000000000000000001b,16
0000000000000000006b,0000000000000000002m,0000000000000000015b,0000000000000000004x,0000000000000000008a,37,0000000000000000015b,0000000000000000005x,11
0000000000000000002c,0000000000000000000o,000000000000000001ae,0000000000000000005p,0000000000000000004s,4,000000000000000001ae,000000000000000000dp,8
0000000000000000004m,00000000000000000028,000000000000000000qo,0000000000000000007x,000000000000000000c4,34,000000000000000000qo,0000000000000000008a,17
00000000000000000061,0000000000000000001q,000000000000000000xn,0000000000000000009n,0000000000000000006l,2,000000000000000000xn,0000000000000000004s,18
0000000000000000006r,0000000000000000001v,0000000000000000012w,000000000000000000dg,00000000000000000030,20,0000000000000000012w,000000000000000000c4,13
00000000000000000017,0000000000000000002h,000000000000000001yo,000000000000000000d8,000000000000000000a0,18,000000000000000001yo,0000000000000000006l,15
00000000000000000031,0000000000000000002k,00000000000000000011,0000000000000000007g,0000000000000000007r,31,00000000000000000011,00000000000000000030,4
0000000000000000000r,0000000000000000000w,000000000000000001on,0000000000000000009w,0000000000000000005b,21,000000000000000001on,000000000000000000a0,9
0000000000000000002i,0000000000000000001n,000000000000000001yi,0000000000000000004v,00000000000000000021,22,000000000000000001yi,0000000000000000007r,2
0000000000000000006d,0000000000000000002n,000000000000000001rs,0000000000000000006v,0000000000000000000c,15,000000000000000001rs,0000000000000000005b,14
00000000000000000003,0000000000000000001j,00000000000000000096,000000000000000000a8,0000000000000000008o,10,00000000000000000096,00000000000000000021,1
00000000000000000026,0000000000000000001m,000000000000000001iz,000000000000000000dj,00000000000000000014,33,000000000000000001iz,000000000000000000gx,7
0000000000000000000a,0000000000000000001f,000000000000000000k9,0000000000000000007q,0000000000000000000v,35,000000000000000000k9,0000000000000000000c,20
00000000000000000078,0000000000000000001r,000000000000000001sa,0000000000000000004l,0000000000000000008z,25,000000000000000001sa,0000000000000000008o,12
0000000000000000005e,00000000000000000012,0000000000000000006v,00000000000000000072,00000000000000000092,29,0000000000000000006v,00000000000000000014,10
0000000000000000002t,00000000000000000007,000000000000000001vx,0000000000000000004u,000000000000000000b8,7,000000000000000001vx,0000000000000000000v,6
0000000000000000003x,0000000000000000000m,000000000000000000az,000000000000000000dk,000000000000000000bi,16,000000000000000000az,0000000000000000008z,5
00000000000000000034,0000000000000000001w,000000000000000000rl,00000000000000000049,000000000000000000ab,17,000000000000000000rl,00000000000000000092,3
00000000000000000011,0000000000000000000p,000000000000000001zx,0000000000000000003z,000000000000000000cg,24,000000000000000001zx,000000000000000000b8,19
0000000000000000001z,0000000000000000002c,0000000000000000004q,0000000000000000002y,00000000000000000044,12,0000000000000000004q,000000000000000000bi,16
00000000000000000063,00000000000000000017,0000000000000000000n,0000000000000000000h,0000000000000000004d,30,0000000000000000000n,000000000000000000ab,11
00000000000000000027,0000000000000000000r,0000000000000000011p,000000000000000000ca,0000000000000000001a,14,0000000000000000011p,000000000000000000fp,8
00000000000000000010,0000000000000000002i,00000000000000000007,000000000000000000ax,00000000000000000057,3,00000000000000000007,000000000000000000fo,17
0000000000000000003c,00000000000000000003,000000000000000000bh,0000000000000000003k,0000000000000000007z,27,000000000000000000bh,000000000000000000ey,18
0000000000000000002l,00000000000000000026,000000000000000001oz,0000000000000000008d,000000000000000000b3,8,000000000000000001oz,000000000000000000cg,13
0000000000000000005n,0000000000000000000a,0000000000000000017e,00000000000000000059,0000000000000000007w,36,0000000000000000017e,000000000000000000f9,15
0000000000000000006h,00000000000000000011,000000000000000001m7,0000000000000000006k,0000000000000000008x,1,000000000000000001m7,00000000000000000044,4
00000000000000000004,0000000000000000001z,00000000000000000144,0000000000000000002a,0000000000000000007m,13,00000000000000000144,0000000000000000004d,9
0000000000000000002w,00000000000000000027,000000000000000000c6,00000000000000000036,0000000000000000001p,32,000000000000000000c6,0000000000000000001a,2
0000000000000000003u,00000000000000000010,0000000000000000016n,000000000000000000ak,0000000000000000006t,28,0000000000000000016n,00000000000000000057,14
00000000000000000058,0000000000000000002l,000000000000000000dy,0000000000000000008l,0000000000000000008s,0,000000000000000000dy,0000000000000000007z,1
00000000000000000053,00000000000000000004,0000000000000000004g,0000000000000000000l,00000000000000000040,6,0000000000000000004g,000000000000000000b3,7
0000000000000000003p,0000000000000000001c,0000000000000000017i,0000000000000000001y,000000000000000000dc,39,0000000000000000017i,0000000000000000007w,20
0000000000000000002z,00000000000000000025,000000000000000001sr,0000000000000000009p,000000000000000000ac,23,000000000000000001sr,0000000000000000008x,12
0000000000000000001c,0000000000000000002f,000000000000000000bs,0000000000000000008p,0000000000000000006f,19,000000000000000000bs,0000000000000000007m,10
0000000000000000006n,0000000000000000001h,000000000000000001ai,0000000000000000001u,0000000000000000000g,38,000000000000000001ai,0000000000000000001p,6
0000000000000000004g,0000000000000000001s,000000000000000000ec,00000000000000000064,000000000000000000bk,11,000000000000000000ec,000000000000000000g1,5
0000000000000000003g,00000000000000000015,000000000000000000br,000000000000000000b1,000000000000000000b6,26,000000000000000000br,000000000000000000g2,3
0000000000000000005h,0000000000000000001l,0000000000000000013u,0000000000000000006g,000000000000000000a2,9,0000000000000000013u,0000000000000000006t,19
00000000000000000025,0000000000000000000z,000000000000000000lk,000000000000000000c5,00000000000000000097,5,000000000000000000lk,0000000000000000008s,16
0000000000000000006q,0000000000000000000x,000000000000000000m6,0000000000000000007b,0000000000000000006a,37,000000000000000000m6,00000000000000000040,11
0000000000000000006m,00000000000000000024,0000000000000000001j,0000000000000000005o,000000000000000000bl,4,0000000000000000001j,000000000000000000dc,8
0000000000000000003q,0000000000000000000e,0000000000000000010q,00000000000000000077,000000000000000000al,34,0000000000000000010q,000000000000000000ac,17
0000000000000000004y,00000000000000000018,000000000000000000uy,00000000000000000023,00000000000000000079,2,000000000000000000uy,000000000000000000gf,18
00000000000000000075,0000000000000000000f,000000000000000001o5,0000000000000000006y,000000000000000000bq,20,000000000000000001o5,0000000000000000006f,13
00000000000000000054,0000000000000000001e,000000000000000000ue,000000000000000000ce,000000000000000000bw,18,000000000000000000ue,0000000000000000000g,15
0000000000000000003v,0000000000000000000d,000000000000000001bh,000000000000000000dt,0000000000000000000t,31,000000000000000001bh,000000000000000000bk,4
0000000000000000003j,0000000000000000002e,000000000000000000l5,0000000000000000009z,000000000000000000c1,21,000000000000000000l5,000000000000000000b6,9
0000000000000000002f,0000000000000000001i,0000000000000000010n,00000000000000000071,0000000000000000004f,22,0000000000000000010n,000000000000000000a2,2
0000000000000000006s,00000000000000000006,000000000000000001xx,0000000000000000001t,0000000000000000002q,15,000000000000000001xx,00000000000000000097,14
00000000000000000073,0000000000000000000k,000000000000000000jj,00000000000000000070,0000000000000000002d,10,000000000000000000jj,000000000000000000eu,1
0000000000000000001h,00000000000000000022,00000000000000000149,000000000000000000du,0000000000000000005c,33,00000000000000000149,000000000000000000fc,7
00000000000000000065,0000000000000000000n,000000000000000000c9,00000000000000000048,0000000000000000008k,35,000000000000000000c9,0000000000000000006a,20
0000000000000000001s,00000000000000000020,000000000000000001gm,000000000000000000bg,0000000000000000009u,25,000000000000000001gm,000000000000000000bl,12
0000000000000000003a,00000000000000000008,000000000000000001ad,0000000000000000000s,0000000000000000003f,29,000000000000000001ad,000000000000000000al,10
00000000000000000015,0000000000000000001d,000000000000000000p9,0000000000000000005j,0000000000000000004r,7,000000000000000000p9,00000000000000000079,6
0000000000000000001l,0000000000000000002o,000000000000000001k1,0000000000000000003l,000000000000000000be,16,000000000000000001k1,000000000000000000bq,5
0000000000000000005a,0000000000000000000h,000000000000000000gr,00000000000000000093,0000000000000000002x,17,000000000000000000gr,000000000000000000es,3
0000000000000000000z,0000000000000000002a,0000000000000000018l,000000000000000000by,0000000000000000009q,24,0000000000000000018l,000000000000000000bw,19
0000000000000000000x,0000000000000000000l,00000000000000000021,00000000000000000029,0000000000000000000j,12,00000000000000000021,0000000000000000000t,16
00000000000000000032,0000000000000000001y,000000000000000001ol,0000000000000000002g,0000000000000000002r,30,000000000000000001ol,000000000000000000c1,11
00000000000000000038,0000000000000000001u,00000000000000000079,0000000000000000007i,00000000000000000096,14,00000000000000000079,0000000000000000004f,8
0000000000000000002u,00000000000000000023,000000000000000001x3,0000000000000000005d,0000000000000000002j,3,000000000000000001x3,0000000000000000002q,17
0000000000000000003h,0000000000000000001t,000000000000000000x4,0000000000000000008j,0000000000000000009o,27,000000000000000000x4,000000000000000000eq,18
00000000000000000067,0000000000000000000s,0000000000000000007r,0000000000000000007k,00000000000000000047,8,0000000000000000007r,0000000000000000002d,13
0000000000000000003i,00000000000000000029,000000000000000000eg,00000000000000000009,0000000000000000004n,36,000000000000000000eg,0000000000000000005c,15
0000000000000000006x,0000000000000000002g,000000000000000000ib,0000000000000000006i,0000000000000000008i,1,000000000000000000ib,000000000000000000hs,4
00000000000000000024,00000000000000000009,000000000000000001u0,0000000000000000000u,0000000000000000000b,13,000000000000000001u0,000000000000000000ds,9
0000000000000000005q,0000000000000000000u,0000000000000000002e,0000000000000000002s,0000000000000000007y,32,0000000000000000002e,0000000000000000008k,2
0000000000000000000e,0000000000000000002s,0000000000000000006n,0000000000000000008f,000000000000000000ad,28,0000000000000000006n,0000000000000000009u,14
0000000000000000005z,00000000000000000001,0000000000000000012a,00000000000000000001,000000000000000000af,0,0000000000000000012a,0000000000000000003f,1
00000000000000000018,0000000000000000000q,000000000000000000ym,0000000000000000000q,0000000000000000006p,6,000000000000000000ym,0000000000000000004r,7
0000000000000000003r,0000000000000000001b,000000000000000000c5,000000000000000000br,0000000000000000005w,39,000000000000000000c5,000000000000000000be,20
0000000000000000003s,00000000000000000021,0000000000000000003p,000000000000000000b5,000000000000000000cz,23,0000000000000000003p,000000000000000000fu,12
00000000000000000039,0000000000000000000c,000000000000000001al,0000000000000000009c,0000000000000000000y,19,000000000000000001al,000000000000000000ew,10
0000000000000000000f,00000000000000000014,000000000000000001y2,00000000000000000033,00000000000000000074,38,000000000000000001y2,0000000000000000002x,6
0000000000000000001e,0000000000000000000v,000000000000000000i7,000000000000000000aa,00000000000000000091,11,000000000000000000i7,0000000000000000009q,5
0000000000000000000d,0000000000000000001a,000000000000000001ta,00000000000000000037,000000000000000000ai,26,000000000000000001ta,0000000000000000000j,3
0000000000000000004o,0000000000000000001p,000000000000000000y0,0000000000000000001b,0000000000000000006z,9,000000000000000000y0,000000000000000000dq,19
00000000000000000055,0000000000000000000g,000000000000000001o7,0000000000000000005x,000000000000000000d4,5,000000000000000001o7,0000000000000000002r,16
00000000000000000045,0000000000000000000t,000000000000000001dl,000000000000000000dp,0000000000000000004k,37,000000000000000001dl,000000000000000000fg,11
0000000000000000002e,0000000000000000002q,000000000000000000ir,0000000000000000008a,0000000000000000006c,4,000000000000000000ir,00000000000000000096,8
00000000000000000062,0000000000000000002d,000000000000000001i2,0000000000000000004s,0000000000000000004z,34,000000000000000001i2,000000000000000000e4,17
0000000000000000001i,0000000000000000000j,000000000000000001jo,000000000000000000c4,00000000000000000016,2,000000000000000001jo,0000000000000000002j,18
00000000000000000050,0000000000000000002r,000000000000000000t1,0000000000000000006l,0000000000000000002b,20,000000000000000000t1,0000000000000000009o,13
00000000000000000006,0000000000000000002j,0000000000000000018t,00000000000000000030,0000000000000000003w,18,0000000000000000018t,00000000000000000047,15
0000000000000000004c,0000000000000000000b,000000000000000000pq,000000000000000000a0,0000000000000000003o,31,000000000000000000pq,0000000000000000004n,4
0000000000000000000k,0000000000000000000y,000000000000000000w0,0000000000000000007r,000000000000000000b9,21,000000000000000000w0,0000000000000000008i,9
0000000000000000004j,00000000000000000016,000000000000000000ur,0000000000000000005b,000000000000000000c8,22,000000000000000000ur,0000000000000000000b,2
0000000000000000005m,0000000000000000002b,000000000000000000lg,00000000000000000021,0000000000000000009h,15,000000000000000000lg,0000000000000000007y,14
0000000000000000005r,00000000000000000019,000000000000000001ao,0000000000000000000c,000000000000000000cw,10,000000000000000001ao,000000000000000000ad,1
00000000000000000068,00000000000000000013,000000000000000001w2,0000000000000000008o,000000000000000000bc,33,000000000000000001w2,000000000000000000h5,7
00000000000000000022,00000000000000000005,000000000000000001x2,00000000000000000014,0000000000000000009r,35,000000000000000001x2,000000000000000000af,20
0000000000000000000n,0000000000000000002p,0000000000000000015d,0000000000000000000v,00000000000000000019,25,0000000000000000015d,0000000000000000006p,12
0000000000000000003y,0000000000000000001k,000000000000000000b0,0000000000000000008z,0000000000000000004h,29,000000000000000000b0,0000000000000000005w,10
0000000000000000003t,0000000000000000000i,000000000000000001ay,00000000000000000092,00000000000000000046,7,000000000000000001ay,000000000000000000cz,6
0000000000000000004e,0000000000000000001o,00000000000000000154,000000000000000000b8,00000000000000000013,16,00000000000000000154,0000000000000000000y,5
00000000000000000020,00000000000000000002,0000000000000000014a,000000000000000000bi,00000000000000000005,17,0000000000000000014a,00000000000000000074,3
0000000000000000006o,0000000000000000001g,000000000000000000yd,000000000000000000ab,0000000000000000003m,24,000000000000000000yd,000000000000000000gq,19
00000000000000000056,0000000000000000001x,000000000000000000d6,000000000000000000cg,0000000000000000009t,12,000000000000000000d6,000000000000000000ed,16
00000000000000000008,0000000000000000002m,00000000000000000172,00000000000000000044,0000000000000000002p,30,00000000000000000172,00000000000000000091,11
0000000000000000005s,0000000000000000000o,0000000000000000012j,0000000000000000004d,00000000000000000085,14,0000000000000000012j,000000000000000000ai,8
0000000000000000005l,00000000000000000028,000000000000000001dd,0000000000000000001a,0000000000000000008g,3,000000000000000001dd,0000000000000000006z,17
00000000000000000051,0000000000000000001q,00000000000000000137,00000000000000000057,000000000000000000ch,27,00000000000000000137,000000000000000000d4,18
00000000000000000035,0000000000000000001v,000000000000000001u2,0000000000000000007z,0000000000000000006j,8,000000000000000001u2,0000000000000000004k,13
0000000000000000005v,0000000000000000002h,0000000000000000005o,000000000000000000b3,0000000000000000001k,36,0000000000000000005o,0000000000000000006c,15
0000000000000000005y,0000000000000000002k,000000000000000001kd,0000000000000000007w,000000000000000000cf,1,000000000000000001kd,000000000000000000gd,4
0000000000000000001d,0000000000000000000w,000000000000000001xd,0000000000000000008x,000000000000000000b2,13,000000000000000001xd,0000000000000000004z,9
0000000000000000002o,0000000000000000001n,000000000000000001ym,0000000000000000007m,00000000000000000076,32,000000000000000001ym,000000000000000000h6,2
0000000000000000006w,0000000000000000002n,000000000000000001xu,0000000000000000001p,0000000000000000004i,28,000000000000000001xu,00000000000000000016,14
0000000000000000004a,0000000000000000001j,0000000000000000019e,0000000000000000006t,0000000000000000004w,0,0000000000000000019e,0000000000000000002b,1
0000000000000000004x,0000000000000000001m,00000000000000000171,0000000000000000008s,000000000000000000aq,6,00000000000000000171,0000000000000000003w,7
0000000000000000005p,0000000000000000001f,0000000000000000010w,00000000000000000040,000000000000000000a5,39,0000000000000000010w,000000000000000000h1,20
0000000000000000004v,0000000000000000001r,000000000000000001y7,000000000000000000dc,000000000000000000bd,23,000000000000000001y7,000000000000000000he,12
0000000000000000006v,00000000000000000012,0000000000000000009a,000000000000000000ac,0000000000000000000i,19,0000000000000000009a,0000000000000000003o,10
0000000000000000004l,00000000000000000007,000000000000000001f6,0000000000000000006f,000000000000000000d0,38,000000000000000001f6,000000000000000000b9,6
00000000000000000072,0000000000000000000m,0000000000000000005c,0000000000000000000g,0000000000000000001o,11,0000000000000000005c,000000000000000000c8,5
0000000000000000004u,0000000000000000001w,0000000000000000010p,000000000000000000bk,0000000000000000005k,26,0000000000000000010p,0000000000000000009h,3
00000000000000000049,0000000000000000000p,000000000000000000pk,000000000000000000b6,0000000000000000004b,9,000000000000000000pk,000000000000000000cw,19
0000000000000000003z,0000000000000000002c,0000000000000000007s,000000000000000000a2,00000000000000000002,5,0000000000000000007s,000000000000000000em,16
0000000000000000002y,00000000000000000017,000000000000000001vq,00000000000000000097,0000000000000000001g,37,000000000000000001vq,000000000000000000fj,11
0000000000000000000h,0000000000000000000r,000000000000000000km,0000000000000000006a,0000000000000000009j,4,000000000000000000km,000000000000000000bc,8
0000000000000000003k,0000000000000000002i,000000000000000000ug,000000000000000000bl,0000000000000000008v,34,000000000000000000ug,000000000000000000ee,17
00000000000000000059,00000000000000000003,000000000000000001xp,000000000000000000al,00000000000000000066,2,000000000000000001xp,0000000000000000009r,18
0000000000000000006k,00000000000000000026,000000000000000001h8,00000000000000000079,0000000000000000001x,20,000000000000000001h8,00000000000000000019,13
0000000000000000002a,0000000000000000000a,000000000000000000p3,000000000000000000bq,0000000000000000006e,18,000000000000000000p3,0000000000000000004h,15
00000000000000000036,00000000000000000011,000000000000000000vt,000000000000000000bw,0000000000000000002m,31,000000000000000000vt,00000000000000000046,4
0000000000000000000l,0000000000000000001z,0000000000000000011q,0000000000000000000t,000000000000000000bu,21,0000000000000000011q,000000000000000000dw,9
0000000000000000001y,00000000000000000027,0000000000000000001u,000000000000000000c1,000000000000000000bf,22,0000000000000000001u,000000000000000000h7,2
0000000000000000001u,00000000000000000010,00000000000000000206,0000000000000000004f,000000000000000000a1,15,00000000000000000206,000000000000000000e2,14
00000000000000000064,0000000000000000002l,0000000000000000012y,0000000000000000002q,0000000000000000008h,10,0000000000000000012y,00000000000000000013,1
0000000000000000006g,00000000000000000004,000000000000000000zr,0000000000000000002d,0000000000000000009k,33,000000000000000000zr,00000000000000000005,7
0000000000000000005o,0000000000000000001c,000000000000000000he,0000000000000000005c,000000000000000000d6,35,000000000000000000he,0000000000000000003m,20
00000000000000000077,00000000000000000025,000000000000000001g2,000000000000000000ds,00000000000000000060,25,000000000000000001g2,0000000000000000009t,12
00000000000000000023,0000000000000000002f,000000000000000000dl,0000000000000000008k,000000000000000000am,29,000000000000000000dl,0000000000000000002p,10
0000000000000000006y,0000000000000000001h,000000000000000000sb,0000000000000000009u,00000000000000000042,7,000000000000000000sb,000000000000000000e0,6
00000000000000000071,0000000000000000001s,00000000000000000027,0000000000000000003f,0000000000000000005t,16,00000000000000000027,00000000000000000085,5
0000000000000000001t,00000000000000000015,000000000000000001gr,0000000000000000004r,000000000000000000at,17,000000000000000001gr,000000000000000000ff,3
00000000000000000070,0000000000000000001l,000000000000000001ik,000000000000000000be,0000000000000000000o,24,000000000000000001ik,0000000000000000008g,19
00000000000000000048,0000000000000000000z,000000000000000001gv,0000000000000000002x,00000000000000000028,12,000000000000000001gv,000000000000000000ch,16
0000000000000000000s,0000000000000000000x,000000000000000001p4,0000000000000000009q,0000000000000000001q,30,000000000000000001p4,000000000000000000fz,11
0000000000000000005j,00000000000000000024,0000000000000000000y,0000000000000000000j,0000000000000000009f,14,0000000000000000000y,0000000000000000006j,8
0000000000000000003l,0000000000000000000e,000000000000000001jq,000000000000000000dq,0000000000000000003d,3,000000000000000001jq,0000000000000000001k,17
00000000000000000029,00000000000000000018,000000000000000001lw,0000000000000000002r,0000000000000000003b,27,000000000000000001lw,000000000000000000cf,18
0000000000000000002g,0000000000000000000f,000000000000000000c7,00000000000000000096,0000000000000000001v,8,000000000000000000c7,000000000000000000ej,13
0000000000000000005d,0000000000000000001e,000000000000000000bn,0000000000000000002j,0000000000000000002h,36,000000000000000000bn,000000000000000000dd,15
00000000000000000009,0000000000000000000d,000000000000000000if,0000000000000000009o,00000000000000000088,1,000000000000000000if,000000000000000000b2,4
0000000000000000006i,0000000000000000002e,000000000000000000sk,00000000000000000047,0000000000000000008q,13,000000000000000000sk,00000000000000000076,9
0000000000000000000u,0000000000000000001i,000000000000000000gy,0000000000000000004n,0000000000000000002k,32,000000000000000000gy,0000000000000000004i,2
0000000000000000002s,00000000000000000006,000000000000000001hi,0000000000000000008i,000000000000000000ae,28,000000000000000001hi,0000000000000000004w,14
00000000000000000001,0000000000000000000k,000000000000000001m1,0000000000000000000b,0000000000000000003e,0,000000000000000001m1,000000000000000000f0,1
0000000000000000000q,00000000000000000022,0000000000000000008j,0000000000000000007y,00000000000000000041,6,0000000000000000008j,000000000000000000aq,7
00000000000000000033,0000000000000000000n,0000000000000000000w,000000000000000000ad,00000000000000000043,39,0000000000000000000w,000000000000000000h2,20
00000000000000000037,00000000000000000020,000000000000000001gg,000000000000000000af,00000000000000000080,23,000000000000000001gg,000000000000000000a5,12
0000000000000000001b,00000000000000000008,0000000000000000010j,0000000000000000006p,000000000000000000bt,19,0000000000000000010j,000000000000000000bd,10
0000000000000000005x,0000000000000000001d,000000000000000000rb,0000000000000000005w,0000000000000000004t,38,000000000000000000rb,000000000000000000f4,6
0000000000000000004s,0000000000000000002o,000000000000000000hc,000000000000000000cz,000000000000000000cu,11,000000000000000000hc,0000000000000000000i,5
0000000000000000006l,0000000000000000000h,000000000000000000hd,0000000000000000000y,0000000000000000000w,26,000000000000000000hd,000000000000000000d0,3
00000000000000000030,0000000000000000002a,000000000000000001ly,00000000000000000074,000000000000000000cb,9,000000000000000001ly,0000000000000000001o,19
0000000000000000005b,0000000000000000000l,000000000000000000pa,00000000000000000091,000000000000000000bn,5,000000000000000000pa,000000000000000000fb,16
00000000000000000021,0000000000000000001y,000000000000000001o1,000000000000000000ai,0000000000000000001n,37,000000000000000001o1,0000000000000000005k,11
0000000000000000000c,0000000000000000001u,0000000000000000000b,0000000000000000006z,0000000000000000002n,4,0000000000000000000b,0000000000000000004b,8
00000000000000000014,00000000000000000023,000000000000000000i1,000000000000000000d4,000000000000000000ck,34,000000000000000000i1,000000000000000000dl,17
0000000000000000000v,0000000000000000001t,000000000000000000sh,0000000000000000004k,000000000000000000cn,2,000000000000000000sh,000000000000000000gu,18
00000000000000000044,0000000000000000000s,000000000000000000c1,0000000000000000006c,000000000000000000cr,20,000000000000000000c1,000000000000000000h9,13
0000000000000000004d,00000000000000000029,000000000000000000w1,0000000000000000004z,000000000000000000bx,18,000000000000000000w1,00000000000000000002,15
0000000000000000001a,0000000000000000002g,000000000000000000lu,00000000000000000016,0000000000000000001j,31,000000000000000000lu,0000000000000000001g,4
00000000000000000057,00000000000000000009,000000000000000001ap,0000000000000000002b,000000000000000000bp,21,000000000000000001ap,0000000000000000009j,9
0000000000000000001p,0000000000000000000u,000000000000000000gn,0000000000000000003w,0000000000000000001m,22,000000000000000000gn,0000000000000000008v,2
