stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
0000000000000000002g,000000000000000000vj,000000000000000002ih,000000000000000001ho,2030,4056,0000000000000000000k,00000000000000000004,8,000000000000000000hd,00000000000000000004,8
00000000000000000408,000000000000000000no,000000000000000001ke,000000000000000000gc,2386,4523,0000000000000000000c,00000000000000000005,1,000000000000000000pa,00000000000000000005,1
000000000000000004py,0000000000000000006h,0000000000000000015c,000000000000000000mj,754,3552,0000000000000000000a,00000000000000000003,13,0000000000000000000b,00000000000000000003,13
000000000000000000jq,000000000000000000e2,0000000000000000004z,000000000000000000v1,2138,3480,00000000000000000006,00000000000000000001,0,000000000000000000i1,00000000000000000001,0
000000000000000001fq,0000000000000000004a,000000000000000000fe,000000000000000000xo,3738,3166,00000000000000000005,00000000000000000002,6,000000000000000000sh,00000000000000000002,6
000000000000000002o8,000000000000000000rp,00000000000000000221,0000000000000000014j,3776,3139,00000000000000000003,00000000000000000004,11,000000000000000000c1,00000000000000000004,11
0000000000000000039o,000000000000000000st,000000000000000000ag,0000000000000000028h,310,3720,0000000000000000000j,00000000000000000005,9,000000000000000000w1,00000000000000000005,9
0000000000000000040l,000000000000000000vp,000000000000000001oa,000000000000000000mc,3583,262,0000000000000000000g,00000000000000000003,5,000000000000000000lu,00000000000000000003,5
000000000000000004kv,000000000000000000yn,000000000000000000iu,000000000000000001ng,4599,1385,0000000000000000000b,00000000000000000001,4,000000000000000000gn,00000000000000000001,4
0000000000000000042v,00000000000000000111,000000000000000000kr,000000000000000001uv,3956,1659,00000000000000000008,00000000000000000002,2,000000000000000000u7,00000000000000000002,2
000000000000000001bo,0000000000000000011d,000000000000000000m4,000000000000000001h7,923,940,0000000000000000000h,00000000000000000004,10,000000000000000000mi,00000000000000000004,10
000000000000000000wm,0000000000000000000u,000000000000000001rj,0000000000000000028s,2102,1216,0000000000000000000i,00000000000000000005,7,000000000000000000ha,00000000000000000005,7
000000000000000002ym,000000000000000000r4,000000000000000002ha,0000000000000000014d,1614,1695,0000000000000000000d,00000000000000000003,12,0000000000000000008x,00000000000000000003,12
000000000000000004uo,000000000000000000xm,00000000000000000030,000000000000000001zh,2843,3896,0000000000000000000f,00000000000000000001,14,000000000000000000f3,00000000000000000001,14
000000000000000000kd,00000000000000000119,0000000000000000027w,000000000000000001ba,458,2491,00000000000000000004,00000000000000000002,3,0000000000000000002w,00000000000000000002,3
000000000000000002hf,000000000000000000g9,00000000000000000213,0000000000000000009o,4688,1221,00000000000000000009,00000000000000000004,8,000000000000000000j9,00000000000000000004,8
000000000000000001yq,000000000000000000vg,000000000000000001mi,000000000000000000ee,4083,1990,00000000000000000002,00000000000000000005,1,000000000000000000nv,00000000000000000005,1
00000000000000000031,000000000000000000o1,0000000000000000011h,000000000000000000f1,3881,2346,0000000000000000000e,00000000000000000003,13,000000000000000000hy,00000000000000000003,13
000000000000000000i4,000000000000000000rs,000000000000000001zu,000000000000000001gq,1209,714,00000000000000000001,00000000000000000001,0,0000000000000000003n,00000000000000000001,0
000000000000000002nl,0000000000000000003y,000000000000000001wl,000000000000000001gx,147,2098,00000000000000000007,00000000000000000002,6,000000000000000000d2,00000000000000000002,6
0000000000000000027z,000000000000000000sx,000000000000000000sv,000000000000000001se,2248,3698,0000000000000000000k,00000000000000000004,11,000000000000000000gw,00000000000000000004,11
000000000000000003p4,00000000000000000129,000000000000000000yz,000000000000000000ac,221,3736,0000000000000000000c,00000000000000000005,9,000000000000000000rn,00000000000000000005,9
000000000000000001yc,000000000000000000wz,000000000000000000zs,000000000000000001hq,712,270,0000000000000000000a,00000000000000000003,5,000000000000000000wl,00000000000000000003,5
000000000000000004j5,00000000000000000100,000000000000000000aw,0000000000000000002m,613,3543,00000000000000000006,00000000000000000001,4,0000000000000000009x,00000000000000000001,4
000000000000000004u5,0000000000000000013t,000000000000000002ei,000000000000000001mz,3826,4559,00000000000000000005,00000000000000000002,2,000000000000000000t5,00000000000000000002,2
0000000000000000008t,00000000000000000005,000000000000000001ql,000000000000000001uf,3260,3916,00000000000000000003,00000000000000000004,10,0000000000000000003r,00000000000000000004,10
00000000000000000237,00000000000000000087,0000000000000000026s,000000000000000000qz,1020,883,0000000000000000000j,00000000000000000005,7,000000000000000000sn,00000000000000000005,7
000000000000000001l2,000000000000000000s3,000000000000000001wk,0000000000000000005j,669,2062,0000000000000000000g,00000000000000000003,12,000000000000000000lv,00000000000000000003,12
000000000000000000um,000000000000000000kt,000000000000000000mg,000000000000000001c6,3068,1574,0000000000000000000b,00000000000000000001,14,0000000000000000005t,00000000000000000001,14
000000000000000003u8,000000000000000000z7,000000000000000000ix,000000000000000001q4,3137,2803,00000000000000000008,00000000000000000002,3,000000000000000000uo,00000000000000000002,3
000000000000000002lx,000000000000000000wu,00000000000000000047,000000000000000001ex,2637,418,0000000000000000000h,00000000000000000004,8,0000000000000000009c,00000000000000000004,8
000000000000000000sl,000000000000000000m7,000000000000000000ew,000000000000000001tz,3158,4648,0000000000000000000i,00000000000000000005,1,000000000000000000dm,00000000000000000005,1
000000000000000000il,000000000000000000fu,0000000000000000018j,0000000000000000000r,3876,4043,0000000000000000000d,00000000000000000003,13,000000000000000000s2,00000000000000000003,13
000000000000000001vt,0000000000000000009y,000000000000000001qc,00000000000000000189,3818,3841,0000000000000000000f,00000000000000000001,0,000000000000000000im,00000000000000000001,0
0000000000000000030x,000000000000000000us,000000000000000001s1,0000000000000000011n,2788,1169,00000000000000000004,00000000000000000002,6,000000000000000000hr,00000000000000000002,6
000000000000000000wq,000000000000000000kw,000000000000000000cd,000000000000000000jz,2060,107,00000000000000000009,00000000000000000004,11,000000000000000000x5,00000000000000000004,11
000000000000000004uc,0000000000000000011o,0000000000000000006g,000000000000000001uh,1380,2208,00000000000000000002,00000000000000000005,9,0000000000000000009e,00000000000000000005,9
0000000000000000000p,000000000000000000ql,000000000000000000za,000000000000000000u9,1318,181,0000000000000000000e,00000000000000000003,5,00000000000000000088,00000000000000000003,5
0000000000000000014z,00000000000000000060,0000000000000000006w,000000000000000000zl,799,672,00000000000000000001,00000000000000000001,4,00000000000000000082,00000000000000000001,4
000000000000000000ok,00000000000000000123,0000000000000000022m,00000000000000000131,4793,573,00000000000000000007,00000000000000000002,2,0000000000000000008m,00000000000000000002,2
000000000000000001mx,000000000000000000n5,000000000000000002n8,0000000000000000026v,271,3786,0000000000000000000k,00000000000000000004,10,000000000000000000kc,00000000000000000004,10
000000000000000003wf,000000000000000000sr,000000000000000001mo,0000000000000000019c,3662,3220,0000000000000000000c,00000000000000000005,7,000000000000000000je,00000000000000000005,7
00000000000000000379,000000000000000000sf,00000000000000000035,000000000000000000te,3591,980,0000000000000000000a,00000000000000000003,12,000000000000000000w2,00000000000000000003,12
000000000000000003kf,0000000000000000008r,000000000000000002dk,000000000000000001u4,2426,629,00000000000000000006,00000000000000000001,14,00000000000000000054,00000000000000000001,14
000000000000000001zc,0000000000000000006p,0000000000000000018a,0000000000000000008y,716,3028,00000000000000000005,00000000000000000002,3,000000000000000000nl,00000000000000000002,3
00000000000000000133,000000000000000000y9,000000000000000001t2,0000000000000000002q,1551,3097,00000000000000000003,00000000000000000004,8,0000000000000000001k,00000000000000000004,8
000000000000000002a5,000000000000000000vn,000000000000000000w4,000000000000000000p0,632,2597,0000000000000000000j,00000000000000000005,1,000000000000000000ku,00000000000000000005,1
000000000000000003co,000000000000000000ls,000000000000000000xy,000000000000000000jp,620,3118,0000000000000000000g,00000000000000000003,13,000000000000000000uc,00000000000000000003,13
000000000000000004q1,000000000000000000bp,000000000000000001kx,000000000000000001e3,4239,3836,0000000000000000000b,00000000000000000001,0,0000000000000000006d,00000000000000000001,0
000000000000000000on,000000000000000000dp,000000000000000000mf,000000000000000001fi,3215,3778,00000000000000000008,00000000000000000002,6,000000000000000000qq,00000000000000000002,6
000000000000000001ru,000000000000000000sd,0000000000000000000i,000000000000000001u9,4487,2748,0000000000000000000h,00000000000000000004,11,000000000000000000c8,00000000000000000004,11
0000000000000000048j,0000000000000000005h,000000000000000000ti,000000000000000000h5,2231,2020,0000000000000000000i,00000000000000000005,9,000000000000000000ft,00000000000000000005,9
000000000000000002w1,0000000000000000011u,0000000000000000020o,0000000000000000005m,1577,1340,0000000000000000000d,00000000000000000003,5,000000000000000000r0,00000000000000000003,5
000000000000000000m9,0000000000000000008e,000000000000000001zw,000000000000000001h3,660,1278,0000000000000000000f,00000000000000000001,4,000000000000000000we,00000000000000000001,4
000000000000000002pe,000000000000000000en,000000000000000001zv,00000000000000000228,1343,759,00000000000000000004,00000000000000000002,2,000000000000000000f5,00000000000000000002,2
000000000000000004il,000000000000000000ts,000000000000000001y8,0000000000000000003q,2612,4753,00000000000000000009,00000000000000000004,10,0000000000000000003e,00000000000000000004,10
000000000000000003xd,000000000000000000oq,000000000000000000k6,0000000000000000016o,1683,231,00000000000000000002,00000000000000000005,7,0000000000000000007b,00000000000000000005,7
00000000000000000015,0000000000000000002n,0000000000000000025y,000000000000000000fl,1697,3622,0000000000000000000e,00000000000000000003,12,0000000000000000003h,00000000000000000003,12
000000000000000001v7,000000000000000000cw,000000000000000000nq,00000000000000000150,4025,3551,00000000000000000001,00000000000000000001,14,000000000000000000gm,00000000000000000001,14
0000000000000000020v,000000000000000000ds,0000000000000000009r,000000000000000001q8,2123,2386,00000000000000000007,00000000000000000002,3,00000000000000000052,00000000000000000002,3
000000000000000003l8,0000000000000000006a,000000000000000000jb,000000000000000001lh,2853,676,0000000000000000000k,00000000000000000004,8,000000000000000000kb,00000000000000000004,8
000000000000000003av,0000000000000000006x,000000000000000000r5,000000000000000001j7,2930,1511,0000000000000000000c,00000000000000000005,1,000000000000000000g8,00000000000000000005,1
000000000000000001ri,00000000000000000010,000000000000000000bz,000000000000000001h2,431,592,0000000000000000000a,00000000000000000003,13,0000000000000000005p,00000000000000000003,13
000000000000000003ov,000000000000000000zf,000000000000000000u8,0000000000000000020l,3095,580,00000000000000000006,00000000000000000001,0,000000000000000000n3,00000000000000000001,0
000000000000000001jl,000000000000000000od,000000000000000001f5,0000000000000000001m,159,4199,00000000000000000005,00000000000000000002,6,000000000000000000j4,00000000000000000002,6
000000000000000000gx,000000000000000000ji,000000000000000002mh,000000000000000001cu,3992,3175,00000000000000000003,00000000000000000004,11,000000000000000000fo,00000000000000000004,11
000000000000000004k6,0000000000000000012m,000000000000000000ef,0000000000000000001q,3047,4447,0000000000000000000j,00000000000000000005,9,000000000000000000s9,00000000000000000005,9
000000000000000000n4,000000000000000000ny,000000000000000000go,000000000000000000nt,85,2191,0000000000000000000g,00000000000000000003,5,000000000000000000tk,00000000000000000003,5
0000000000000000037t,000000000000000000mv,000000000000000000xe,000000000000000000eo,2695,1537,0000000000000000000b,00000000000000000001,4,000000000000000000x6,00000000000000000001,4
000000000000000004h7,000000000000000000su,000000000000000000o5,000000000000000000vf,1504,620,00000000000000000008,00000000000000000002,2,000000000000000000b1,00000000000000000002,2
000000000000000001nf,000000000000000000xc,000000000000000000yc,000000000000000000wd,2661,1303,0000000000000000000h,00000000000000000004,10,000000000000000000rj,00000000000000000004,10
000000000000000004px,000000000000000000kv,0000000000000000027v,000000000000000001ya,4574,2572,0000000000000000000i,00000000000000000005,7,0000000000000000004i,00000000000000000005,7
000000000000000000i3,0000000000000000006b,000000000000000000ob,000000000000000000le,1855,1643,0000000000000000000d,00000000000000000003,12,000000000000000000ke,00000000000000000003,12
000000000000000003id,000000000000000000ks,00000000000000000186,000000000000000000xl,3638,1657,0000000000000000000f,00000000000000000001,14,000000000000000000gc,00000000000000000001,14
0000000000000000032z,000000000000000000y3,000000000000000000pj,000000000000000000zm,2175,3985,00000000000000000004,00000000000000000002,3,000000000000000000mj,00000000000000000002,3
000000000000000004a0,000000000000000000jk,000000000000000000ze,000000000000000001b9,1436,2083,00000000000000000009,00000000000000000004,8,000000000000000000v1,00000000000000000004,8
000000000000000003zk,000000000000000000iz,000000000000000001b1,00000000000000000081,2348,2813,00000000000000000002,00000000000000000005,1,000000000000000000mc,00000000000000000005,1
000000000000000003mm,0000000000000000007h,000000000000000002n5,000000000000000002bq,3196,2890,0000000000000000000e,00000000000000000003,13,0000000000000000009o,00000000000000000003,13
000000000000000004sp,00000000000000000006,000000000000000001hr,000000000000000000i6,2760,391,00000000000000000001,00000000000000000001,0,000000000000000000ee,00000000000000000001,0
000000000000000004tf,0000000000000000009u,000000000000000000sg,000000000000000000hz,408,3055,00000000000000000007,00000000000000000002,6,000000000000000000f1,00000000000000000002,6
0000000000000000038p,000000000000000000o8,000000000000000000ae,000000000000000000hk,1738,119,0000000000000000000k,00000000000000000004,11,000000000000000000ac,00000000000000000004,11
000000000000000002ny,00000000000000000139,000000000000000001l0,0000000000000000024a,152,3952,0000000000000000000c,00000000000000000005,9,0000000000000000002m,00000000000000000005,9
000000000000000002ta,0000000000000000006q,000000000000000000rc,000000000000000001gu,671,3007,0000000000000000000a,00000000000000000003,5,000000000000000000qz,00000000000000000003,5
000000000000000003tz,00000000000000000039,0000000000000000028u,000000000000000001nh,3539,45,00000000000000000006,00000000000000000001,4,0000000000000000005j,00000000000000000001,4
00000000000000000276,0000000000000000011f,0000000000000000017n,000000000000000001sd,1540,2655,00000000000000000005,00000000000000000002,2,0000000000000000000r,00000000000000000002,2
0000000000000000030p,0000000000000000004t,0000000000000000020y,0000000000000000007k,3045,1464,00000000000000000003,00000000000000000004,10,000000000000000000jz,00000000000000000004,10
000000000000000000jm,0000000000000000005k,0000000000000000013v,000000000000000002aa,3130,2621,0000000000000000000j,00000000000000000005,7,000000000000000000u9,00000000000000000005,7
00000000000000000196,000000000000000000bg,000000000000000001ce,00000000000000000046,2224,4534,0000000000000000000g,00000000000000000003,12,000000000000000000te,00000000000000000003,12
000000000000000004j3,000000000000000000eq,00000000000000000238,000000000000000001dm,4015,1815,0000000000000000000b,00000000000000000001,14,0000000000000000008y,00000000000000000001,14
000000000000000004qv,000000000000000000yp,00000000000000000105,0000000000000000023j,4404,3598,00000000000000000008,00000000000000000002,3,0000000000000000002q,00000000000000000002,3
0000000000000000021t,000000000000000000hx,000000000000000000wk,0000000000000000008l,498,2135,0000000000000000000h,00000000000000000004,8,000000000000000000p0,00000000000000000004,8
000000000000000001yt,000000000000000000j0,000000000000000002ad,00000000000000000299,3225,1396,0000000000000000000i,00000000000000000005,1,000000000000000000jp,00000000000000000005,1
0000000000000000007y,00000000000000000094,0000000000000000024z,000000000000000001w8,4586,2308,0000000000000000000d,00000000000000000003,13,000000000000000000h5,00000000000000000003,13
000000000000000003rd,000000000000000000qy,000000000000000002lt,000000000000000000se,3599,3156,0000000000000000000f,00000000000000000001,0,0000000000000000005m,00000000000000000001,0
000000000000000000t4,0000000000000000010k,0000000000000000009s,00000000000000000074,253,2720,00000000000000000004,00000000000000000002,6,0000000000000000003q,00000000000000000002,6
000000000000000001dq,000000000000000000zn,000000000000000000ky,000000000000000000e9,2600,368,00000000000000000009,00000000000000000004,11,000000000000000000fl,00000000000000000004,11
0000000000000000049w,000000000000000000yi,0000000000000000026w,0000000000000000006u,975,1698,00000000000000000002,00000000000000000005,9,0000000000000000001m,00000000000000000005,9
000000000000000000yr,000000000000000000ai,00000000000000000257,000000000000000001jj,2500,112,0000000000000000000e,00000000000000000003,5,0000000000000000001q,00000000000000000003,5
000000000000000002wg,00000000000000000001,000000000000000000me,000000000000000000it,4395,631,00000000000000000001,00000000000000000001,4,000000000000000000nt,00000000000000000001,4
000000000000000001au,0000000000000000001n,000000000000000000vi,0000000000000000026j,3262,3499,00000000000000000007,00000000000000000002,2,000000000000000000eo,00000000000000000002,2
000000000000000003r4,000000000000000000dz,0000000000000000029g,00000000000000000085,2970,1500,0000000000000000000k,00000000000000000004,10,000000000000000000vf,00000000000000000004,10
000000000000000003lu,00000000000000000124,0000000000000000027p,000000000000000000xg,2791,3005,0000000000000000000c,00000000000000000005,7,000000000000000000wd,00000000000000000005,7
000000000000000004ax,000000000000000000os,00000000000000000003,000000000000000000rf,2237,3090,0000000000000000000a,00000000000000000003,12,000000000000000000le,00000000000000000003,12
000000000000000000bq,00000000000000000099,0000000000000000004x,0000000000000000002g,2449,2184,00000000000000000006,00000000000000000001,14,00000000000000000081,00000000000000000001,14
000000000000000003ro,000000000000000000gv,000000000000000000c4,000000000000000000jq,2073,3975,00000000000000000005,00000000000000000002,3,000000000000000000i6,00000000000000000002,3
000000000000000002iv,000000000000000000i2,0000000000000000020g,000000000000000001fq,1964,4364,00000000000000000003,00000000000000000004,8,000000000000000000hz,00000000000000000004,8
0000000000000000027c,000000000000000000to,000000000000000001mb,000000000000000001bo,3479,458,0000000000000000000j,00000000000000000005,1,000000000000000000hk,00000000000000000005,1
000000000000000003ox,00000000000000000117,0000000000000000015x,000000000000000000wm,2801,3185,0000000000000000000g,00000000000000000003,13,0000000000000000007k,00000000000000000003,13
000000000000000001mv,00000000000000000036,0000000000000000003d,000000000000000000kd,2827,4546,0000000000000000000b,00000000000000000001,0,00000000000000000046,00000000000000000001,0
000000000000000003t5,000000000000000000mk,000000000000000000p7,000000000000000001yq,4361,3559,00000000000000000008,00000000000000000002,6,0000000000000000008l,00000000000000000002,6
000000000000000000u0,000000000000000000ud,000000000000000002om,00000000000000000031,4804,213,0000000000000000000h,00000000000000000004,11,000000000000000000se,00000000000000000004,11
000000000000000002u6,000000000000000000tm,000000000000000000z8,000000000000000000i4,920,2560,0000000000000000000i,00000000000000000005,9,00000000000000000074,00000000000000000005,9
0000000000000000037p,000000000000000000o4,000000000000000000mt,0000000000000000027z,1925,935,0000000000000000000d,00000000000000000003,5,000000000000000000e9,00000000000000000003,5
000000000000000004an,000000000000000000wp,000000000000000002pp,000000000000000001yc,1178,2460,0000000000000000000f,00000000000000000001,4,0000000000000000006u,00000000000000000001,4
000000000000000003zr,000000000000000000lh,0000000000000000022c,0000000000000000008t,921,4355,00000000000000000004,00000000000000000002,2,000000000000000000it,00000000000000000002,2
000000000000000003y3,0000000000000000005r,000000000000000000rr,00000000000000000237,1984,3222,00000000000000000009,00000000000000000004,10,00000000000000000085,00000000000000000004,10
0000000000000000017r,0000000000000000001r,0000000000000000002s,000000000000000001l2,4659,2930,00000000000000000002,00000000000000000005,7,000000000000000000rf,00000000000000000005,7
0000000000000000027i,00000000000000000140,000000000000000002q8,000000000000000000um,2372,2751,0000000000000000000e,00000000000000000003,12,0000000000000000002g,00000000000000000003,12
000000000000000004d5,000000000000000000qt,0000000000000000005q,000000000000000000sl,2055,2197,00000000000000000001,00000000000000000001,14,000000000000000000jq,00000000000000000001,14
000000000000000002q4,000000000000000000pm,000000000000000001nn,000000000000000000il,2875,2409,00000000000000000007,00000000000000000002,3,000000000000000000wm,00000000000000000002,3
000000000000000004uw,0000000000000000010d,0000000000000000007d,000000000000000001vt,1773,2033,0000000000000000000k,00000000000000000004,8,000000000000000000kd,00000000000000000004,8
000000000000000000xh,0000000000000000004y,000000000000000001el,000000000000000000wq,2217,1924,0000000000000000000c,00000000000000000005,1,00000000000000000031,00000000000000000005,1
000000000000000000t2,000000000000000000dr,000000000000000002qk,0000000000000000000p,2878,3439,0000000000000000000a,00000000000000000003,13,000000000000000000i4,00000000000000000003,13
000000000000000001ag,0000000000000000000j,000000000000000001i6,0000000000000000014z,2209,2761,00000000000000000006,00000000000000000001,0,0000000000000000008t,00000000000000000001,0
000000000000000004r9,000000000000000000v5,000000000000000002h0,000000000000000000ok,1130,2787,00000000000000000005,00000000000000000002,6,000000000000000000um,00000000000000000002,6
000000000000000002or,000000000000000000e4,000000000000000002me,000000000000000001mx,4308,4321,00000000000000000003,00000000000000000004,11,000000000000000000sl,00000000000000000004,11
0000000000000000044t,000000000000000000y8,0000000000000000009i,000000000000000001zc,1677,4764,0000000000000000000j,00000000000000000005,9,000000000000000000il,00000000000000000005,9
000000000000000004ie,00000000000000000073,0000000000000000004k,00000000000000000133,4454,880,0000000000000000000g,00000000000000000003,5,000000000000000000wq,00000000000000000003,5
000000000000000003lw,0000000000000000007q,000000000000000000dh,000000000000000002a5,284,1885,0000000000000000000b,00000000000000000001,4,0000000000000000000p,00000000000000000001,4
000000000000000004e7,000000000000000000i9,000000000000000001gz,000000000000000000on,4429,1138,00000000000000000008,00000000000000000002,2,000000000000000000ok,00000000000000000002,2
000000000000000004ge,000000000000000000kx,000000000000000001vo,000000000000000001ru,2877,881,0000000000000000000h,00000000000000000004,10,000000000000000000on,00000000000000000004,10
000000000000000000bw,0000000000000000006o,000000000000000002j3,000000000000000000m9,2688,1944,0000000000000000000i,00000000000000000005,7,000000000000000000m9,00000000000000000005,7
0000000000000000041i,000000000000000000vy,000000000000000002kg,00000000000000000015,1281,4619,0000000000000000000d,00000000000000000003,12,00000000000000000015,00000000000000000003,12
000000000000000000k4,0000000000000000009q,000000000000000002gu,000000000000000001v7,3210,2332,0000000000000000000f,00000000000000000001,14,000000000000000000gx,00000000000000000001,14
0000000000000000022o,000000000000000000ho,0000000000000000020c,0000000000000000020v,4798,2015,00000000000000000004,00000000000000000002,3,000000000000000000n4,00000000000000000002,3
000000000000000000an,000000000000000000k1,000000000000000002q3,000000000000000001ri,566,2835,00000000000000000009,00000000000000000004,8,000000000000000000i3,00000000000000000004,8
000000000000000001zr,00000000000000000122,00000000000000000267,000000000000000001jl,1053,1733,00000000000000000002,00000000000000000005,1,000000000000000000jm,00000000000000000005,1
000000000000000001ro,000000000000000000li,000000000000000001o2,000000000000000000gx,3829,2177,0000000000000000000e,00000000000000000003,13,0000000000000000007y,00000000000000000003,13
000000000000000003yp,000000000000000000xj,000000000000000000ia,000000000000000000n4,3437,2838,00000000000000000001,00000000000000000001,0,000000000000000000t4,00000000000000000001,0
0000000000000000027t,000000000000000000wc,000000000000000001sf,000000000000000001nf,323,2169,00000000000000000007,00000000000000000002,6,000000000000000000bq,00000000000000000002,6
0000000000000000030w,000000000000000000x9,000000000000000000kn,000000000000000000i3,4477,1090,0000000000000000000k,00000000000000000004,11,000000000000000000u0,00000000000000000004,11
000000000000000000v3,000000000000000000fy,0000000000000000012p,00000000000000000276,1641,4268,0000000000000000000c,00000000000000000005,9,000000000000000000t2,00000000000000000005,9
000000000000000004m3,000000000000000000wy,000000000000000001n7,000000000000000000jm,4436,1637,0000000000000000000a,00000000000000000003,5,000000000000000000bw,00000000000000000003,5
000000000000000001xw,000000000000000000vk,0000000000000000026g,00000000000000000196,1813,4414,00000000000000000006,00000000000000000001,4,000000000000000000k4,00000000000000000001,4
000000000000000001lj,000000000000000000s1,000000000000000002oe,0000000000000000021t,4577,244,00000000000000000005,00000000000000000002,2,000000000000000000an,00000000000000000002,2
000000000000000001mh,0000000000000000011v,000000000000000000h9,000000000000000001yt,2291,4389,00000000000000000003,00000000000000000004,10,000000000000000000v3,00000000000000000004,10
00000000000000000367,000000000000000000a1,00000000000000000059,0000000000000000007y,2758,2837,0000000000000000000j,00000000000000000005,7,000000000000000000al,00000000000000000005,7
000000000000000001u5,000000000000000000zp,000000000000000000vs,000000000000000000t4,290,2648,0000000000000000000g,00000000000000000003,12,000000000000000000rd,00000000000000000003,12
000000000000000000al,00000000000000000014,000000000000000001nm,000000000000000001dq,4783,1241,0000000000000000000b,00000000000000000001,14,000000000000000000po,00000000000000000001,14
000000000000000001wh,0000000000000000002y,000000000000000001rq,000000000000000000yr,1236,3170,00000000000000000008,00000000000000000002,3,000000000000000000d7,00000000000000000002,3
00000000000000000449,000000000000000000lo,000000000000000001aw,000000000000000001au,555,4758,0000000000000000000h,00000000000000000004,8,0000000000000000007j,00000000000000000004,8
000000000000000003lm,0000000000000000003l,000000000000000001ej,000000000000000000bq,404,526,0000000000000000000i,00000000000000000005,1,000000000000000000uq,00000000000000000005,1
000000000000000003xt,0000000000000000005e,000000000000000002dh,0000000000000000027c,1502,1013,0000000000000000000d,00000000000000000003,13,0000000000000000007t,00000000000000000003,13
000000000000000000rd,0000000000000000013z,0000000000000000013d,000000000000000001mv,4103,3789,0000000000000000000f,00000000000000000001,0,000000000000000000ve,00000000000000000001,0
0000000000000000015y,0000000000000000013h,000000000000000002qj,000000000000000000u0,3452,3397,00000000000000000004,00000000000000000002,6,000000000000000000ln,00000000000000000002,6
00000000000000000217,000000000000000000va,000000000000000001qm,0000000000000000017r,1208,283,00000000000000000009,00000000000000000004,11,000000000000000000mm,00000000000000000004,11
0000000000000000044w,0000000000000000012k,0000000000000000028f,0000000000000000027i,3006,4437,00000000000000000002,00000000000000000005,9,000000000000000000d8,00000000000000000005,9
000000000000000004nb,000000000000000000nd,000000000000000000j2,000000000000000000xh,2301,1601,0000000000000000000e,00000000000000000003,5,00000000000000000050,00000000000000000003,5
000000000000000003y0,000000000000000000oz,000000000000000000ce,000000000000000000t2,3348,4396,00000000000000000001,00000000000000000001,4,000000000000000000h1,00000000000000000001,4
0000000000000000012u,0000000000000000012l,00000000000000000141,000000000000000001ag,895,1773,00000000000000000007,00000000000000000002,2,000000000000000000d9,00000000000000000002,2
000000000000000001ve,000000000000000000qp,0000000000000000020m,000000000000000000bw,450,4537,0000000000000000000k,00000000000000000004,10,000000000000000000o9,00000000000000000004,10
000000000000000002cc,000000000000000000w6,000000000000000002aj,000000000000000000k4,4216,2251,0000000000000000000c,00000000000000000005,7,000000000000000000cg,00000000000000000005,7
000000000000000000po,0000000000000000011g,0000000000000000013a,0000000000000000022o,2802,2718,0000000000000000000a,00000000000000000003,12,000000000000000000am,00000000000000000003,12
000000000000000003gh,0000000000000000008a,000000000000000002lm,000000000000000000an,2886,250,00000000000000000006,00000000000000000001,14,000000000000000000vj,00000000000000000001,14
0000000000000000038l,0000000000000000003m,0000000000000000024u,000000000000000001zr,4504,4743,00000000000000000005,00000000000000000002,3,000000000000000000no,00000000000000000002,3
00000000000000000234,000000000000000000gi,000000000000000002dm,000000000000000001ro,3234,1196,00000000000000000003,00000000000000000004,8,0000000000000000006h,00000000000000000004,8
000000000000000004nw,000000000000000000op,000000000000000001bk,0000000000000000027t,577,515,0000000000000000000j,00000000000000000005,1,000000000000000000e2,00000000000000000005,1
000000000000000003fm,000000000000000000jr,000000000000000000q2,000000000000000000v3,1702,364,0000000000000000000g,00000000000000000003,13,0000000000000000004a,00000000000000000003,13
000000000000000001ts,000000000000000000l4,0000000000000000028g,000000000000000001xw,1416,1462,0000000000000000000b,00000000000000000001,0,000000000000000000rp,00000000000000000001,0
000000000000000000d7,0000000000000000008i,000000000000000000kp,000000000000000001lj,1168,4063,00000000000000000008,00000000000000000002,6,000000000000000000st,00000000000000000002,6
000000000000000001sg,000000000000000000dx,0000000000000000016k,000000000000000001mh,3864,3412,0000000000000000000h,00000000000000000004,11,000000000000000000vp,00000000000000000004,11
0000000000000000007j,000000000000000000zg,00000000000000000091,000000000000000001u5,2074,1168,0000000000000000000i,00000000000000000005,9,0000000000000000000u,00000000000000000005,9
000000000000000004m6,00000000000000000080,000000000000000000eu,000000000000000000al,1685,2966,0000000000000000000d,00000000000000000003,5,000000000000000000r4,00000000000000000003,5
0000000000000000022t,0000000000000000005d,00000000000000000159,000000000000000001wh,2281,2261,0000000000000000000f,00000000000000000001,4,000000000000000000g9,00000000000000000001,4
000000000000000004qs,0000000000000000012c,0000000000000000001l,000000000000000000rd,2168,3308,00000000000000000004,00000000000000000002,2,000000000000000000vg,00000000000000000002,2
000000000000000001ww,0000000000000000011w,000000000000000002lf,0000000000000000015y,2428,855,00000000000000000009,00000000000000000004,10,000000000000000000o1,00000000000000000004,10
000000000000000004su,000000000000000000bo,0000000000000000016c,00000000000000000217,834,410,00000000000000000002,00000000000000000005,7,000000000000000000rs,00000000000000000005,7
