trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
00000000000000000043,00000000000000000136,00000000000000000136,000000000000000000wa,46,000000000000000007z4,3,3,10336
000000000000000000dm,000000000000000001eo,000000000000000001eo,000000000000000000fc,151,000000000000000000yd,4,4,1237
000000000000000000hk,0000000000000000021w,0000000000000000021w,0000000000000000004o,40,000000000000000000af,2,2,375
00000000000000000080,000000000000000000tr,000000000000000000tr,000000000000000000md,6,000000000000000001z3,0,0,2559
000000000000000000bt,000000000000000000b9,000000000000000000b9,0000000000000000006t,131,000000000000000006sj,1,1,8803
0000000000000000004t,0000000000000000008n,0000000000000000008n,000000000000000000l1,98,0000000000000000028x,3,3,2913
000000000000000000cu,000000000000000001ez,000000000000000001ez,000000000000000000qn,57,000000000000000003st,4,4,4925
000000000000000000er,000000000000000000lm,000000000000000000lm,000000000000000000j3,19,000000000000000007ba,2,2,9478
000000000000000000h3,000000000000000001tl,000000000000000001tl,000000000000000000e1,61,000000000000000008xo,0,0,11580
0000000000000000000w,000000000000000000hf,000000000000000000hf,0000000000000000009b,156,000000000000000001r8,1,1,2276
000000000000000000cb,000000000000000000th,000000000000000000th,0000000000000000004p,3,000000000000000003rw,3,3,4892
000000000000000000bn,000000000000000001z1,000000000000000001z1,00000000000000000044,53,000000000000000003pg,4,4,4804
0000000000000000001n,000000000000000000l2,000000000000000000l2,00000000000000000041,70,000000000000000008lh,2,2,11141
000000000000000000el,000000000000000000s0,000000000000000000s0,0000000000000000004b,95,000000000000000002hk,0,0,3224
000000000000000000et,0000000000000000014u,0000000000000000014u,0000000000000000010o,147,000000000000000003ls,1,1,4672
0000000000000000002n,000000000000000000hg,000000000000000000hg,000000000000000000hv,25,0000000000000000025s,3,3,2800
000000000000000000ck,0000000000000000001g,0000000000000000001g,000000000000000000rg,81,000000000000000000do,4,4,492
000000000000000000dr,000000000000000000om,000000000000000000om,000000000000000000a6,63,000000000000000003h4,2,2,4504
000000000000000000ht,000000000000000001q7,000000000000000001q7,0000000000000000009p,122,0000000000000000066w,0,0,8024
000000000000000000ei,000000000000000001ju,000000000000000001ju,000000000000000000g1,120,000000000000000002nj,1,1,3439
000000000000000000cn,000000000000000001h9,000000000000000001h9,000000000000000000lx,68,000000000000000006ni,3,3,8622
000000000000000000cr,000000000000000001n2,000000000000000001n2,000000000000000000iw,90,00000000000000000916,4,4,11706
000000000000000000eh,0000000000000000008z,0000000000000000008z,0000000000000000002k,93,000000000000000001ff,2,2,1851
000000000000000000bx,000000000000000000s6,000000000000000000s6,0000000000000000000s,123,0000000000000000018r,0,0,1611
0000000000000000001j,000000000000000000oo,000000000000000000oo,000000000000000000af,146,0000000000000000000y,1,1,34
000000000000000000bp,000000000000000001th,000000000000000001th,000000000000000000f6,148,000000000000000006ck,3,3,8228
0000000000000000001m,0000000000000000013p,0000000000000000013p,000000000000000000ub,33,000000000000000000ek,4,4,524
000000000000000000dv,000000000000000000o6,000000000000000000o6,000000000000000000hs,60,000000000000000005ql,2,2,7437
0000000000000000008u,000000000000000000zz,000000000000000000zz,000000000000000000h3,96,000000000000000000yz,0,0,1259
0000000000000000005g,000000000000000001ab,000000000000000001ab,000000000000000000dd,56,000000000000000003lp,1,1,4669
0000000000000000001f,000000000000000000pu,000000000000000000pu,000000000000000000x3,59,0000000000000000093l,3,3,11793
0000000000000000008t,0000000000000000006j,0000000000000000006j,00000000000000000064,52,0000000000000000005z,4,4,215
0000000000000000004q,0000000000000000008g,0000000000000000008g,000000000000000000di,132,000000000000000007m4,2,2,9868
000000000000000000ao,0000000000000000016v,0000000000000000016v,000000000000000000g7,64,0000000000000000003u,0,0,138
0000000000000000007j,000000000000000000r2,000000000000000000r2,000000000000000000tn,39,0000000000000000084u,1,1,10542
000000000000000000fr,000000000000000000py,000000000000000000py,0000000000000000001p,104,0000000000000000091l,3,3,11721
000000000000000000h4,000000000000000001p0,000000000000000001p0,000000000000000000ie,8,0000000000000000067o,4,4,8052
0000000000000000006u,000000000000000000r7,000000000000000000r7,000000000000000000uj,23,0000000000000000055s,2,2,6688
0000000000000000009i,000000000000000000wa,000000000000000000wa,0000000000000000008b,69,000000000000000004zp,0,0,6469
0000000000000000003n,000000000000000001m6,000000000000000001m6,0000000000000000002j,26,0000000000000000039q,1,1,4238
000000000000000000aj,000000000000000000fc,000000000000000000fc,000000000000000000np,85,000000000000000001s4,3,3,2308
0000000000000000001r,000000000000000001yr,000000000000000001yr,00000000000000000084,44,0000000000000000069k,4,4,8120
000000000000000000hh,0000000000000000004o,0000000000000000004o,000000000000000000mz,110,000000000000000008yw,2,2,11624
0000000000000000005u,0000000000000000021h,0000000000000000021h,000000000000000000t0,28,000000000000000006xr,0,0,8991
000000000000000000bj,000000000000000000md,000000000000000000md,000000000000000000v0,91,000000000000000006ll,1,1,8553
00000000000000000012,0000000000000000006t,0000000000000000006t,0000000000000000009k,4,000000000000000002it,3,3,3269
000000000000000000cv,000000000000000001qi,000000000000000001qi,0000000000000000007u,79,0000000000000000089g,4,4,10708
0000000000000000005i,0000000000000000021v,0000000000000000021v,000000000000000000qk,11,0000000000000000006o,2,2,240
0000000000000000002v,000000000000000000l1,000000000000000000l1,000000000000000000es,102,000000000000000007fq,0,0,9638
00000000000000000007,000000000000000000qn,000000000000000000qn,0000000000000000011z,142,000000000000000006dk,1,1,8264
00000000000000000052,000000000000000000j3,000000000000000000j3,000000000000000000gl,113,00000000000000000408,3,3,5192
0000000000000000008e,000000000000000000e1,000000000000000000e1,00000000000000000029,38,000000000000000002qh,4,4,3545
0000000000000000009a,000000000000000001kp,000000000000000001kp,000000000000000000a7,72,000000000000000002fk,2,2,3152
000000000000000000h0,0000000000000000009b,0000000000000000009b,00000000000000000121,80,000000000000000004t0,0,0,6228
0000000000000000000m,0000000000000000004p,0000000000000000004p,000000000000000000jv,37,000000000000000005i3,1,1,7131
000000000000000000fw,0000000000000000016h,0000000000000000016h,000000000000000000tb,121,000000000000000005oc,3,3,7356
00000000000000000069,00000000000000000044,00000000000000000044,000000000000000000qu,94,0000000000000000045w,4,4,5396
00000000000000000095,000000000000000001gy,000000000000000001gy,00000000000000000086,5,000000000000000004gx,2,2,5793
000000000000000000de,000000000000000001u1,000000000000000001u1,000000000000000000gu,105,000000000000000001fs,0,0,1864
000000000000000000bs,00000000000000000041,00000000000000000041,000000000000000000b6,139,000000000000000008mp,1,1,11185
0000000000000000001w,0000000000000000004b,0000000000000000004b,000000000000000000tq,134,0000000000000000055t,3,3,6689
000000000000000000fn,00000000000000000152,00000000000000000152,000000000000000000nn,108,000000000000000008xb,4,4,11567
000000000000000000e8,0000000000000000010o,0000000000000000010o,0000000000000000004u,49,00000000000000000443,2,2,5331
0000000000000000005f,000000000000000001bf,000000000000000001bf,00000000000000000077,161,000000000000000008xm,0,0,11578
0000000000000000000p,000000000000000000hv,000000000000000000hv,000000000000000000qd,125,000000000000000001ds,1,1,1792
000000000000000000i2,000000000000000001hh,000000000000000001hh,000000000000000000w7,78,000000000000000003bv,3,3,4315
000000000000000000dh,000000000000000000rg,000000000000000000rg,00000000000000000056,135,0000000000000000000m,4,4,22
000000000000000000dy,000000000000000001xt,000000000000000001xt,000000000000000000qv,140,0000000000000000043w,2,2,5324
00000000000000000094,0000000000000000019f,0000000000000000019f,0000000000000000001b,128,000000000000000007q4,0,0,10012
000000000000000000co,000000000000000000a6,000000000000000000a6,000000000000000000o3,88,000000000000000006ka,1,1,8506
000000000000000000e7,0000000000000000017w,0000000000000000017w,000000000000000000v2,54,000000000000000005lf,3,3,7251
0000000000000000004p,000000000000000001ev,000000000000000001ev,000000000000000000mo,65,0000000000000000032u,4,4,3990
0000000000000000009y,0000000000000000009p,0000000000000000009p,000000000000000000ep,119,0000000000000000038d,2,2,4189
0000000000000000006b,000000000000000000g1,000000000000000000g1,000000000000000000x2,42,0000000000000000066u,0,0,8022
0000000000000000002c,000000000000000000lx,000000000000000000lx,0000000000000000004h,58,000000000000000006sm,1,1,8806
0000000000000000004m,000000000000000000iw,000000000000000000iw,0000000000000000001d,36,0000000000000000084p,3,3,10537
0000000000000000007s,0000000000000000002k,0000000000000000002k,000000000000000000ci,34,000000000000000007ag,4,4,9448
00000000000000000061,0000000000000000000s,0000000000000000000s,000000000000000000pr,111,0000000000000000074j,2,2,9235
000000000000000000gl,0000000000000000019w,0000000000000000019w,0000000000000000002t,117,0000000000000000008m,0,0,310
000000000000000000ar,000000000000000001e2,000000000000000001e2,00000000000000000114,103,000000000000000003ji,1,1,4590
0000000000000000007t,000000000000000000af,000000000000000000af,0000000000000000001v,126,000000000000000008aj,3,3,10747
0000000000000000006r,000000000000000001mn,000000000000000001mn,000000000000000000lc,127,000000000000000000jc,4,4,696
0000000000000000007c,000000000000000001du,000000000000000001du,000000000000000000ki,77,00000000000000000325,2,2,3965
000000000000000000g3,000000000000000000f6,000000000000000000f6,000000000000000000v4,15,000000000000000001c7,0,0,1735
00000000000000000017,000000000000000001ox,000000000000000001ox,000000000000000000qj,45,0000000000000000048k,1,1,5492
00000000000000000031,000000000000000000ub,000000000000000000ub,0000000000000000000t,136,000000000000000001ri,3,3,2286
0000000000000000000r,000000000000000001co,000000000000000001co,000000000000000000of,137,000000000000000006ga,4,4,8362
0000000000000000002i,000000000000000001s5,000000000000000001s5,0000000000000000000v,118,000000000000000006f9,2,2,8325
0000000000000000008y,000000000000000001js,000000000000000001js,0000000000000000007c,16,000000000000000004sj,0,0,6211
0000000000000000008c,000000000000000001yz,000000000000000001yz,000000000000000000z5,51,000000000000000002bt,1,1,3017
0000000000000000006d,000000000000000000hs,000000000000000000hs,000000000000000000ap,14,0000000000000000018i,3,3,1602
000000000000000000bv,000000000000000000h3,000000000000000000h3,000000000000000000ht,150,00000000000000000778,4,4,9332
00000000000000000003,000000000000000001b4,000000000000000001b4,00000000000000000093,87,00000000000000000279,2,2,2853
00000000000000000026,000000000000000001wp,000000000000000001wp,0000000000000000008s,55,0000000000000000084e,0,0,10526
0000000000000000000a,000000000000000001x9,000000000000000001x9,00000000000000000125,7,000000000000000000yk,1,1,1244
00000000000000000078,000000000000000001lc,000000000000000001lc,000000000000000000qf,157,000000000000000000sv,3,3,1039
0000000000000000005e,000000000000000001b0,000000000000000001b0,0000000000000000003s,21,000000000000000005nf,4,4,7323
00000000000000000099,000000000000000000dd,000000000000000000dd,00000000000000000023,75,000000000000000008xf,2,2,11571
000000000000000000ga,000000000000000000x3,000000000000000000x3,000000000000000000ot,24,0000000000000000002q,0,0,98
0000000000000000002t,00000000000000000064,00000000000000000064,000000000000000000y4,143,000000000000000007gn,1,1,9671
000000000000000000gw,000000000000000001db,000000000000000001db,000000000000000000e7,138,000000000000000008sr,3,3,11403
0000000000000000009l,000000000000000000di,000000000000000000di,0000000000000000003k,159,000000000000000003yz,4,4,5147
0000000000000000003x,000000000000000000g7,000000000000000000g7,0000000000000000003f,73,000000000000000005qc,2,2,7428
000000000000000000hr,000000000000000001p6,000000000000000001p6,000000000000000000gq,9,0000000000000000009i,0,0,342
000000000000000000d2,000000000000000000tn,000000000000000000tn,00000000000000000018,114,000000000000000006qm,1,1,8734
00000000000000000034,0000000000000000019a,0000000000000000019a,0000000000000000009v,50,000000000000000000ub,3,3,1091
00000000000000000011,0000000000000000001p,0000000000000000001p,000000000000000000pv,97,000000000000000000oz,4,4,899
000000000000000000ec,000000000000000001oy,000000000000000001oy,000000000000000000nu,155,000000000000000008uy,2,2,11482
0000000000000000008b,000000000000000001it,000000000000000001it,000000000000000000gb,154,0000000000000000090c,0,0,11676
00000000000000000090,000000000000000000ie,000000000000000000ie,000000000000000000zd,144,000000000000000004ea,1,1,5698
0000000000000000009s,000000000000000001by,000000000000000001by,00000000000000000092,107,000000000000000000de,3,3,482
0000000000000000001z,000000000000000001d0,000000000000000001d0,000000000000000000z6,18,0000000000000000027i,4,4,2862
000000000000000000fx,000000000000000001vl,000000000000000001vl,000000000000000000sj,129,000000000000000003ys,2,2,5140
00000000000000000063,000000000000000000uj,000000000000000000uj,000000000000000000fb,83,000000000000000007nu,0,0,9930
000000000000000000i1,000000000000000001v0,000000000000000001v0,000000000000000000gd,115,000000000000000002b0,1,1,2988
00000000000000000027,000000000000000001pe,000000000000000001pe,000000000000000000ca,22,000000000000000003ol,3,3,4773
00000000000000000010,0000000000000000008b,0000000000000000008b,000000000000000000zo,71,000000000000000002ai,4,4,2970
0000000000000000003c,0000000000000000002j,0000000000000000002j,000000000000000000vx,67,000000000000000005x8,2,2,7676
0000000000000000002l,000000000000000001ud,000000000000000001ud,000000000000000000vr,76,000000000000000001qw,0,0,2264
000000000000000000b4,000000000000000000np,000000000000000000np,000000000000000000bk,66,0000000000000000079g,1,1,9412
0000000000000000008m,00000000000000000084,00000000000000000084,0000000000000000013l,153,00000000000000000121,3,3,1369
0000000000000000005n,000000000000000000mz,000000000000000000mz,0000000000000000009t,29,000000000000000004ui,4,4,6282
0000000000000000006h,000000000000000000t0,000000000000000000t0,000000000000000000ml,130,000000000000000003a2,2,2,4250
00000000000000000004,00000000000000000176,00000000000000000176,0000000000000000003z,82,000000000000000006s5,0,0,8789
0000000000000000002w,00000000000000000193,00000000000000000193,000000000000000000ek,89,000000000000000002qr,1,1,3555
000000000000000000gt,000000000000000000v0,000000000000000000v0,000000000000000000ov,10,000000000000000006px,3,3,8709
000000000000000000gj,000000000000000001ls,000000000000000001ls,000000000000000000nf,31,000000000000000005sr,4,4,7515
0000000000000000009b,00000000000000000218,00000000000000000218,0000000000000000005v,101,000000000000000004lj,2,2,5959
000000000000000000hq,0000000000000000009k,0000000000000000009k,0000000000000000013o,2,000000000000000008cf,0,0,10815
000000000000000000cc,0000000000000000007u,0000000000000000007u,000000000000000000f0,27,000000000000000006rb,1,1,8759
000000000000000000cd,000000000000000000qk,000000000000000000qk,0000000000000000013r,112,000000000000000004aw,3,3,5576
000000000000000000d3,000000000000000001ck,000000000000000001ck,000000000000000000ej,116,000000000000000003su,4,4,4926
0000000000000000003u,000000000000000000es,000000000000000000es,000000000000000000n8,48,00000000000000000440,2,2,5328
000000000000000000fl,0000000000000000011z,0000000000000000011z,0000000000000000005y,109,000000000000000006gd,0,0,8365
000000000000000000cs,000000000000000000gl,000000000000000000gl,000000000000000000a2,74,000000000000000004cp,1,1,5641
00000000000000000058,00000000000000000029,00000000000000000029,0000000000000000011c,13,000000000000000004zq,3,3,6470
00000000000000000053,000000000000000001d1,000000000000000001d1,000000000000000000vu,41,000000000000000004kr,4,4,5931
000000000000000000gy,000000000000000000a7,000000000000000000a7,000000000000000000yy,32,000000000000000003md,2,2,4693
000000000000000000c0,0000000000000000019j,0000000000000000019j,000000000000000000kz,149,000000000000000006mx,0,0,8601
0000000000000000003p,00000000000000000121,00000000000000000121,000000000000000000jf,158,000000000000000005ig,1,1,7144
000000000000000000bz,000000000000000000jv,000000000000000000jv,000000000000000000xp,47,000000000000000005je,3,3,7178
0000000000000000002z,000000000000000001nx,000000000000000001nx,000000000000000000cu,62,0000000000000000016z,4,4,1547
00000000000000000084,0000000000000000020s,0000000000000000020s,0000000000000000011k,145,000000000000000002x1,2,2,3781
000000000000000000ep,000000000000000001nt,000000000000000001nt,000000000000000000ww,17,000000000000000006n9,0,0,8613
000000000000000000hp,000000000000000001am,000000000000000001am,000000000000000000w8,30,000000000000000005mb,1,1,7283
000000000000000000bm,000000000000000000tb,000000000000000000tb,000000000000000000yg,160,000000000000000006sx,3,3,8817
0000000000000000001c,000000000000000001p7,000000000000000001p7,000000000000000000fd,99,000000000000000003my,4,4,4714
0000000000000000006n,000000000000000000qu,000000000000000000qu,000000000000000000fp,86,00000000000000000397,2,2,4219
0000000000000000004g,00000000000000000086,00000000000000000086,000000000000000000bb,124,00000000000000000931,0,0,11773
0000000000000000003g,00000000000000000230,00000000000000000230,000000000000000000lq,106,0000000000000000017g,1,1,1564
0000000000000000005h,000000000000000001n3,000000000000000001n3,0000000000000000006m,20,000000000000000004uf,3,3,6279
00000000000000000025,000000000000000001ff,000000000000000001ff,0000000000000000002i,100,0000000000000000021m,4,4,2650
000000000000000000gh,000000000000000000gu,000000000000000000gu,000000000000000000wt,92,000000000000000004a2,2,2,5546
0000000000000000007v,0000000000000000020n,0000000000000000020n,000000000000000000kg,152,000000000000000004x2,0,0,6374
00000000000000000087,000000000000000000b6,000000000000000000b6,00000000000000000068,12,000000000000000003bb,1,1,4295
000000000000000000gv,000000000000000001ar,000000000000000001ar,0000000000000000005b,35,000000000000000007mq,3,3,9890
000000000000000000hz,000000000000000000tq,000000000000000000tq,000000000000000000z2,43,0000000000000000014t,4,4,1469
000000000000000000d7,000000000000000001le,000000000000000001le,000000000000000000pg,84,0000000000000000024e,2,2,2750
0000000000000000006q,000000000000000001ea,000000000000000001ea,000000000000000000bu,141,000000000000000003v7,0,0,5011
0000000000000000006m,0000000000000000014e,0000000000000000014e,00000000000000000071,133,000000000000000005b6,1,1,6882
0000000000000000003q,000000000000000001oj,000000000000000001oj,00000000000000000025,46,0000000000000000054e,3,3,6638
000000000000000000cp,000000000000000000nn,000000000000000000nn,0000000000000000000f,151,000000000000000004wc,4,4,6348
0000000000000000004y,0000000000000000004u,0000000000000000004u,000000000000000000ol,40,000000000000000004dz,2,2,5687
000000000000000000gg,00000000000000000077,00000000000000000077,000000000000000000dk,6,000000000000000001gn,0,0,1895
00000000000000000075,000000000000000000qd,000000000000000000qd,000000000000000000gt,131,000000000000000002lk,1,1,3368
000000000000000000hg,000000000000000000w7,000000000000000000w7,000000000000000000t8,98,000000000000000005w7,3,3,7639
00000000000000000054,000000000000000001a2,000000000000000001a2,000000000000000000fq,57,000000000000000000pr,4,4,927
0000000000000000007p,00000000000000000056,00000000000000000056,000000000000000000dw,19,000000000000000001qj,2,2,2251
0000000000000000003v,000000000000000000qv,000000000000000000qv,000000000000000000sm,61,000000000000000002s8,0,0,3608
000000000000000000gb,000000000000000001zf,000000000000000001zf,000000000000000000k8,156,0000000000000000023k,1,1,2720
0000000000000000003j,00000000000000000180,00000000000000000180,0000000000000000010t,3,000000000000000008fc,3,3,10920
0000000000000000007n,0000000000000000001b,0000000000000000001b,0000000000000000001z,53,0000000000000000044y,4,4,5362
0000000000000000002f,000000000000000001s6,000000000000000001s6,000000000000000000ms,70,000000000000000008ak,2,2,10748
0000000000000000006s,000000000000000000o3,000000000000000000o3,000000000000000000tu,95,000000000000000000q2,0,0,938
00000000000000000082,000000000000000000v2,000000000000000000v2,000000000000000000ph,147,000000000000000004r9,1,1,6165
000000000000000000d9,000000000000000001ii,000000000000000001ii,000000000000000000mb,25,000000000000000007rp,3,3,10069
00000000000000000086,000000000000000001c1,000000000000000001c1,000000000000000000pt,81,000000000000000000jx,4,4,717
000000000000000000g5,000000000000000001hx,000000000000000001hx,000000000000000000i0,63,000000000000000008pp,2,2,11293
00000000000000000073,000000000000000001go,000000000000000001go,000000000000000000q9,122,000000000000000004cf,0,0,5631
000000000000000000g0,000000000000000001dn,000000000000000001dn,000000000000000000qa,120,0000000000000000071w,1,1,9140
000000000000000000db,000000000000000000mo,000000000000000000mo,000000000000000000k3,68,00000000000000000946,3,3,11814
0000000000000000009m,000000000000000001kj,000000000000000001kj,000000000000000000z3,90,000000000000000008io,4,4,11040
0000000000000000001h,000000000000000000ep,000000000000000000ep,000000000000000000gf,93,000000000000000000rt,2,2,1001
000000000000000000a9,000000000000000000x2,000000000000000000x2,000000000000000000p6,123,0000000000000000092h,0,0,11753
000000000000000000e9,0000000000000000004h,0000000000000000004h,0000000000000000007x,146,000000000000000000p5,1,1,905
00000000000000000065,0000000000000000001d,0000000000000000001d,0000000000000000012o,148,000000000000000005xh,3,3,7685
0000000000000000001s,000000000000000000ci,000000000000000000ci,0000000000000000004z,33,0000000000000000028v,4,4,2911
000000000000000000gn,000000000000000000pr,000000000000000000pr,000000000000000000fe,60,000000000000000003fd,2,2,4441
000000000000000000c7,0000000000000000002t,0000000000000000002t,000000000000000000ag,96,0000000000000000026i,0,0,2826
0000000000000000008r,00000000000000000114,00000000000000000114,000000000000000000iu,56,000000000000000000s4,1,1,1012
0000000000000000003a,0000000000000000001v,0000000000000000001v,000000000000000000kr,59,0000000000000000065j,3,3,7975
00000000000000000015,000000000000000000lc,000000000000000000lc,000000000000000000m4,52,000000000000000000vi,4,4,1134
0000000000000000001l,0000000000000000016r,0000000000000000016r,00000000000000000030,132,000000000000000007e8,2,2,9584
000000000000000000d5,000000000000000000ki,000000000000000000ki,0000000000000000011h,64,0000000000000000006s,0,0,244
0000000000000000005a,000000000000000000v4,000000000000000000v4,000000000000000000sv,39,000000000000000000id,1,1,661
00000000000000000089,000000000000000000qj,000000000000000000qj,000000000000000000yz,104,000000000000000007fv,3,3,9643
000000000000000000eb,000000000000000001kf,000000000000000001kf,000000000000000000zs,8,000000000000000001i4,4,4,1948
0000000000000000007l,0000000000000000000t,0000000000000000000t,000000000000000000aw,23,0000000000000000050c,2,2,6492
0000000000000000000z,000000000000000001bj,000000000000000001bj,000000000000000000mg,69,000000000000000000x5,0,0,1193
000000000000000000cl,000000000000000000of,000000000000000000of,000000000000000000ix,26,00000000000000000634,1,1,7888
000000000000000000dx,000000000000000001eq,000000000000000001eq,00000000000000000047,85,000000000000000006tj,3,3,8839
0000000000000000000x,000000000000000001fp,000000000000000001fp,000000000000000000ew,44,000000000000000001b4,4,4,1696
00000000000000000032,0000000000000000000v,0000000000000000000v,000000000000000000cd,110,0000000000000000081g,2,2,10420
00000000000000000038,000000000000000001et,000000000000000001et,0000000000000000006g,28,000000000000000003wo,0,0,5064
000000000000000000ho,000000000000000001rt,000000000000000001rt,000000000000000000za,91,000000000000000002pk,1,1,3512
000000000000000000aw,0000000000000000007c,0000000000000000007c,0000000000000000006w,4,000000000000000001cw,3,3,1760
0000000000000000002u,000000000000000001n6,000000000000000001n6,00000000000000000035,79,0000000000000000033e,4,4,4010
000000000000000000hm,000000000000000000z5,000000000000000000z5,000000000000000000w4,11,000000000000000000q0,2,2,936
0000000000000000009g,000000000000000000ap,000000000000000000ap,000000000000000000xy,102,000000000000000008la,0,0,11134
000000000000000000f2,000000000000000000ht,000000000000000000ht,000000000000000000mf,142,000000000000000000z1,1,1,1261
0000000000000000003h,0000000000000000015v,0000000000000000015v,0000000000000000000i,113,000000000000000003z5,3,3,5153
00000000000000000067,000000000000000001p3,000000000000000001p3,000000000000000000ti,38,000000000000000000l7,4,4,763
000000000000000000bb,000000000000000001xk,000000000000000001xk,000000000000000000k6,72,000000000000000003fv,2,2,4459
000000000000000000do,00000000000000000093,00000000000000000093,000000000000000000nq,80,000000000000000008hs,0,0,11008
000000000000000000hj,000000000000000001ic,000000000000000001ic,0000000000000000009r,37,0000000000000000060h,1,1,7793
0000000000000000007a,0000000000000000008s,0000000000000000008s,000000000000000000jb,121,0000000000000000013g,3,3,1420
000000000000000000ex,00000000000000000125,00000000000000000125,000000000000000000r5,94,000000000000000002zo,4,4,3876
0000000000000000003i,000000000000000000qf,000000000000000000qf,000000000000000000bz,5,000000000000000003h8,2,2,4508
0000000000000000006x,0000000000000000003s,0000000000000000003s,000000000000000000u8,105,000000000000000005if,0,0,7143
000000000000000000bo,000000000000000001jr,000000000000000001jr,000000000000000000ef,139,000000000000000007sn,1,1,10103
000000000000000000av,00000000000000000155,00000000000000000155,000000000000000000go,134,0000000000000000051p,3,3,6541
00000000000000000024,000000000000000001cs,000000000000000001cs,000000000000000000xe,108,000000000000000005fa,4,4,7030
000000000000000000b0,000000000000000001ak,000000000000000001ak,000000000000000000o5,49,000000000000000000xl,2,2,1209
0000000000000000005q,00000000000000000023,00000000000000000023,000000000000000000yc,161,000000000000000001co,0,0,1752
0000000000000000008n,000000000000000000ot,000000000000000000ot,000000000000000000ob,125,000000000000000000t6,1,1,1050
0000000000000000000e,0000000000000000021o,0000000000000000021o,000000000000000000pj,78,000000000000000003ni,3,3,4734
000000000000000000a4,000000000000000001vs,000000000000000001vs,000000000000000000ze,135,000000000000000003xs,4,4,5104
000000000000000000an,0000000000000000021x,0000000000000000021x,000000000000000000sg,140,000000000000000001ax,2,2,1689
000000000000000000gs,000000000000000000y4,000000000000000000y4,000000000000000000ae,128,000000000000000006qe,0,0,8726
000000000000000000ft,000000000000000001ur,000000000000000001ur,000000000000000000rc,88,000000000000000008z1,1,1,11629
0000000000000000005z,000000000000000001an,000000000000000001an,0000000000000000013v,54,000000000000000005oo,3,3,7368
000000000000000000f5,000000000000000000e7,000000000000000000e7,00000000000000000105,65,000000000000000002bl,4,4,3009
00000000000000000018,0000000000000000003k,0000000000000000003k,000000000000000000wk,119,000000000000000006aj,2,2,8155
0000000000000000003r,0000000000000000003f,0000000000000000003f,0000000000000000009s,42,000000000000000003hh,0,0,4517
000000000000000000df,000000000000000001er,000000000000000001er,000000000000000000ky,58,0000000000000000061s,1,1,7840
000000000000000000ci,000000000000000001xc,000000000000000001xc,000000000000000000me,36,000000000000000006xe,3,3,8978
000000000000000000gp,000000000000000001xg,000000000000000001xg,000000000000000000vi,34,000000000000000005rt,4,4,7481
000000000000000000dn,000000000000000001i9,000000000000000001i9,00000000000000000003,111,000000000000000007zg,2,2,10348
0000000000000000003s,000000000000000001iy,000000000000000001iy,0000000000000000004x,117,00000000000000000371,0,0,4141
000000000000000000e5,000000000000000000gq,000000000000000000gq,000000000000000000c4,103,000000000000000001m4,1,1,2092
00000000000000000039,000000000000000001ah,000000000000000001ah,0000000000000000003d,126,000000000000000004tl,3,3,6249
0000000000000000000f,00000000000000000018,00000000000000000018,000000000000000000p7,127,000000000000000002nm,4,4,3442
000000000000000000au,00000000000000000204,00000000000000000204,000000000000000000z8,77,0000000000000000092c,2,2,11748
0000000000000000001e,0000000000000000009v,0000000000000000009v,000000000000000000mt,15,000000000000000001d2,0,0,1766
00000000000000000083,000000000000000000pv,000000000000000000pv,000000000000000000rr,45,0000000000000000084a,1,1,10522
000000000000000000dz,000000000000000001c4,000000000000000001c4,0000000000000000002s,136,000000000000000008wh,3,3,11537
000000000000000000e1,000000000000000001mu,000000000000000001mu,0000000000000000005q,137,0000000000000000036e,4,4,4118
0000000000000000000d,000000000000000000nu,000000000000000000nu,0000000000000000007d,118,000000000000000007e5,2,2,9581
0000000000000000009e,000000000000000000gb,000000000000000000gb,0000000000000000009i,16,000000000000000007oz,0,0,9971
000000000000000000cm,000000000000000001hb,000000000000000001hb,0000000000000000004k,51,000000000000000003a4,1,1,4252
0000000000000000004o,000000000000000000zd,000000000000000000zd,000000000000000000dh,14,0000000000000000054y,3,3,6658
00000000000000000098,00000000000000000092,00000000000000000092,000000000000000000ia,150,000000000000000008ms,4,4,11188
000000000000000000fk,000000000000000001uk,000000000000000001uk,000000000000000000kn,87,000000000000000005pz,2,2,7415
000000000000000000c2,000000000000000000z6,000000000000000000z6,0000000000000000012p,55,000000000000000000mv,0,0,823
00000000000000000055,000000000000000000sj,000000000000000000sj,000000000000000000h9,7,000000000000000005yc,1,1,7716
000000000000000000fm,000000000000000000fb,000000000000000000fb,00000000000000000059,157,000000000000000003ay,3,3,4282
000000000000000000di,000000000000000001x4,000000000000000001x4,000000000000000000vs,21,000000000000000000gq,4,4,602
000000000000000000eo,000000000000000000gd,000000000000000000gd,0000000000000000013d,75,000000000000000001xo,2,2,2508
000000000000000000gz,000000000000000000ca,000000000000000000ca,000000000000000000j2,24,000000000000000005c6,0,0,6918
0000000000000000009v,000000000000000000zo,000000000000000000zo,000000000000000000ce,143,000000000000000007rt,1,1,10073
00000000000000000045,000000000000000001oc,000000000000000001oc,00000000000000000141,138,0000000000000000024y,3,3,2770
000000000000000000d1,000000000000000000vx,000000000000000000vx,0000000000000000013a,159,0000000000000000028m,4,4,2902
